time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.21,-1060.46,3676.65,-46.7114,-5.73838,-1.78963,-102.144,27.1117,-44.824,-12.8834,-5.15262,2.1872
0.22,-1060.52,3676.38,-46.7026,-6.18952,-1.92375,-102.183,27.1332,-45.6362,-12.9869,-5.35504,2.20505
0.23,-1060.57,3676.12,-46.6932,-6.64819,-2.05928,-102.223,27.155,-46.3557,-13.0606,-5.55354,2.22265
0.24,-1060.63,3675.85,-46.6831,-7.11347,-2.19596,-102.263,27.1773,-46.9859,-13.1065,-5.74809,2.24002
0.25,-1060.69,3675.59,-46.6724,-7.58448,-2.33353,-102.304,27.2,-47.53,-13.1268,-5.93865,2.25715
0.26,-1060.75,3675.32,-46.6609,-8.06038,-2.47177,-102.346,27.223,-47.9913,-13.1233,-6.12519,2.27404
0.27,-1060.81,3675.06,-46.6489,-8.54036,-2.61047,-102.389,27.2465,-48.373,-13.0978,-6.3077,2.29071
0.28,-1060.86,3674.79,-46.6361,-9.02363,-2.74945,-102.432,27.2704,-48.6783,-13.0518,-6.48614,2.30715
0.29,-1060.92,3674.52,-46.6227,-9.50943,-2.88853,-102.476,27.2946,-48.9102,-12.9872,-6.66049,2.32337
0.3,-1060.98,3674.26,-46.6086,-9.99706,-3.02755,-102.521,27.3193,-49.0719,-12.9052,-6.83075,2.33936
0.31,-1061.04,3673.99,-46.5938,-10.4858,-3.16634,-102.566,27.3443,-49.1662,-12.8074,-6.99689,2.35514
0.32,-1061.1,3673.72,-46.5784,-10.975,-3.3048,-102.612,27.3697,-49.1961,-12.6949,-7.15892,2.37071
0.33,-1061.16,3673.46,-46.5623,-11.4641,-3.44278,-102.659,27.3956,-49.1645,-12.5691,-7.31683,2.38606
0.34,-1061.22,3673.19,-46.5455,-11.9524,-3.58017,-102.706,27.4217,-49.0741,-12.4312,-7.47062,2.4012
0.35,-1061.28,3672.92,-46.528,-12.4393,-3.71687,-102.754,27.4483,-48.9277,-12.2821,-7.62028,2.41614
0.36,-1061.34,3672.66,-46.5099,-12.9244,-3.8528,-102.802,27.4753,-48.728,-12.1228,-7.76584,2.43088
0.37,-1061.4,3672.39,-46.4911,-13.4071,-3.98785,-102.851,27.5026,-48.4776,-11.9545,-7.9073,2.44541
0.38,-1061.46,3672.12,-46.4717,-13.8868,-4.12197,-102.901,27.5302,-48.179,-11.7778,-8.04468,2.45975
0.39,-1061.52,3671.85,-46.4515,-14.3631,-4.25507,-102.951,27.5583,-47.8347,-11.5937,-8.17799,2.47389
0.4,-1061.59,3671.59,-46.4308,-14.8357,-4.3871,-103.002,27.5867,-47.4471,-11.403,-8.30725,2.48784
0.41,-1061.65,3671.32,-46.4093,-15.3039,-4.518,-103.054,27.6154,-47.0186,-11.2063,-8.43248,2.5016
0.42,-1061.71,3671.05,-46.3873,-15.7676,-4.64773,-103.106,27.6446,-46.5515,-11.0043,-8.55373,2.51517
0.43,-1061.77,3670.78,-46.3645,-16.2261,-4.77623,-103.159,27.674,-46.0481,-10.7978,-8.671,2.52856
0.44,-1061.84,3670.51,-46.3412,-16.6793,-4.90348,-103.212,27.7038,-45.5104,-10.5872,-8.78434,2.54177
0.45,-1061.9,3670.24,-46.3172,-17.1268,-5.02943,-103.267,27.7339,-44.9406,-10.3732,-8.89377,2.5548
0.46,-1061.96,3669.97,-46.2926,-17.5683,-5.15407,-103.322,27.7644,-44.3408,-10.1562,-8.99934,2.56765
0.47,-1062.03,3669.71,-46.2673,-18.0034,-5.27736,-103.377,27.7952,-43.713,-9.93684,-9.10108,2.58032
0.48,-1062.09,3669.44,-46.2414,-18.4319,-5.39928,-103.434,27.8263,-43.059,-9.71548,-9.19904,2.59283
0.49,-1062.16,3669.17,-46.2149,-18.8536,-5.51982,-103.491,27.8578,-42.3807,-9.49257,-9.29325,2.60516
0.5,-1062.22,3668.9,-46.1878,-19.2682,-5.63895,-103.549,27.8896,-41.68,-9.26853,-9.38377,2.61732
0.51,-1062.29,3668.63,-46.1601,-19.6755,-5.75668,-103.608,27.9216,-40.9587,-9.04371,-9.47064,2.62932
0.52,-1062.35,3668.36,-46.1318,-20.0753,-5.87299,-103.667,27.954,-40.2182,-8.81848,-9.5539,2.64116
0.53,-1062.42,3668.09,-46.1029,-20.4673,-5.98788,-103.727,27.9867,-39.4605,-8.59317,-9.6336,2.65284
0.54,-1062.48,3667.82,-46.0734,-20.8516,-6.10133,-103.788,28.0197,-38.6869,-8.36807,-9.70981,2.66435
0.55,-1062.55,3667.55,-46.0434,-21.2278,-6.21336,-103.85,28.053,-37.899,-8.14348,-9.78256,2.67571
0.56,-1062.62,3667.27,-46.0127,-21.5959,-6.32395,-103.912,28.0866,-37.0983,-7.91967,-9.85192,2.68692
0.57,-1062.68,3667,-45.9815,-21.9557,-6.43311,-103.976,28.1205,-36.2863,-7.69687,-9.91794,2.69797
0.58,-1062.75,3666.73,-45.9497,-22.3071,-6.54084,-104.04,28.1546,-35.4642,-7.47533,-9.98067,2.70888
0.59,-1062.82,3666.46,-45.9174,-22.65,-6.64715,-104.104,28.1891,-34.6333,-7.25525,-10.0402,2.71963
0.6,-1062.89,3666.19,-45.8844,-22.9844,-6.75205,-104.17,28.2238,-33.795,-7.03684,-10.0965,2.73024
0.61,-1062.96,3665.92,-45.851,-23.3102,-6.85553,-104.236,28.2588,-32.9505,-6.82028,-10.1497,2.74071
0.62,-1063.03,3665.65,-45.817,-23.6273,-6.95761,-104.303,28.2941,-32.1008,-6.60574,-10.1999,2.75103
0.63,-1063.1,3665.37,-45.7824,-23.9356,-7.05829,-104.371,28.3296,-31.2471,-6.39337,-10.247,2.76121
0.64,-1063.17,3665.1,-45.7474,-24.2352,-7.15759,-104.44,28.3654,-30.3905,-6.18333,-10.2912,2.77126
0.65,-1063.24,3664.83,-45.7118,-24.526,-7.25551,-104.509,28.4014,-29.532,-5.97574,-10.3326,2.78116
0.66,-1063.31,3664.56,-45.6756,-24.808,-7.35206,-104.579,28.4377,-28.6725,-5.77073,-10.3711,2.79094
0.67,-1063.38,3664.28,-45.639,-25.0812,-7.44727,-104.65,28.4742,-27.813,-5.56841,-10.4069,2.80058
0.68,-1063.45,3664.01,-45.6018,-25.3456,-7.54113,-104.722,28.511,-26.9543,-5.36888,-10.4399,2.81008
0.69,-1063.52,3663.74,-45.5641,-25.6012,-7.63366,-104.794,28.5481,-26.0974,-5.17224,-10.4703,2.81946
0.7,-1063.59,3663.46,-45.526,-25.8481,-7.72487,-104.867,28.5853,-25.2429,-4.97856,-10.4982,2.82872
0.71,-1063.67,3663.19,-45.4873,-26.0862,-7.81478,-104.941,28.6228,-24.3917,-4.78793,-10.5235,2.83784
0.72,-1063.74,3662.91,-45.4481,-26.3155,-7.90339,-105.016,28.6606,-23.5444,-4.6004,-10.5464,2.84684
0.73,-1063.81,3662.64,-45.4085,-26.5363,-7.99073,-105.091,28.6986,-22.7019,-4.41605,-10.5668,2.85572
0.74,-1063.89,3662.37,-45.3683,-26.7484,-8.0768,-105.167,28.7367,-21.8646,-4.23492,-10.5849,2.86448
0.75,-1063.96,3662.09,-45.3277,-26.952,-8.16161,-105.243,28.7752,-21.0332,-4.05706,-10.6007,2.87312
0.76,-1064.04,3661.82,-45.2866,-27.1471,-8.24519,-105.321,28.8138,-20.2083,-3.8825,-10.6143,2.88164
0.77,-1064.11,3661.54,-45.2451,-27.3337,-8.32754,-105.398,28.8526,-19.3904,-3.71129,-10.6258,2.89005
0.78,-1064.19,3661.26,-45.2031,-27.5121,-8.40868,-105.477,28.8917,-18.5801,-3.54345,-10.6351,2.89834
0.79,-1064.27,3660.99,-45.1606,-27.6821,-8.48863,-105.556,28.9309,-17.7777,-3.379,-10.6423,2.90652
0.8,-1064.34,3660.71,-45.1177,-27.844,-8.56738,-105.636,28.9704,-16.9838,-3.21795,-10.6475,2.91459
0.81,-1064.42,3660.44,-45.0743,-27.9978,-8.64497,-105.716,29.0101,-16.1988,-3.06033,-10.6508,2.92255
0.82,-1064.5,3660.16,-45.0305,-28.1436,-8.7214,-105.797,29.0499,-15.4229,-2.90614,-10.6522,2.9304
0.83,-1064.58,3659.89,-44.9862,-28.2815,-8.79669,-105.878,29.09,-14.6567,-2.75538,-10.6517,2.93814
0.84,-1064.66,3659.61,-44.9415,-28.4117,-8.87084,-105.96,29.1302,-13.9004,-2.60806,-10.6495,2.94578
0.85,-1064.74,3659.33,-44.8963,-28.5341,-8.94388,-106.043,29.1707,-13.1543,-2.46416,-10.6455,2.95332
0.86,-1064.82,3659.05,-44.8508,-28.6489,-9.01582,-106.126,29.2113,-12.4187,-2.32369,-10.6398,2.96075
0.87,-1064.9,3658.78,-44.8048,-28.7562,-9.08667,-106.209,29.2521,-11.6939,-2.18662,-10.6325,2.96808
0.88,-1064.98,3658.5,-44.7584,-28.8562,-9.15644,-106.293,29.2931,-10.98,-2.05295,-10.6236,2.97531
0.89,-1065.06,3658.22,-44.7116,-28.9489,-9.22515,-106.378,29.3342,-10.2773,-1.92266,-10.6131,2.98244
0.9,-1065.14,3657.94,-44.6643,-29.0345,-9.29281,-106.463,29.3756,-9.58599,-1.79572,-10.6011,2.98948
0.91,-1065.22,3657.67,-44.6167,-29.113,-9.35944,-106.548,29.4171,-8.90619,-1.67213,-10.5877,2.99642
0.92,-1065.31,3657.39,-44.5687,-29.1847,-9.42504,-106.634,29.4588,-8.23806,-1.55184,-10.5728,3.00327
0.93,-1065.39,3657.11,-44.5202,-29.2496,-9.48963,-106.72,29.5006,-7.58173,-1.43484,-10.5566,3.01002
0.94,-1065.47,3656.83,-44.4714,-29.3078,-9.55322,-106.806,29.5426,-6.93729,-1.32109,-10.5391,3.01668
0.95,-1065.56,3656.55,-44.4222,-29.3595,-9.61583,-106.893,29.5848,-6.30482,-1.21057,-10.5203,3.02325
0.96,-1065.64,3656.27,-44.3725,-29.4047,-9.67746,-106.98,29.6271,-5.68441,-1.10323,-10.5003,3.02973
0.97,-1065.73,3655.99,-44.3226,-29.4437,-9.73814,-107.068,29.6696,-5.0761,-0.999056,-10.479,3.03613
0.98,-1065.81,3655.71,-44.2722,-29.4765,-9.79787,-107.155,29.7122,-4.47993,-0.897999,-10.4566,3.04243
0.99,-1065.9,3655.43,-44.2214,-29.5033,-9.85667,-107.244,29.755,-3.89593,-0.800024,-10.433,3.04865
1,-1065.99,3655.15,-44.1703,-29.5242,-9.91454,-107.332,29.7979,-3.32409,-0.705093,-10.4084,3.05479
1.01,-1066.08,3654.87,-44.1188,-29.5393,-9.9715,-107.42,29.841,-2.76442,-0.613165,-10.3827,3.06084
1.02,-1066.16,3654.59,-44.067,-29.5487,-10.0276,-107.509,29.8842,-2.2169,-0.5242,-10.356,3.06681
1.03,-1066.25,3654.31,-44.0147,-29.5526,-10.0828,-107.598,29.9276,-1.68149,-0.438155,-10.3284,3.0727
1.04,-1066.34,3654.03,-43.9622,-29.5511,-10.1371,-107.687,29.971,-1.15816,-0.354986,-10.2997,3.07851
1.05,-1066.43,3653.75,-43.9093,-29.5443,-10.1905,-107.777,30.0147,-0.646855,-0.274652,-10.2702,3.08424
1.06,-1066.52,3653.47,-43.856,-29.5323,-10.2431,-107.866,30.0584,-0.147512,-0.197105,-10.2398,3.08989
1.07,-1066.61,3653.19,-43.8023,-29.5153,-10.2949,-107.956,30.1023,0.339942,-0.122303,-10.2085,3.09547
1.08,-1066.7,3652.9,-43.7484,-29.4934,-10.3458,-108.045,30.1463,0.815587,-0.0501981,-10.1764,3.10097
1.09,-1066.8,3652.62,-43.6941,-29.4667,-10.3959,-108.135,30.1905,1.27951,0.0192549,-10.1435,3.10639
1.1,-1066.89,3652.34,-43.6394,-29.4354,-10.4453,-108.225,30.2348,1.73182,0.0861029,-10.1099,3.11174
1.11,-1066.98,3652.06,-43.5844,-29.3994,-10.4938,-108.315,30.2792,2.17261,0.150393,-10.0755,3.11702
1.12,-1067.08,3651.77,-43.5291,-29.3591,-10.5416,-108.405,30.3237,2.60199,0.212172,-10.0404,3.12223
1.13,-1067.17,3651.49,-43.4735,-29.3144,-10.5885,-108.495,30.3683,3.02008,0.271488,-10.0046,3.12737
1.14,-1067.27,3651.21,-43.4175,-29.2655,-10.6348,-108.585,30.4131,3.42702,0.328387,-9.9681,3.13243
1.15,-1067.36,3650.93,-43.3612,-29.2125,-10.6803,-108.675,30.4579,3.82292,0.382919,-9.93101,3.13743
1.16,-1067.46,3650.64,-43.3046,-29.1556,-10.725,-108.766,30.5029,4.20792,0.435131,-9.8933,3.14236
1.17,-1067.55,3650.36,-43.2477,-29.0948,-10.7691,-108.856,30.548,4.58217,0.48507,-9.85501,3.14722
1.18,-1067.65,3650.07,-43.1905,-29.0303,-10.8124,-108.946,30.5932,4.9458,0.532784,-9.81615,3.15202
1.19,-1067.75,3649.79,-43.1329,-28.9621,-10.855,-109.036,30.6385,5.29896,0.57832,-9.77674,3.15675
1.2,-1067.85,3649.5,-43.0751,-28.8904,-10.8969,-109.126,30.6839,5.6418,0.621728,-9.7368,3.16141
1.21,-1067.95,3649.22,-43.0169,-28.8153,-10.9382,-109.215,30.7294,5.97449,0.663052,-9.69636,3.16602
1.22,-1068.05,3648.93,-42.9585,-28.7368,-10.9788,-109.305,30.775,6.29717,0.702342,-9.65544,3.17056
1.23,-1068.15,3648.65,-42.8997,-28.6551,-11.0187,-109.395,30.8207,6.61,0.739643,-9.61405,3.17504
1.24,-1068.25,3648.36,-42.8406,-28.5703,-11.058,-109.484,30.8665,6.91315,0.775003,-9.57222,3.17945
1.25,-1068.35,3648.08,-42.7813,-28.4825,-11.0966,-109.574,30.9124,7.20677,0.808467,-9.52995,3.18381
1.26,-1068.45,3647.79,-42.7217,-28.3918,-11.1347,-109.663,30.9583,7.49104,0.840082,-9.48727,3.18811
1.27,-1068.55,3647.51,-42.6617,-28.2983,-11.1721,-109.752,31.0044,7.76612,0.869893,-9.4442,3.19235
1.28,-1068.66,3647.22,-42.6015,-28.202,-11.2089,-109.841,31.0506,8.03217,0.897946,-9.40075,3.19653
1.29,-1068.76,3646.93,-42.541,-28.1031,-11.2451,-109.929,31.0969,8.28937,0.924286,-9.35694,3.20066
1.3,-1068.86,3646.65,-42.4802,-28.0017,-11.2807,-110.018,31.1432,8.53787,0.948956,-9.31278,3.20473
1.31,-1068.97,3646.36,-42.4192,-27.8978,-11.3158,-110.106,31.1896,8.77785,0.972001,-9.26828,3.20874
1.32,-1069.07,3646.07,-42.3578,-27.7915,-11.3503,-110.194,31.2361,9.00948,0.993465,-9.22347,3.2127
1.33,-1069.18,3645.78,-42.2962,-27.6829,-11.3842,-110.282,31.2827,9.23292,1.01339,-9.17836,3.21661
1.34,-1069.29,3645.5,-42.2343,-27.5722,-11.4176,-110.37,31.3294,9.44835,1.03182,-9.13295,3.22046
1.35,-1069.39,3645.21,-42.1722,-27.4593,-11.4505,-110.457,31.3762,9.65592,1.04879,-9.08727,3.22426
1.36,-1069.5,3644.92,-42.1098,-27.3444,-11.4828,-110.544,31.423,9.8558,1.06436,-9.04133,3.22801
1.37,-1069.61,3644.63,-42.0471,-27.2276,-11.5146,-110.631,31.4699,10.0482,1.07855,-8.99513,3.23171
1.38,-1069.72,3644.34,-41.9841,-27.1089,-11.5459,-110.717,31.5169,10.2332,1.09141,-8.9487,3.23535
1.39,-1069.83,3644.05,-41.9209,-26.9883,-11.5767,-110.804,31.564,10.411,1.10298,-8.90203,3.23895
1.4,-1069.94,3643.77,-41.8574,-26.8661,-11.6071,-110.89,31.6111,10.5817,1.1133,-8.85516,3.2425
1.41,-1070.05,3643.48,-41.7937,-26.7422,-11.6369,-110.975,31.6583,10.7456,1.1224,-8.80807,3.246
1.42,-1070.16,3643.19,-41.7297,-26.6167,-11.6663,-111.06,31.7056,10.9028,1.13033,-8.7608,3.24946
1.43,-1070.27,3642.9,-41.6655,-26.4897,-11.6952,-111.145,31.7529,11.0535,1.13712,-8.71334,3.25286
1.44,-1070.39,3642.61,-41.601,-26.3613,-11.7237,-111.23,31.8003,11.1977,1.14281,-8.6657,3.25622
1.45,-1070.5,3642.32,-41.5363,-26.2314,-11.7517,-111.314,31.8478,11.3356,1.14744,-8.61791,3.25954
1.46,-1070.61,3642.03,-41.4713,-26.1003,-11.7793,-111.398,31.8953,11.4675,1.15104,-8.56996,3.2628
1.47,-1070.73,3641.73,-41.406,-25.9679,-11.8064,-111.482,31.9429,11.5934,1.15364,-8.52187,3.26603
1.48,-1070.84,3641.44,-41.3406,-25.8343,-11.8331,-111.565,31.9906,11.7135,1.15529,-8.47364,3.26921
1.49,-1070.96,3641.15,-41.2748,-25.6995,-11.8595,-111.648,32.0383,11.828,1.15601,-8.42529,3.27235
1.5,-1071.07,3640.86,-41.2089,-25.5637,-11.8854,-111.731,32.0861,11.9369,1.15584,-8.37682,3.27544
1.51,-1071.19,3640.57,-41.1427,-25.4269,-11.9109,-111.813,32.1339,12.0404,1.1548,-8.32824,3.2785
1.52,-1071.31,3640.28,-41.0762,-25.2891,-11.936,-111.894,32.1818,12.1387,1.15295,-8.27956,3.28151
1.53,-1071.42,3639.98,-41.0095,-25.1504,-11.9608,-111.976,32.2298,12.2319,1.15029,-8.23079,3.28448
1.54,-1071.54,3639.69,-40.9426,-25.0108,-11.9852,-112.057,32.2778,12.3201,1.14687,-8.18193,3.28741
1.55,-1071.66,3639.4,-40.8755,-24.8704,-12.0092,-112.137,32.3259,12.4035,1.14272,-8.133,3.2903
1.56,-1071.78,3639.11,-40.8081,-24.7293,-12.0328,-112.217,32.374,12.4821,1.13786,-8.08401,3.29315
1.57,-1071.9,3638.81,-40.7405,-24.5875,-12.0561,-112.297,32.4221,12.5562,1.13233,-8.03495,3.29596
1.58,-1072.02,3638.52,-40.6727,-24.445,-12.0791,-112.376,32.4704,12.6257,1.12614,-7.98583,3.29873
1.59,-1072.14,3638.23,-40.6046,-24.3019,-12.1017,-112.455,32.5186,12.691,1.11934,-7.93667,3.30147
1.6,-1072.26,3637.93,-40.5363,-24.1582,-12.124,-112.534,32.567,12.752,1.11194,-7.88747,3.30417
1.61,-1072.39,3637.64,-40.4678,-24.014,-12.146,-112.612,32.6153,12.8088,1.10398,-7.83824,3.30683
1.62,-1072.51,3637.34,-40.3991,-23.8693,-12.1677,-112.689,32.6637,12.8617,1.09548,-7.78898,3.30946
1.63,-1072.63,3637.05,-40.3301,-23.7241,-12.189,-112.767,32.7122,12.9107,1.08646,-7.7397,3.31205
1.64,-1072.76,3636.75,-40.2609,-23.5786,-12.21,-112.843,32.7607,12.9559,1.07695,-7.6904,3.3146
1.65,-1072.88,3636.46,-40.1916,-23.4326,-12.2308,-112.92,32.8092,12.9974,1.06697,-7.6411,3.31712
1.66,-1073.01,3636.16,-40.1219,-23.2864,-12.2512,-112.996,32.8578,13.0353,1.05655,-7.5918,3.31961
1.67,-1073.13,3635.87,-40.0521,-23.1398,-12.2714,-113.071,32.9065,13.0697,1.04571,-7.5425,3.32206
1.68,-1073.26,3635.57,-39.9821,-22.993,-12.2913,-113.146,32.9552,13.1008,1.03448,-7.49321,3.32448
1.69,-1073.39,3635.27,-39.9118,-22.846,-12.3109,-113.22,33.0039,13.1286,1.02287,-7.44394,3.32687
1.7,-1073.51,3634.98,-39.8413,-22.6988,-12.3302,-113.294,33.0526,13.1532,1.0109,-7.39469,3.32922
1.71,-1073.64,3634.68,-39.7706,-22.5514,-12.3493,-113.368,33.1014,13.1747,0.998605,-7.34547,3.33154
1.72,-1073.77,3634.38,-39.6997,-22.4039,-12.3681,-113.441,33.1503,13.1932,0.985995,-7.29628,3.33383
1.73,-1073.9,3634.09,-39.6286,-22.2564,-12.3867,-113.514,33.1991,13.2087,0.973093,-7.24713,3.33609
1.74,-1074.03,3633.79,-39.5573,-22.1087,-12.405,-113.586,33.2481,13.2214,0.959916,-7.19802,3.33832
1.75,-1074.16,3633.49,-39.4858,-21.961,-12.4231,-113.658,33.297,13.2314,0.946485,-7.14897,3.34052
1.76,-1074.29,3633.19,-39.414,-21.8133,-12.4409,-113.729,33.346,13.2387,0.932818,-7.09996,3.34269
1.77,-1074.42,3632.9,-39.3421,-21.6656,-12.4585,-113.8,33.395,13.2433,0.918932,-7.05101,3.34483
1.78,-1074.55,3632.6,-39.2699,-21.518,-12.4759,-113.87,33.4441,13.2455,0.904845,-7.00213,3.34694
1.79,-1074.68,3632.3,-39.1976,-21.3705,-12.4931,-113.94,33.4931,13.2452,0.890573,-6.95332,3.34902
1.8,-1074.82,3632,-39.125,-21.223,-12.51,-114.009,33.5423,13.2425,0.876133,-6.90457,3.35107
1.81,-1074.95,3631.7,-39.0523,-21.0757,-12.5267,-114.078,33.5914,13.2375,0.861541,-6.85591,3.35309
1.82,-1075.09,3631.4,-38.9793,-20.9285,-12.5432,-114.147,33.6406,13.2302,0.846811,-6.80733,3.35509
1.83,-1075.22,3631.1,-38.9062,-20.7814,-12.5595,-114.215,33.6898,13.2208,0.83196,-6.75883,3.35706
1.84,-1075.35,3630.8,-38.8328,-20.6346,-12.5756,-114.282,33.7391,13.2093,0.817002,-6.71042,3.359
1.85,-1075.49,3630.5,-38.7592,-20.488,-12.5916,-114.349,33.7883,13.1957,0.80195,-6.66211,3.36092
1.86,-1075.63,3630.2,-38.6855,-20.3416,-12.6073,-114.416,33.8376,13.1801,0.786819,-6.6139,3.36281
1.87,-1075.76,3629.9,-38.6115,-20.1954,-12.6228,-114.482,33.887,13.1626,0.771621,-6.56579,3.36468
1.88,-1075.9,3629.6,-38.5374,-20.0495,-12.6381,-114.548,33.9363,13.1433,0.75637,-6.51779,3.36652
1.89,-1076.04,3629.3,-38.463,-19.9039,-12.6533,-114.613,33.9857,13.1221,0.741078,-6.4699,3.36833
1.9,-1076.18,3629,-38.3885,-19.7587,-12.6682,-114.678,34.0351,13.0991,0.725757,-6.42213,3.37012
1.91,-1076.32,3628.69,-38.3138,-19.6137,-12.683,-114.742,34.0845,13.0745,0.710419,-6.37448,3.37189
1.92,-1076.46,3628.39,-38.2388,-19.4691,-12.6976,-114.806,34.134,13.0481,0.695075,-6.32694,3.37363
1.93,-1076.6,3628.09,-38.1637,-19.3248,-12.7121,-114.869,34.1835,13.0202,0.679736,-6.27954,3.37535
1.94,-1076.74,3627.79,-38.0884,-19.1809,-12.7264,-114.932,34.233,12.9907,0.664412,-6.23226,3.37704
1.95,-1076.88,3627.48,-38.0129,-19.0375,-12.7405,-114.994,34.2825,12.9597,0.649114,-6.18512,3.37871
1.96,-1077.02,3627.18,-37.9372,-18.8944,-12.7545,-115.056,34.3321,12.9272,0.633852,-6.13812,3.38036
1.97,-1077.16,3626.88,-37.8613,-18.7517,-12.7683,-115.117,34.3817,12.8933,0.618636,-6.09126,3.38199
1.98,-1077.3,3626.57,-37.7852,-18.6095,-12.7819,-115.178,34.4313,12.858,0.603473,-6.04454,3.38359
1.99,-1077.45,3626.27,-37.7089,-18.4677,-12.7954,-115.239,34.4809,12.8213,0.588375,-5.99796,3.38518
2,-1077.59,3625.96,-37.6325,-18.3264,-12.8087,-115.299,34.5305,12.7834,0.573348,-5.95154,3.38674
2.01,-1077.73,3625.66,-37.5558,-18.1855,-12.8219,-115.358,34.5802,12.7442,0.558401,-5.90527,3.38828
2.02,-1077.88,3625.36,-37.479,-18.0452,-12.835,-115.417,34.6299,12.7038,0.543543,-5.85916,3.38979
2.03,-1078.02,3625.05,-37.402,-17.9053,-12.8479,-115.476,34.6796,12.6622,0.52878,-5.81321,3.39129
2.04,-1078.17,3624.74,-37.3248,-17.766,-12.8607,-115.534,34.7293,12.6194,0.514121,-5.76742,3.39277
2.05,-1078.32,3624.44,-37.2474,-17.6272,-12.8733,-115.592,34.7791,12.5756,0.499572,-5.7218,3.39423
2.06,-1078.46,3624.13,-37.1698,-17.4889,-12.8858,-115.649,34.8288,12.5307,0.485141,-5.67634,3.39567
2.07,-1078.61,3623.83,-37.092,-17.3511,-12.8982,-115.706,34.8786,12.4847,0.470833,-5.63105,3.39709
2.08,-1078.76,3623.52,-37.0141,-17.2139,-12.9104,-115.762,34.9284,12.4377,0.456656,-5.58594,3.3982
2.09,-1078.91,3623.21,-36.9359,-17.0773,-12.9225,-115.818,34.9782,12.3898,0.442615,-5.541,3.39896
2.1,-1079.05,3622.91,-36.8576,-16.9413,-12.9345,-115.874,35.028,12.3409,0.428717,-5.49625,3.39937
2.11,-1079.2,3622.6,-36.7791,-16.8058,-12.9463,-115.929,35.0778,12.2912,0.414966,-5.45167,3.39942
2.12,-1079.35,3622.29,-36.7005,-16.6709,-12.9581,-115.983,35.1276,12.2405,0.401368,-5.40727,3.39914
2.13,-1079.5,3621.98,-36.6216,-16.5366,-12.9697,-116.037,35.1775,12.189,0.38793,-5.36306,3.39852
2.14,-1079.65,3621.68,-36.5426,-16.403,-12.9812,-116.091,35.2273,12.1367,0.374654,-5.31904,3.39756
2.15,-1079.81,3621.37,-36.4633,-16.2699,-12.9925,-116.144,35.2771,12.0836,0.361547,-5.27521,3.39628
