time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.29,-3391.45,-3954.12,-30.1076,-11.8736,-2.96912,-146.316,27.0787,-65.2982,-12.5512,-10.0349,1.17663
0.3,-3391.67,-3954.27,-30.0932,-12.5255,-3.11255,-146.389,27.0919,-65.8338,-12.4066,-10.2917,1.16064
0.31,-3391.9,-3954.42,-30.0782,-13.1819,-3.25588,-146.463,27.1053,-66.2709,-12.2437,-10.5425,1.14486
0.32,-3392.12,-3954.57,-30.0624,-13.842,-3.39896,-146.539,27.1186,-66.6135,-12.0638,-10.7873,1.12929
0.33,-3392.35,-3954.71,-30.046,-14.5048,-3.54167,-146.615,27.1321,-66.8656,-11.8682,-11.0261,1.11394
0.34,-3392.57,-3954.86,-30.0289,-15.1694,-3.6839,-146.693,27.1457,-67.0312,-11.658,-11.2589,1.0988
0.35,-3392.8,-3955.01,-30.0111,-15.835,-3.82554,-146.772,27.1593,-67.1139,-11.4346,-11.4857,1.08386
0.36,-3393.03,-3955.16,-29.9927,-16.5007,-3.9665,-146.852,27.1731,-67.1177,-11.1988,-11.7065,1.06912
0.37,-3393.25,-3955.31,-29.9735,-17.1658,-4.1067,-146.933,27.1869,-67.046,-10.9519,-11.9212,1.05459
0.38,-3393.48,-3955.46,-29.9537,-17.8295,-4.24606,-147.016,27.2008,-66.9025,-10.6947,-12.13,1.04025
0.39,-3393.71,-3955.6,-29.9333,-18.4911,-4.38452,-147.099,27.2148,-66.6908,-10.4282,-12.3327,1.02611
0.4,-3393.94,-3955.75,-29.9121,-19.1501,-4.52201,-147.184,27.2289,-66.4141,-10.1532,-12.5295,1.01216
0.41,-3394.17,-3955.9,-29.8903,-19.8056,-4.65847,-147.27,27.2431,-66.0758,-9.8705,-12.7203,0.998398
0.42,-3394.39,-3956.04,-29.8679,-20.4571,-4.79386,-147.357,27.2574,-65.6792,-9.58096,-12.9051,0.984825
0.43,-3394.62,-3956.19,-29.8448,-21.1041,-4.92813,-147.446,27.2718,-65.2275,-9.28525,-13.0841,0.971437
0.44,-3394.85,-3956.34,-29.821,-21.746,-5.06126,-147.535,27.2862,-64.7237,-8.98409,-13.2572,0.95823
0.45,-3395.08,-3956.48,-29.7966,-22.3823,-5.19319,-147.626,27.3008,-64.1708,-8.67811,-13.4245,0.945203
0.46,-3395.31,-3956.63,-29.7716,-23.0125,-5.32391,-147.718,27.3154,-63.5717,-8.36794,-13.5859,0.932353
0.47,-3395.54,-3956.77,-29.7459,-23.6362,-5.45338,-147.812,27.3302,-62.9294,-8.05416,-13.7417,0.919677
0.48,-3395.77,-3956.92,-29.7197,-24.2528,-5.5816,-147.906,27.345,-62.2464,-7.73731,-13.8918,0.907174
0.49,-3396,-3957.06,-29.6927,-24.8622,-5.70853,-148.002,27.3599,-61.5257,-7.41793,-14.0362,0.894841
0.5,-3396.23,-3957.21,-29.6652,-25.4638,-5.83417,-148.1,27.3749,-60.7696,-7.09649,-14.1751,0.882676
0.51,-3396.46,-3957.35,-29.6371,-26.0573,-5.95849,-148.198,27.39,-59.9808,-6.77348,-14.3085,0.870676
0.52,-3396.7,-3957.49,-29.6084,-26.6424,-6.08151,-148.298,27.4052,-59.1617,-6.44933,-14.4364,0.858839
0.53,-3396.93,-3957.64,-29.579,-27.2188,-6.20319,-148.4,27.4205,-58.3147,-6.12445,-14.559,0.847163
0.54,-3397.16,-3957.78,-29.5491,-27.7863,-6.32355,-148.502,27.4358,-57.4421,-5.79923,-14.6764,0.835646
0.55,-3397.39,-3957.92,-29.5186,-28.3446,-6.44258,-148.607,27.4513,-56.546,-5.47405,-14.7885,0.824285
0.56,-3397.63,-3958.06,-29.4875,-28.8934,-6.56027,-148.712,27.4668,-55.6287,-5.14925,-14.8955,0.813079
0.57,-3397.86,-3958.2,-29.4558,-29.4325,-6.67663,-148.819,27.4824,-54.6922,-4.82516,-14.9975,0.802025
0.58,-3398.09,-3958.35,-29.4236,-29.9619,-6.79166,-148.928,27.4981,-53.7385,-4.50208,-15.0946,0.791122
0.59,-3398.33,-3958.49,-29.3908,-30.4812,-6.90536,-149.037,27.5139,-52.7695,-4.18032,-15.1868,0.780367
0.6,-3398.56,-3958.63,-29.3574,-30.9904,-7.01773,-149.149,27.5297,-51.7871,-3.86013,-15.2743,0.769758
0.61,-3398.8,-3958.77,-29.3235,-31.4893,-7.12878,-149.261,27.5456,-50.7931,-3.54178,-15.3571,0.759293
0.62,-3399.03,-3958.91,-29.2891,-31.9778,-7.23851,-149.375,27.5616,-49.7891,-3.22551,-15.4353,0.74897
0.63,-3399.27,-3959.05,-29.2541,-32.4559,-7.34693,-149.491,27.5777,-48.777,-2.91152,-15.5091,0.738788
0.64,-3399.5,-3959.18,-29.2185,-32.9234,-7.45405,-149.608,27.5939,-47.7581,-2.60005,-15.5785,0.728744
0.65,-3399.74,-3959.32,-29.1825,-33.3802,-7.55987,-149.726,27.6101,-46.7341,-2.29127,-15.6436,0.718837
0.66,-3399.98,-3959.46,-29.1459,-33.8265,-7.66441,-149.846,27.6265,-45.7064,-1.98537,-15.7046,0.709064
0.67,-3400.21,-3959.6,-29.1088,-34.262,-7.76766,-149.967,27.6429,-44.6763,-1.68251,-15.7615,0.699424
0.68,-3400.45,-3959.73,-29.0712,-34.6868,-7.86964,-150.09,27.6593,-43.6454,-1.38285,-15.8145,0.689916
0.69,-3400.69,-3959.87,-29.0331,-35.1009,-7.97035,-150.214,27.6759,-42.6147,-1.08654,-15.8636,0.680536
0.7,-3400.93,-3960.01,-28.9944,-35.5042,-8.0698,-150.339,27.6925,-41.5856,-0.793694,-15.909,0.671284
0.71,-3401.16,-3960.14,-28.9553,-35.8969,-8.16801,-150.466,27.7092,-40.5591,-0.504444,-15.9507,0.662158
0.72,-3401.4,-3960.28,-28.9157,-36.2789,-8.26498,-150.594,27.7259,-39.5364,-0.218897,-15.9889,0.653156
0.73,-3401.64,-3960.41,-28.8756,-36.6503,-8.36071,-150.724,27.7427,-38.5186,0.062847,-16.0237,0.644277
0.74,-3401.88,-3960.55,-28.835,-37.0112,-8.45523,-150.855,27.7596,-37.5065,0.340699,-16.0552,0.635518
0.75,-3402.12,-3960.68,-28.794,-37.3615,-8.54852,-150.987,27.7766,-36.5013,0.614578,-16.0834,0.626878
0.76,-3402.36,-3960.81,-28.7524,-37.7015,-8.64062,-151.121,27.7936,-35.5036,0.884412,-16.1085,0.618355
0.77,-3402.6,-3960.94,-28.7105,-38.031,-8.73151,-151.256,27.8107,-34.5145,1.15014,-16.1307,0.609949
0.78,-3402.84,-3961.08,-28.668,-38.3503,-8.82121,-151.393,27.8279,-33.5346,1.4117,-16.1499,0.601657
0.79,-3403.09,-3961.21,-28.6251,-38.6595,-8.90974,-151.53,27.8451,-32.5648,1.66904,-16.1663,0.593477
0.8,-3403.33,-3961.34,-28.5818,-38.9586,-8.99709,-151.669,27.8624,-31.6057,1.92214,-16.18,0.585409
0.81,-3403.57,-3961.47,-28.538,-39.2478,-9.08327,-151.81,27.8797,-30.658,2.17094,-16.1911,0.57745
0.82,-3403.81,-3961.6,-28.4937,-39.5271,-9.1683,-151.951,27.8971,-29.7222,2.41543,-16.1997,0.5696
0.83,-3404.06,-3961.73,-28.4491,-39.7968,-9.25218,-152.094,27.9146,-28.799,2.65558,-16.2058,0.561856
0.84,-3404.3,-3961.86,-28.404,-40.0568,-9.33491,-152.238,27.9321,-27.8889,2.89137,-16.2097,0.554218
0.85,-3404.54,-3961.98,-28.3585,-40.3075,-9.41651,-152.383,27.9497,-26.9924,3.1228,-16.2113,0.546683
0.86,-3404.79,-3962.11,-28.3125,-40.5488,-9.49699,-152.529,27.9673,-26.1098,3.34986,-16.2109,0.539251
0.87,-3405.03,-3962.24,-28.2662,-40.781,-9.57634,-152.677,27.985,-25.2417,3.57255,-16.2083,0.53192
0.88,-3405.28,-3962.37,-28.2194,-41.0042,-9.65458,-152.826,28.0028,-24.3884,3.79087,-16.2039,0.524688
0.89,-3405.53,-3962.49,-28.1722,-41.2186,-9.73172,-152.976,28.0206,-23.5502,4.00484,-16.1975,0.517555
0.9,-3405.77,-3962.62,-28.1247,-41.4243,-9.80776,-153.127,28.0384,-22.7275,4.21446,-16.1894,0.510519
0.91,-3406.02,-3962.74,-28.0767,-41.6214,-9.88272,-153.279,28.0563,-21.9205,4.41975,-16.1796,0.503578
0.92,-3406.27,-3962.86,-28.0284,-41.8102,-9.95658,-153.432,28.0743,-21.1295,4.62074,-16.1682,0.496732
0.93,-3406.51,-3962.99,-27.9796,-41.9908,-10.0294,-153.586,28.0923,-20.3546,4.81744,-16.1553,0.489979
0.94,-3406.76,-3963.11,-27.9305,-42.1633,-10.1011,-153.741,28.1104,-19.5961,5.00989,-16.141,0.483318
0.95,-3407.01,-3963.23,-27.881,-42.328,-10.1718,-153.897,28.1285,-18.8541,5.19811,-16.1252,0.476747
0.96,-3407.26,-3963.35,-27.8312,-42.485,-10.2414,-154.054,28.1466,-18.1288,5.38214,-16.1082,0.470266
0.97,-3407.51,-3963.48,-27.781,-42.6344,-10.3099,-154.213,28.1648,-17.4202,5.56201,-16.0899,0.463873
0.98,-3407.76,-3963.6,-27.7304,-42.7765,-10.3775,-154.372,28.1831,-16.7284,5.73776,-16.0705,0.457566
0.99,-3408.01,-3963.72,-27.6794,-42.9114,-10.444,-154.532,28.2014,-16.0536,5.90943,-16.05,0.451346
1,-3408.26,-3963.83,-27.6281,-43.0393,-10.5094,-154.693,28.2197,-15.3956,6.07706,-16.0285,0.44521
1.01,-3408.51,-3963.95,-27.5765,-43.1604,-10.5739,-154.854,28.2381,-14.7546,6.24069,-16.006,0.439157
1.02,-3408.76,-3964.07,-27.5245,-43.2748,-10.6373,-155.017,28.2565,-14.1304,6.40038,-15.9826,0.433187
1.03,-3409.01,-3964.19,-27.4722,-43.3828,-10.6998,-155.18,28.275,-13.5232,6.55616,-15.9584,0.427297
1.04,-3409.26,-3964.3,-27.4195,-43.4844,-10.7613,-155.345,28.2935,-12.9328,6.70809,-15.9335,0.421488
1.05,-3409.52,-3964.42,-27.3665,-43.5799,-10.8217,-155.51,28.3121,-12.3592,6.85622,-15.9078,0.415758
1.06,-3409.77,-3964.53,-27.3132,-43.6694,-10.8812,-155.676,28.3307,-11.8023,7.0006,-15.8815,0.410106
1.07,-3410.02,-3964.65,-27.2595,-43.7531,-10.9398,-155.842,28.3493,-11.2619,7.14128,-15.8545,0.404531
1.08,-3410.28,-3964.76,-27.2056,-43.8312,-10.9973,-156.009,28.3679,-10.7381,7.27832,-15.827,0.399031
1.09,-3410.53,-3964.87,-27.1513,-43.9039,-11.0539,-156.177,28.3866,-10.2305,7.41176,-15.799,0.393606
1.1,-3410.79,-3964.99,-27.0967,-43.9713,-11.1096,-156.346,28.4054,-9.73921,7.54167,-15.7705,0.388255
1.11,-3411.04,-3965.1,-27.0419,-44.0335,-11.1644,-156.516,28.4241,-9.26393,7.66809,-15.7417,0.382977
1.12,-3411.3,-3965.21,-26.9867,-44.0908,-11.2182,-156.686,28.4429,-8.80452,7.79109,-15.7124,0.37777
1.13,-3411.56,-3965.32,-26.9312,-44.1433,-11.2711,-156.856,28.4618,-8.36082,7.91073,-15.6828,0.372634
1.14,-3411.81,-3965.43,-26.8754,-44.1912,-11.3231,-157.027,28.4806,-7.93263,8.02705,-15.653,0.367568
1.15,-3412.07,-3965.54,-26.8193,-44.2346,-11.3742,-157.199,28.4995,-7.51974,8.14011,-15.6229,0.362571
1.16,-3412.33,-3965.65,-26.763,-44.2737,-11.4244,-157.372,28.5185,-7.12196,8.24998,-15.5925,0.357642
1.17,-3412.59,-3965.75,-26.7064,-44.3086,-11.4737,-157.545,28.5374,-6.73906,8.35671,-15.562,0.35278
1.18,-3412.85,-3965.86,-26.6495,-44.3395,-11.5222,-157.718,28.5564,-6.37082,8.46035,-15.5314,0.347984
1.19,-3413.1,-3965.96,-26.5923,-44.3666,-11.5698,-157.892,28.5754,-6.01701,8.56098,-15.5007,0.343253
1.2,-3413.36,-3966.07,-26.5348,-44.39,-11.6165,-158.066,28.5944,-5.67739,8.65863,-15.4698,0.338587
1.21,-3413.62,-3966.17,-26.4771,-44.4098,-11.6624,-158.241,28.6135,-5.3517,8.75338,-15.4389,0.333984
1.22,-3413.88,-3966.28,-26.4192,-44.4262,-11.7075,-158.417,28.6326,-5.03972,8.84527,-15.408,0.329443
1.23,-3414.15,-3966.38,-26.3609,-44.4393,-11.7518,-158.593,28.6517,-4.74116,8.93436,-15.3771,0.324964
1.24,-3414.41,-3966.48,-26.3025,-44.4493,-11.7953,-158.769,28.6708,-4.45579,9.02072,-15.3462,0.320546
1.25,-3414.67,-3966.58,-26.2437,-44.4563,-11.8379,-158.945,28.69,-4.18333,9.1044,-15.3154,0.316189
1.26,-3414.93,-3966.68,-26.1847,-44.4604,-11.8798,-159.123,28.7092,-3.92352,9.18545,-15.2846,0.31189
1.27,-3415.19,-3966.78,-26.1255,-44.4618,-11.9209,-159.3,28.7284,-3.67609,9.26393,-15.254,0.30765
1.28,-3415.46,-3966.88,-26.0661,-44.4606,-11.9612,-159.478,28.7476,-3.44076,9.33989,-15.2234,0.303467
1.29,-3415.72,-3966.98,-26.0064,-44.4568,-12.0008,-159.656,28.7668,-3.21726,9.4134,-15.193,0.299342
1.3,-3415.98,-3967.08,-25.9464,-44.4508,-12.0397,-159.834,28.7861,-3.00532,9.4845,-15.1627,0.295272
1.31,-3416.25,-3967.17,-25.8863,-44.4425,-12.0778,-160.013,28.8054,-2.80466,9.55324,-15.1326,0.291258
1.32,-3416.51,-3967.27,-25.8259,-44.432,-12.1152,-160.192,28.8247,-2.615,9.6197,-15.1027,0.287298
1.33,-3416.78,-3967.37,-25.7653,-44.4196,-12.1518,-160.371,28.844,-2.43607,9.6839,-15.073,0.283392
1.34,-3417.05,-3967.46,-25.7045,-44.4052,-12.1878,-160.551,28.8633,-2.26758,9.74592,-15.0434,0.27954
1.35,-3417.31,-3967.55,-25.6434,-44.389,-12.2231,-160.731,28.8827,-2.10925,9.80579,-15.0141,0.275739
1.36,-3417.58,-3967.65,-25.5822,-44.3712,-12.2577,-160.911,28.902,-1.96082,9.86357,-14.985,0.271991
1.37,-3417.85,-3967.74,-25.5207,-44.3518,-12.2917,-161.091,28.9214,-1.82199,9.91932,-14.9562,0.268293
1.38,-3418.11,-3967.83,-25.459,-44.3308,-12.325,-161.272,28.9408,-1.69251,9.97308,-14.9276,0.264646
1.39,-3418.38,-3967.92,-25.3971,-44.3085,-12.3576,-161.452,28.9602,-1.57209,10.0249,-14.8992,0.261048
1.4,-3418.65,-3968.01,-25.3351,-44.2849,-12.3896,-161.633,28.9796,-1.46046,10.0748,-14.8712,0.257499
1.41,-3418.92,-3968.1,-25.2728,-44.2601,-12.421,-161.814,28.9991,-1.35735,10.1229,-14.8434,0.253998
1.42,-3419.19,-3968.19,-25.2103,-44.2341,-12.4518,-161.996,29.0185,-1.26249,10.1692,-14.8158,0.250545
1.43,-3419.46,-3968.27,-25.1477,-44.2071,-12.482,-162.177,29.038,-1.17562,10.2137,-14.7886,0.247139
1.44,-3419.73,-3968.36,-25.0848,-44.1792,-12.5116,-162.359,29.0574,-1.09648,10.2566,-14.7616,0.243779
1.45,-3420,-3968.45,-25.0218,-44.1504,-12.5406,-162.541,29.0769,-1.0248,10.2978,-14.735,0.240465
1.46,-3420.27,-3968.53,-24.9585,-44.1207,-12.5691,-162.722,29.0964,-0.960333,10.3373,-14.7086,0.237196
1.47,-3420.54,-3968.61,-24.8951,-44.0904,-12.597,-162.904,29.1159,-0.902816,10.3753,-14.6825,0.233971
1.48,-3420.81,-3968.7,-24.8315,-44.0594,-12.6244,-163.086,29.1354,-0.852003,10.4118,-14.6567,0.23079
1.49,-3421.08,-3968.78,-24.7678,-44.0279,-12.6512,-163.269,29.1549,-0.807645,10.4468,-14.6313,0.227653
1.5,-3421.36,-3968.86,-24.7038,-43.9958,-12.6775,-163.451,29.1744,-0.7695,10.4803,-14.6061,0.224558
1.51,-3421.63,-3968.94,-24.6397,-43.9632,-12.7033,-163.633,29.1939,-0.737328,10.5125,-14.5812,0.221505
1.52,-3421.9,-3969.02,-24.5754,-43.9303,-12.7286,-163.816,29.2134,-0.710892,10.5433,-14.5566,0.218493
1.53,-3422.18,-3969.1,-24.511,-43.8971,-12.7534,-163.998,29.233,-0.689961,10.5727,-14.5324,0.215523
1.54,-3422.45,-3969.18,-24.4464,-43.8636,-12.7778,-164.181,29.2525,-0.674308,10.6009,-14.5084,0.212593
1.55,-3422.73,-3969.26,-24.3816,-43.8298,-12.8016,-164.363,29.2721,-0.663707,10.6278,-14.4848,0.209703
1.56,-3423,-3969.33,-24.3166,-43.7959,-12.825,-164.546,29.2916,-0.657941,10.6536,-14.4614,0.206852
1.57,-3423.28,-3969.41,-24.2515,-43.7619,-12.848,-164.729,29.3112,-0.656793,10.6781,-14.4383,0.20404
1.58,-3423.55,-3969.48,-24.1863,-43.7278,-12.8705,-164.911,29.3307,-0.660052,10.7015,-14.4156,0.201266
1.59,-3423.83,-3969.56,-24.1209,-43.6937,-12.8926,-165.094,29.3503,-0.667513,10.7238,-14.3931,0.19853
1.6,-3424.11,-3969.63,-24.0553,-43.6596,-12.9143,-165.277,29.3699,-0.678973,10.7451,-14.3709,0.195831
1.61,-3424.38,-3969.7,-23.9896,-43.6256,-12.9356,-165.46,29.3894,-0.694235,10.7653,-14.3491,0.193168
1.62,-3424.66,-3969.77,-23.9237,-43.5917,-12.9565,-165.642,29.409,-0.713106,10.7845,-14.3275,0.190542
1.63,-3424.94,-3969.84,-23.8577,-43.558,-12.9769,-165.825,29.4286,-0.735397,10.8028,-14.3061,0.187952
1.64,-3425.22,-3969.91,-23.7916,-43.5244,-12.997,-166.008,29.4482,-0.760925,10.8201,-14.2851,0.185396
1.65,-3425.49,-3969.98,-23.7253,-43.491,-13.0168,-166.191,29.4677,-0.78951,10.8365,-14.2643,0.182876
1.66,-3425.77,-3970.05,-23.6588,-43.4578,-13.0362,-166.374,29.4873,-0.820977,10.852,-14.2439,0.18039
1.67,-3426.05,-3970.12,-23.5922,-43.425,-13.0552,-166.556,29.5069,-0.855157,10.8667,-14.2236,0.177937
1.68,-3426.33,-3970.19,-23.5255,-43.3924,-13.0739,-166.739,29.5265,-0.891883,10.8806,-14.2037,0.175518
1.69,-3426.61,-3970.25,-23.4587,-43.3602,-13.0922,-166.922,29.5461,-0.930995,10.8937,-14.184,0.173132
1.7,-3426.89,-3970.32,-23.3917,-43.3283,-13.1102,-167.104,29.5657,-0.972336,10.906,-14.1645,0.170778
1.71,-3427.17,-3970.38,-23.3245,-43.2968,-13.1279,-167.287,29.5853,-1.01575,10.9176,-14.1454,0.168457
1.72,-3427.46,-3970.44,-23.2573,-43.2657,-13.1453,-167.47,29.6049,-1.0611,10.9285,-14.1264,0.166167
1.73,-3427.74,-3970.5,-23.1899,-43.235,-13.1624,-167.652,29.6244,-1.10824,10.9387,-14.1077,0.163908
1.74,-3428.02,-3970.57,-23.1224,-43.2048,-13.1792,-167.835,29.644,-1.15702,10.9482,-14.0893,0.161679
1.75,-3428.3,-3970.63,-23.0547,-43.175,-13.1957,-168.017,29.6636,-1.20732,10.959,-14.0699,0.159481
1.76,-3428.58,-3970.69,-22.9869,-43.1457,-13.2119,-168.199,29.6832,-1.259,10.9734,-14.0483,0.157313
1.77,-3428.87,-3970.74,-22.919,-43.1168,-13.2277,-168.382,29.7028,-1.31194,10.9912,-14.0245,0.155174
1.78,-3429.15,-3970.8,-22.851,-43.0885,-13.2431,-168.564,29.7224,-1.36601,11.0123,-13.9987,0.153065
1.79,-3429.43,-3970.86,-22.7828,-43.0606,-13.2581,-168.746,29.742,-1.4211,11.0364,-13.9708,0.150984
1.8,-3429.72,-3970.92,-22.7146,-43.0333,-13.2726,-168.929,29.7616,-1.4771,11.0636,-13.941,0.148931
1.81,-3430,-3970.97,-22.6462,-43.0065,-13.2866,-169.111,29.7811,-1.53389,11.0936,-13.9092,0.146907
1.82,-3430.29,-3971.02,-22.5777,-42.9802,-13.3,-169.293,29.8007,-1.59136,11.1263,-13.8757,0.144909
1.83,-3430.57,-3971.08,-22.5091,-42.9545,-13.3129,-169.475,29.8203,-1.64941,11.1615,-13.8403,0.142939
1.84,-3430.86,-3971.13,-22.4404,-42.9293,-13.3253,-169.658,29.8399,-1.70795,11.1993,-13.8033,0.140996
1.85,-3431.14,-3971.18,-22.3715,-42.9046,-13.3369,-169.84,29.8594,-1.76687,11.2393,-13.7646,0.139079
1.86,-3431.43,-3971.23,-22.3026,-42.8806,-13.348,-170.022,29.879,-1.82608,11.2816,-13.7243,0.137188
1.87,-3431.72,-3971.28,-22.2336,-42.857,-13.3584,-170.204,29.8985,-1.8855,11.3259,-13.6826,0.135323
1.88,-3432,-3971.33,-22.1644,-42.8341,-13.368,-170.387,29.9181,-1.94503,11.3723,-13.6393,0.133484
1.89,-3432.29,-3971.38,-22.0952,-42.8117,-13.377,-170.569,29.9376,-2.0046,11.4204,-13.5947,0.131669
1.9,-3432.58,-3971.43,-22.0259,-42.7898,-13.3852,-170.751,29.9571,-2.06412,11.4704,-13.5487,0.129879
1.91,-3432.87,-3971.47,-21.9565,-42.7685,-13.3927,-170.934,29.9767,-2.12352,11.5219,-13.5015,0.128113
1.92,-3433.15,-3971.52,-21.8871,-42.7478,-13.3994,-171.116,29.9962,-2.18272,11.575,-13.453,0.126371
1.93,-3433.44,-3971.56,-21.8175,-42.7277,-13.4053,-171.298,30.0157,-2.24166,11.6295,-13.4034,0.124653
1.94,-3433.73,-3971.61,-21.7479,-42.7081,-13.4104,-171.481,30.0351,-2.30026,11.6853,-13.3527,0.122959
1.95,-3434.02,-3971.65,-21.6782,-42.6892,-13.4147,-171.663,30.0546,-2.35847,11.7424,-13.301,0.121287
1.96,-3434.31,-3971.69,-21.6084,-42.6707,-13.4181,-171.845,30.074,-2.41623,11.8006,-13.2483,0.119638
1.97,-3434.6,-3971.73,-21.5386,-42.6528,-13.4207,-172.028,30.0935,-2.47346,11.8598,-13.1946,0.118012
1.98,-3434.89,-3971.77,-21.4687,-42.6355,-13.4225,-172.21,30.1129,-2.53013,11.9199,-13.1401,0.116407
1.99,-3435.18,-3971.81,-21.3988,-42.6188,-13.4233,-172.392,30.1323,-2.58617,11.9809,-13.0848,0.114825
2,-3435.47,-3971.85,-21.3288,-42.6026,-13.4233,-172.575,30.1516,-2.64154,12.0426,-13.0287,0.113264
2.01,-3435.76,-3971.89,-21.2588,-42.5869,-13.4224,-172.757,30.171,-2.69619,12.105,-12.9719,0.111724
2.02,-3436.05,-3971.93,-21.1888,-42.5718,-13.4206,-172.94,30.1903,-2.75007,12.168,-12.9145,0.110205
2.03,-3436.34,-3971.96,-21.1187,-42.5573,-13.4179,-173.122,30.2096,-2.80314,12.2315,-12.8564,0.108707
2.04,-3436.64,-3972,-21.0486,-42.5433,-13.4143,-173.304,30.2289,-2.85536,12.2954,-12.7978,0.107229
2.05,-3436.93,-3972.03,-20.9784,-42.5298,-13.4097,-173.487,30.2481,-2.9067,12.3597,-12.7387,0.105771
2.06,-3437.22,-3972.06,-20.9083,-42.5168,-13.4043,-173.669,30.2674,-2.95711,12.4243,-12.6791,0.104333
2.07,-3437.51,-3972.09,-20.8381,-42.5044,-13.3979,-173.852,30.2865,-3.00658,12.489,-12.6191,0.102915
2.08,-3437.81,-3972.13,-20.7679,-42.4924,-13.3907,-174.034,30.3057,-3.05505,12.5539,-12.5587,0.101516
2.09,-3438.1,-3972.16,-20.6977,-42.481,-13.3825,-174.216,30.3248,-3.10252,12.6188,-12.4981,0.100136
2.1,-3438.39,-3972.19,-20.6275,-42.4701,-13.3733,-174.399,30.3439,-3.14894,12.6838,-12.4371,0.0987742
2.11,-3438.69,-3972.21,-20.5574,-42.4596,-13.3633,-174.581,30.363,-3.1943,12.7486,-12.3759,0.0974314
