time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.27,-1273.7,3067.43,32.2152,-2.18155,4.16598,50.1794,32.7497,-12.56,24.8108,-0.862183,1.20929
0.28,-1273.49,3067.68,32.1907,-2.30917,4.41504,50.1609,32.749,-12.6842,25.0999,-0.871887,1.19285
0.29,-1273.28,3067.93,32.1647,-2.43809,4.66676,50.1416,32.7477,-12.7927,25.354,-0.880631,1.17663
0.3,-1273.07,3068.18,32.1374,-2.56817,4.9208,50.1216,32.7459,-12.8863,25.574,-0.888509,1.16064
0.31,-1272.86,3068.43,32.1086,-2.69927,5.17681,50.1008,32.7434,-12.9657,25.7609,-0.895617,1.14486
0.32,-1272.65,3068.68,32.0783,-2.83126,5.43416,50.0793,32.7403,-13.0317,25.8531,-0.9039,1.12929
0.33,-1272.44,3068.93,32.0465,-2.96401,5.69186,50.057,32.7367,-13.085,25.8446,-0.913879,1.11394
0.34,-1272.24,3069.18,32.0134,-3.0974,5.94899,50.0341,32.7324,-13.1262,25.7545,-0.925304,1.0988
0.35,-1272.03,3069.43,31.9787,-3.23131,6.20483,50.0105,32.7276,-13.156,25.5981,-0.937974,1.08386
0.36,-1271.82,3069.68,31.9426,-3.36564,6.45877,49.9862,32.7222,-13.1751,25.3874,-0.951728,1.06912
0.37,-1271.61,3069.93,31.9051,-3.50029,6.71031,49.9613,32.7162,-13.184,25.1325,-0.966434,1.05459
0.38,-1271.4,3070.18,31.8662,-3.63516,6.95906,49.9359,32.7096,-13.1833,24.8416,-0.981985,1.04025
0.39,-1271.19,3070.43,31.8258,-3.77015,7.20468,49.9099,32.7025,-13.1736,24.5212,-0.998291,1.02611
0.4,-1270.98,3070.67,31.7841,-3.90518,7.44691,49.8833,32.6949,-13.1555,24.177,-1.01528,1.01216
0.41,-1270.77,3070.92,31.7411,-4.04016,7.68553,49.8562,32.6867,-13.1294,23.8137,-1.03288,0.998398
0.42,-1270.56,3071.17,31.6967,-4.17503,7.92038,49.8287,32.6779,-13.0959,23.4353,-1.05105,0.984825
0.43,-1270.35,3071.42,31.651,-4.3097,8.15131,49.8006,32.6686,-13.0554,23.0451,-1.06974,0.971437
0.44,-1270.15,3071.66,31.6041,-4.44411,8.37823,49.7721,32.6588,-13.0083,22.6458,-1.08891,0.95823
0.45,-1269.94,3071.91,31.5559,-4.57819,8.60105,49.7432,32.6485,-12.9553,22.2401,-1.10853,0.945203
0.46,-1269.73,3072.16,31.5064,-4.71189,8.81972,49.7139,32.6377,-12.8965,21.8298,-1.12857,0.932353
0.47,-1269.52,3072.4,31.4558,-4.84513,9.0342,49.6842,32.6265,-12.8325,21.4168,-1.149,0.919677
0.48,-1269.31,3072.65,31.404,-4.97789,9.24448,49.6541,32.6147,-12.7637,21.0026,-1.1698,0.907174
0.49,-1269.1,3072.89,31.351,-5.11009,9.45054,49.6236,32.6024,-12.6903,20.5885,-1.19096,0.894841
0.5,-1268.9,3073.14,31.2969,-5.24171,9.6524,49.5929,32.5897,-12.6128,20.1757,-1.21245,0.882676
0.51,-1268.69,3073.38,31.2417,-5.37269,9.85007,49.5618,32.5766,-12.5315,19.765,-1.23426,0.870676
0.52,-1268.48,3073.63,31.1855,-5.50299,10.0436,49.5304,32.563,-12.4467,19.3573,-1.25638,0.858839
0.53,-1268.27,3073.87,31.1282,-5.63259,10.2329,49.4987,32.5489,-12.3587,18.9534,-1.27879,0.847163
0.54,-1268.06,3074.11,31.0698,-5.76144,10.4182,49.4667,32.5345,-12.2678,18.5537,-1.30148,0.835646
0.55,-1267.86,3074.36,31.0105,-5.88952,10.5995,49.4345,32.5196,-12.1743,18.159,-1.32444,0.824285
0.56,-1267.65,3074.6,30.9502,-6.0168,10.7767,49.402,32.5043,-12.0784,17.7694,-1.34766,0.813079
0.57,-1267.44,3074.84,30.889,-6.14325,10.95,49.3693,32.4886,-11.9804,17.3856,-1.37113,0.802025
0.58,-1267.23,3075.08,30.8268,-6.26885,11.1194,49.3363,32.4725,-11.8806,17.0076,-1.39485,0.791122
0.59,-1267.02,3075.32,30.7637,-6.39358,11.285,49.3032,32.456,-11.7791,16.6359,-1.4188,0.780367
0.6,-1266.82,3075.57,30.6998,-6.51742,11.4468,49.2698,32.4392,-11.6761,16.2706,-1.44298,0.769758
0.61,-1266.61,3075.81,30.635,-6.64035,11.605,49.2362,32.422,-11.5719,15.9118,-1.46738,0.759293
0.62,-1266.4,3076.05,30.5693,-6.76237,11.7595,49.2025,32.4044,-11.4667,15.5598,-1.49199,0.74897
0.63,-1266.19,3076.29,30.5029,-6.88345,11.9105,49.1685,32.3865,-11.3606,15.2145,-1.51681,0.738788
0.64,-1265.99,3076.53,30.4357,-7.00359,12.0579,49.1344,32.3682,-11.2539,14.8761,-1.54183,0.728744
0.65,-1265.78,3076.77,30.3677,-7.12278,12.202,49.1001,32.3496,-11.1466,14.5447,-1.56705,0.718837
0.66,-1265.57,3077,30.2989,-7.24102,12.3426,49.0657,32.3306,-11.0389,14.2201,-1.59245,0.709064
0.67,-1265.37,3077.24,30.2295,-7.35829,12.48,49.0311,32.3114,-10.9311,13.9026,-1.61804,0.699424
0.68,-1265.16,3077.48,30.1593,-7.4746,12.6142,48.9964,32.2918,-10.8232,13.5919,-1.64381,0.689916
0.69,-1264.95,3077.72,30.0884,-7.58994,12.7452,48.9615,32.2719,-10.7153,13.2882,-1.66975,0.680536
0.7,-1264.75,3077.96,30.0169,-7.70431,12.8732,48.9264,32.2517,-10.6076,12.9913,-1.69586,0.671284
0.71,-1264.54,3078.19,29.9447,-7.81771,12.9981,48.8913,32.2312,-10.5002,12.7012,-1.72214,0.662158
0.72,-1264.33,3078.43,29.8719,-7.93014,13.1201,48.856,32.2104,-10.3932,12.4179,-1.74857,0.653156
0.73,-1264.13,3078.66,29.7985,-8.04161,13.2393,48.8205,32.1893,-10.2867,12.1413,-1.77516,0.644277
0.74,-1263.92,3078.9,29.7245,-8.15211,13.3556,48.7849,32.168,-10.1808,11.8713,-1.8019,0.635518
0.75,-1263.71,3079.14,29.6499,-8.26166,13.4692,48.7492,32.1464,-10.0757,11.6078,-1.82878,0.626878
0.76,-1263.51,3079.37,29.5747,-8.37026,13.58,48.7134,32.1245,-9.97126,11.3508,-1.85581,0.618355
0.77,-1263.3,3079.6,29.499,-8.47792,13.6883,48.6775,32.1024,-9.86772,11.1001,-1.88297,0.609949
0.78,-1263.1,3079.84,29.4228,-8.58464,13.794,48.6414,32.08,-9.76513,10.8556,-1.91027,0.601657
0.79,-1262.89,3080.07,29.3461,-8.69043,13.8973,48.6052,32.0573,-9.66355,10.6173,-1.9377,0.593477
0.8,-1262.69,3080.31,29.2688,-8.79531,13.9981,48.5689,32.0344,-9.56304,10.385,-1.96525,0.585409
0.81,-1262.48,3080.54,29.1911,-8.89928,14.0965,48.5324,32.0113,-9.46366,10.1587,-1.99293,0.57745
0.82,-1262.27,3080.77,29.1129,-9.00235,14.1926,48.4959,31.9879,-9.36548,9.93813,-2.02072,0.5696
0.83,-1262.07,3081,29.0342,-9.10453,14.2865,48.4592,31.9644,-9.26854,9.72331,-2.04863,0.561856
0.84,-1261.86,3081.23,28.9551,-9.20584,14.3781,48.4224,31.9406,-9.17289,9.51409,-2.07666,0.554218
0.85,-1261.66,3081.47,28.8756,-9.30628,14.4676,48.3854,31.9165,-9.07858,9.31037,-2.10479,0.546683
0.86,-1261.45,3081.7,28.7957,-9.40588,14.555,48.3484,31.8923,-8.98565,9.10475,-2.13378,0.539251
0.87,-1261.25,3081.93,28.7153,-9.50464,14.6402,48.3112,31.8678,-8.89414,8.89617,-2.16374,0.53192
0.88,-1261.04,3082.16,28.6346,-9.60257,14.7233,48.2739,31.8432,-8.80407,8.68493,-2.19466,0.524688
0.89,-1260.84,3082.39,28.5535,-9.69969,14.8041,48.2365,31.8183,-8.71548,8.47132,-2.22652,0.517555
0.9,-1260.63,3082.62,28.472,-9.79601,14.8827,48.199,31.7933,-8.6284,8.25562,-2.25931,0.510519
0.91,-1260.43,3082.85,28.3902,-9.89155,14.9591,48.1613,31.768,-8.54284,8.03812,-2.29301,0.503578
0.92,-1260.22,3083.07,28.308,-9.98631,15.0331,48.1236,31.7426,-8.45883,7.81909,-2.3276,0.496732
0.93,-1260.02,3083.3,28.2255,-10.0803,15.1049,48.0858,31.717,-8.37639,7.59877,-2.36305,0.489979
0.94,-1259.81,3083.53,28.1427,-10.1736,15.1744,48.0479,31.6912,-8.29552,7.37743,-2.39936,0.483318
0.95,-1259.61,3083.76,28.0596,-10.2661,15.2416,48.0099,31.6653,-8.21625,7.1553,-2.43649,0.476747
0.96,-1259.41,3083.98,27.9762,-10.3579,15.3065,47.9717,31.6391,-8.13857,6.93263,-2.47444,0.470266
0.97,-1259.2,3084.21,27.8926,-10.449,15.3691,47.9335,31.6129,-8.0625,6.70964,-2.51316,0.463873
0.98,-1259,3084.44,27.8086,-10.5394,15.4293,47.8952,31.5864,-7.98803,6.48656,-2.55265,0.457566
0.99,-1258.79,3084.66,27.7245,-10.6291,15.4872,47.8569,31.5598,-7.91518,6.26359,-2.59288,0.451346
1,-1258.59,3084.89,27.6401,-10.7182,15.5428,47.8184,31.5331,-7.84395,6.04094,-2.63383,0.44521
1.01,-1258.38,3085.11,27.5555,-10.8067,15.5961,47.7798,31.5062,-7.77433,5.8188,-2.67548,0.439157
1.02,-1258.18,3085.34,27.4707,-10.8945,15.647,47.7411,31.4792,-7.70631,5.59738,-2.71779,0.433187
1.03,-1257.98,3085.56,27.3857,-10.9817,15.6957,47.7024,31.4521,-7.6399,5.37685,-2.76075,0.427297
1.04,-1257.77,3085.78,27.3005,-11.0682,15.742,47.6636,31.4248,-7.57509,5.15738,-2.80434,0.421488
1.05,-1257.57,3086.01,27.2152,-11.1542,15.7861,47.6246,31.3974,-7.51188,4.93915,-2.84852,0.415758
1.06,-1257.37,3086.23,27.1297,-11.2397,15.8279,47.5856,31.3699,-7.45025,4.72232,-2.89328,0.410106
1.07,-1257.16,3086.45,27.0441,-11.3246,15.8674,47.5465,31.3422,-7.3902,4.50703,-2.9386,0.404531
1.08,-1256.96,3086.68,26.9583,-11.4089,15.9047,47.5073,31.3145,-7.33171,4.29345,-2.98443,0.399031
1.09,-1256.76,3086.9,26.8724,-11.4927,15.9397,47.468,31.2866,-7.27478,4.08171,-3.03078,0.393606
1.1,-1256.55,3087.12,26.7865,-11.576,15.9726,47.4286,31.2587,-7.21939,3.87195,-3.0776,0.388255
1.11,-1256.35,3087.34,26.7004,-11.6588,16.0032,47.3891,31.2306,-7.16553,3.66429,-3.12487,0.382977
1.12,-1256.15,3087.56,26.6143,-11.7411,16.0317,47.3495,31.2025,-7.11319,3.45885,-3.17258,0.37777
1.13,-1255.94,3087.78,26.5281,-11.8229,16.058,47.3098,31.1743,-7.06236,3.25576,-3.22069,0.372634
1.14,-1255.74,3088,26.4418,-11.9043,16.0822,47.27,31.146,-7.01301,3.05512,-3.26919,0.367568
1.15,-1255.54,3088.22,26.3555,-11.9853,16.1043,47.2301,31.1176,-6.96514,2.85704,-3.31805,0.362571
1.16,-1255.33,3088.44,26.2692,-12.0658,16.1243,47.1901,31.0891,-6.91872,2.66161,-3.36724,0.357642
1.17,-1255.13,3088.66,26.1828,-12.1459,16.1422,47.15,31.0606,-6.87375,2.46893,-3.41675,0.35278
1.18,-1254.93,3088.88,26.0965,-12.2256,16.1581,47.1097,31.032,-6.8302,2.27908,-3.46656,0.347984
1.19,-1254.73,3089.1,26.0101,-12.3049,16.172,47.0694,31.0033,-6.78807,2.09215,-3.51663,0.343253
1.2,-1254.52,3089.31,25.9238,-12.3839,16.184,47.0289,30.9746,-6.74733,1.90821,-3.56695,0.338587
1.21,-1254.32,3089.53,25.8375,-12.4625,16.194,46.9883,30.9458,-6.70796,1.72734,-3.61749,0.333984
1.22,-1254.12,3089.75,25.7512,-12.5407,16.2021,46.9476,30.917,-6.66995,1.54959,-3.66825,0.329443
1.23,-1253.91,3089.97,25.6649,-12.6186,16.2083,46.9067,30.8881,-6.63328,1.37503,-3.71918,0.324964
1.24,-1253.71,3090.18,25.5788,-12.6962,16.2126,46.8657,30.8592,-6.59794,1.20372,-3.77028,0.320546
1.25,-1253.51,3090.4,25.4926,-12.7735,16.2152,46.8246,30.8302,-6.5639,1.03571,-3.82153,0.316189
1.26,-1253.31,3090.61,25.4066,-12.8505,16.2159,46.7833,30.8012,-6.53115,0.871037,-3.87289,0.31189
1.27,-1253.1,3090.83,25.3206,-12.9272,16.2149,46.7419,30.7722,-6.49966,0.709756,-3.92437,0.30765
1.28,-1252.9,3091.04,25.2347,-13.0037,16.2122,46.7003,30.7431,-6.46943,0.551902,-3.97592,0.303467
1.29,-1252.7,3091.26,25.1489,-13.0799,16.2077,46.6586,30.714,-6.44043,0.397508,-4.02755,0.299342
1.3,-1252.5,3091.47,25.0633,-13.1558,16.2017,46.6167,30.6849,-6.41265,0.246604,-4.07923,0.295272
1.31,-1252.29,3091.69,24.9777,-13.2315,16.1939,46.5747,30.6557,-6.38606,0.0992169,-4.13093,0.291258
1.32,-1252.09,3091.9,24.8923,-13.307,16.1847,46.5325,30.6266,-6.36065,-0.0446313,-4.18266,0.287298
1.33,-1251.89,3092.11,24.807,-13.3823,16.1738,46.4902,30.5974,-6.33641,-0.184922,-4.23438,0.283392
1.34,-1251.69,3092.33,24.7218,-13.4574,16.1614,46.4476,30.5682,-6.3133,-0.32164,-4.28608,0.27954
1.35,-1251.48,3092.54,24.6368,-13.5323,16.1476,46.4049,30.5391,-6.29132,-0.454774,-4.33776,0.275739
1.36,-1251.28,3092.75,24.552,-13.607,16.1323,46.362,30.5099,-6.27044,-0.584315,-4.38938,0.271991
1.37,-1251.08,3092.96,24.4673,-13.6816,16.1156,46.3189,30.4807,-6.25065,-0.710258,-4.44094,0.268293
1.38,-1250.88,3093.18,24.3827,-13.756,16.0975,46.2757,30.4515,-6.23193,-0.832603,-4.49243,0.264646
1.39,-1250.68,3093.39,24.2984,-13.8303,16.078,46.2322,30.4223,-6.21426,-0.951348,-4.54382,0.261048
1.4,-1250.47,3093.6,24.2142,-13.9044,16.0572,46.1886,30.3931,-6.19763,-1.0665,-4.59512,0.257499
1.41,-1250.27,3093.81,24.1303,-13.9785,16.0352,46.1447,30.3639,-6.18201,-1.17806,-4.64629,0.253998
1.42,-1250.07,3094.02,24.0465,-14.0524,16.0119,46.1007,30.3348,-6.16739,-1.28605,-4.69734,0.250545
1.43,-1249.87,3094.23,23.9629,-14.1262,15.9874,46.0564,30.3056,-6.15376,-1.39047,-4.74825,0.247139
1.44,-1249.67,3094.44,23.8796,-14.1999,15.9618,46.0119,30.2765,-6.14108,-1.49134,-4.79901,0.243779
1.45,-1249.46,3094.65,23.7964,-14.2735,15.935,45.9672,30.2474,-6.12935,-1.58868,-4.84961,0.240465
1.46,-1249.26,3094.86,23.7135,-14.3471,15.9071,45.9223,30.2183,-6.11855,-1.6825,-4.90004,0.237196
1.47,-1249.06,3095.06,23.6308,-14.4206,15.8781,45.8772,30.1892,-6.10866,-1.77282,-4.95028,0.233971
1.48,-1248.86,3095.27,23.5483,-14.494,15.8481,45.8318,30.1602,-6.09967,-1.85968,-5.00034,0.23079
1.49,-1248.65,3095.48,23.466,-14.5674,15.817,45.7862,30.1312,-6.09155,-1.94309,-5.0502,0.227653
1.5,-1248.45,3095.69,23.384,-14.6408,15.785,45.7403,30.1022,-6.08429,-2.02309,-5.09985,0.224558
1.51,-1248.25,3095.9,23.3023,-14.7141,15.7521,45.6942,30.0732,-6.07787,-2.0997,-5.14928,0.221505
1.52,-1248.05,3096.1,23.2207,-14.7874,15.7182,45.6479,30.0443,-6.07227,-2.17295,-5.19849,0.218493
1.53,-1247.85,3096.31,23.1395,-14.8607,15.6835,45.6013,30.0154,-6.06749,-2.24288,-5.24747,0.215523
1.54,-1247.64,3096.52,23.0585,-14.934,15.648,45.5545,29.9866,-6.0635,-2.30951,-5.29622,0.212593
1.55,-1247.44,3096.72,22.9777,-15.0073,15.6116,45.5074,29.9577,-6.06028,-2.3729,-5.34473,0.209703
1.56,-1247.24,3096.93,22.8972,-15.0807,15.5745,45.46,29.929,-6.05782,-2.43306,-5.39298,0.206852
1.57,-1247.04,3097.13,22.817,-15.154,15.5366,45.4124,29.9002,-6.0561,-2.49005,-5.44099,0.20404
1.58,-1246.83,3097.34,22.7371,-15.2274,15.4979,45.3645,29.8716,-6.05511,-2.5439,-5.48873,0.201266
1.59,-1246.63,3097.54,22.6574,-15.3008,15.4586,45.3163,29.8429,-6.05483,-2.59464,-5.53622,0.19853
1.6,-1246.43,3097.75,22.578,-15.3742,15.4187,45.2679,29.8143,-6.05524,-2.64233,-5.58344,0.195831
1.61,-1246.23,3097.95,22.4988,-15.4477,15.3781,45.2192,29.7858,-6.05632,-2.68701,-5.63038,0.193168
1.62,-1246.03,3098.15,22.42,-15.5213,15.3369,45.1702,29.7573,-6.05806,-2.72871,-5.67706,0.190542
1.63,-1245.82,3098.36,22.3414,-15.5949,15.2951,45.1209,29.7288,-6.06045,-2.76749,-5.72346,0.187952
1.64,-1245.62,3098.56,22.2631,-15.6686,15.2528,45.0713,29.7005,-6.06347,-2.80339,-5.76958,0.185396
1.65,-1245.42,3098.76,22.1852,-15.7423,15.21,45.0214,29.6721,-6.06709,-2.83645,-5.81542,0.182876
1.66,-1245.22,3098.97,22.1075,-15.8162,15.1666,44.9712,29.6438,-6.07132,-2.86672,-5.86098,0.18039
1.67,-1245.01,3099.17,22.03,-15.8901,15.1228,44.9207,29.6156,-6.07612,-2.89426,-5.90626,0.177937
1.68,-1244.81,3099.37,21.9529,-15.9641,15.0786,44.8699,29.5874,-6.08148,-2.91909,-5.95125,0.175518
1.69,-1244.61,3099.57,21.8761,-16.0382,15.034,44.8188,29.5593,-6.08739,-2.94128,-5.99596,0.173132
1.7,-1244.41,3099.77,21.7996,-16.1125,14.989,44.7674,29.5313,-6.09384,-2.96088,-6.04037,0.170778
1.71,-1244.2,3099.97,21.7234,-16.1868,14.9436,44.7157,29.5033,-6.1008,-2.97792,-6.08451,0.168457
1.72,-1244,3100.17,21.6474,-16.2612,14.8978,44.6636,29.4753,-6.10826,-2.99247,-6.12835,0.166167
1.73,-1243.8,3100.37,21.5718,-16.3358,14.8518,44.6112,29.4475,-6.1162,-3.00457,-6.17191,0.163908
1.74,-1243.6,3100.57,21.4965,-16.4105,14.8055,44.5585,29.4197,-6.12462,-3.01426,-6.21519,0.161679
1.75,-1243.39,3100.77,21.4214,-16.4853,14.7589,44.5055,29.3919,-6.13349,-3.02161,-6.25818,0.159481
1.76,-1243.19,3100.97,21.3467,-16.5603,14.712,44.4522,29.3642,-6.14279,-3.02666,-6.30088,0.157313
1.77,-1242.99,3101.17,21.2723,-16.6354,14.6649,44.3985,29.3366,-6.15252,-3.02946,-6.34331,0.155174
1.78,-1242.78,3101.37,21.1982,-16.7106,14.6176,44.3444,29.309,-6.16266,-3.03005,-6.38545,0.153065
1.79,-1242.58,3101.57,21.1244,-16.786,14.5702,44.29,29.2816,-6.17319,-3.0285,-6.42732,0.150984
1.8,-1242.38,3101.76,21.0508,-16.8615,14.5225,44.2353,29.2541,-6.18409,-3.02484,-6.46891,0.148931
1.81,-1242.18,3101.96,20.9776,-16.9372,14.4748,44.1803,29.2268,-6.19536,-3.01914,-6.51022,0.146907
1.82,-1241.97,3102.16,20.9047,-17.013,14.4269,44.1248,29.1995,-6.20697,-3.01143,-6.55127,0.144909
1.83,-1241.77,3102.36,20.8321,-17.089,14.3788,44.0691,29.1723,-6.21891,-3.00177,-6.59204,0.142939
1.84,-1241.57,3102.55,20.7598,-17.1652,14.3307,44.0129,29.1451,-6.23117,-2.99021,-6.63255,0.140996
1.85,-1241.36,3102.75,20.6879,-17.2415,14.2826,43.9565,29.118,-6.24373,-2.9768,-6.67279,0.139079
1.86,-1241.16,3102.94,20.6162,-17.318,14.2343,43.8996,29.091,-6.25657,-2.96158,-6.71278,0.137188
1.87,-1240.96,3103.14,20.5448,-17.3947,14.1861,43.8424,29.0641,-6.26969,-2.9446,-6.7525,0.135323
1.88,-1240.75,3103.33,20.4737,-17.4716,14.1378,43.7848,29.0372,-6.28306,-2.92592,-6.79198,0.133484
1.89,-1240.55,3103.53,20.4029,-17.5486,14.0895,43.7269,29.0104,-6.29667,-2.90557,-6.8312,0.131669
1.9,-1240.35,3103.72,20.3325,-17.6258,14.0412,43.6686,28.9836,-6.3105,-2.88361,-6.87018,0.129879
1.91,-1240.14,3103.92,20.2623,-17.7032,13.9929,43.6099,28.957,-6.32455,-2.86008,-6.90892,0.128113
1.92,-1239.94,3104.11,20.1924,-17.7808,13.9447,43.5508,28.9304,-6.33879,-2.83503,-6.94742,0.126371
1.93,-1239.74,3104.3,20.1229,-17.8585,13.8965,43.4914,28.9039,-6.35322,-2.80851,-6.98568,0.124653
1.94,-1239.53,3104.5,20.0536,-17.9365,13.8484,43.4316,28.8774,-6.36781,-2.78055,-7.02372,0.122959
1.95,-1239.33,3104.69,19.9846,-18.0146,13.8003,43.3714,28.851,-6.38256,-2.75121,-7.06153,0.121287
1.96,-1239.13,3104.88,19.916,-18.093,13.7524,43.3108,28.8247,-6.39744,-2.72053,-7.09911,0.119638
1.97,-1238.92,3105.07,19.8476,-18.1715,13.7045,43.2498,28.7985,-6.41245,-2.68856,-7.13649,0.118012
1.98,-1238.72,3105.26,19.7795,-18.2502,13.6568,43.1885,28.7723,-6.42757,-2.65532,-7.17365,0.116407
1.99,-1238.51,3105.46,19.7117,-18.3291,13.6092,43.1267,28.7462,-6.44279,-2.62088,-7.2106,0.114825
2,-1238.31,3105.65,19.6442,-18.4082,13.5617,43.0646,28.7201,-6.45809,-2.58526,-7.24735,0.113264
2.01,-1238.11,3105.84,19.577,-18.4875,13.5143,43.002,28.6942,-6.47345,-2.54852,-7.2839,0.111724
2.02,-1237.9,3106.03,19.5101,-18.567,13.4672,42.9391,28.6683,-6.48888,-2.51069,-7.32026,0.110205
2.03,-1237.7,3106.22,19.4435,-18.6467,13.4201,42.8757,28.6425,-6.50435,-2.47181,-7.35643,0.108707
2.04,-1237.49,3106.41,19.3772,-18.7266,13.3733,42.812,28.6167,-6.51984,-2.43192,-7.39242,0.107229
2.05,-1237.29,3106.6,19.3111,-18.8067,13.3266,42.7478,28.5911,-6.53536,-2.39107,-7.42822,0.105771
2.06,-1237.09,3106.78,19.2454,-18.887,13.2801,42.6833,28.5654,-6.55088,-2.34928,-7.46386,0.104333
2.07,-1236.88,3106.97,19.1799,-18.9675,13.2339,42.6183,28.5399,-6.56639,-2.30659,-7.49933,0.102915
2.08,-1236.68,3107.16,19.1147,-19.0481,13.1878,42.553,28.5144,-6.58188,-2.26305,-7.53463,0.101516
2.09,-1236.47,3107.35,19.0498,-19.129,13.1419,42.4872,28.489,-6.59734,-2.21868,-7.56978,0.100136
2.1,-1236.27,3107.54,18.9851,-19.2101,13.0963,42.421,28.4637,-6.61275,-2.17353,-7.60477,0.0987742
2.11,-1236.06,3107.72,18.9208,-19.2914,13.0508,42.3544,28.4385,-6.62811,-2.12762,-7.63961,0.0974314
2.12,-1235.86,3107.91,18.8567,-19.3728,13.0056,42.2874,28.4133,-6.6434,-2.081,-7.67431,0.0961068
2.13,-1235.65,3108.09,18.7929,-19.4545,12.9607,42.22,28.3882,-6.6586,-2.03369,-7.70887,0.0948003
2.14,-1235.45,3108.28,18.7294,-19.5363,12.9159,42.1521,28.3631,-6.67372,-1.98573,-7.7433,0.0935114
2.15,-1235.24,3108.47,18.6661,-19.6184,12.8714,42.0838,28.3381,-6.68873,-1.93714,-7.7776,0.0922402
2.16,-1235.04,3108.65,18.6031,-19.7006,12.8272,42.0151,28.3132,-6.70362,-1.88797,-7.81178,0.0909861
2.17,-1234.83,3108.84,18.5404,-19.7831,12.7832,41.946,28.2884,-6.71839,-1.83823,-7.84584,0.0897492
2.18,-1234.63,3109.02,18.4779,-19.8657,12.7395,41.8765,28.2636,-6.73302,-1.78796,-7.87978,0.0885291
2.19,-1234.42,3109.2,18.4157,-19.9485,12.6961,41.8065,28.2389,-6.7475,-1.73719,-7.91361,0.0873255
2.2,-1234.22,3109.39,18.3538,-20.0315,12.6529,41.7361,28.2142,-6.76182,-1.68595,-7.94735,0.0861383
