time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.9,-3895.16,1562.54,-9.86892,-36.5001,-7.4322,112.303,27.7776,-17.8182,4.9106,-12.5945,0.510519
0.91,-3895.26,1562.8,-9.83289,-36.6576,-7.46662,112.171,27.7916,-17.1312,5.16325,-12.5404,0.503578
0.92,-3895.37,1563.05,-9.79669,-36.8082,-7.49905,112.038,27.8055,-16.4587,5.41189,-12.4847,0.496732
0.93,-3895.47,1563.31,-9.76032,-36.9519,-7.52951,111.904,27.8194,-15.8006,5.65644,-12.4274,0.489979
0.94,-3895.57,1563.56,-9.72378,-37.0889,-7.55801,111.769,27.8333,-15.1572,5.89686,-12.3687,0.483318
0.95,-3895.68,1563.82,-9.6871,-37.2193,-7.58457,111.633,27.8471,-14.5285,6.13309,-12.3087,0.476747
0.96,-3895.78,1564.08,-9.65028,-37.3434,-7.60919,111.496,27.8609,-13.9145,6.3651,-12.2474,0.470266
0.97,-3895.88,1564.33,-9.61332,-37.4612,-7.6319,111.359,27.8747,-13.3154,6.59285,-12.1851,0.463873
0.98,-3895.98,1564.59,-9.57624,-37.573,-7.65271,111.22,27.8885,-12.731,6.8163,-12.1218,0.457566
0.99,-3896.08,1564.85,-9.53905,-37.6788,-7.67164,111.081,27.9022,-12.1614,7.03543,-12.0576,0.451346
1,-3896.18,1565.11,-9.50175,-37.7788,-7.68871,110.941,27.9159,-11.6065,7.25022,-11.9927,0.44521
1.01,-3896.28,1565.37,-9.46435,-37.8733,-7.70393,110.8,27.9296,-11.0664,7.46064,-11.9271,0.439157
1.02,-3896.37,1565.63,-9.42687,-37.9622,-7.71733,110.658,27.9432,-10.541,7.66668,-11.861,0.433187
1.03,-3896.47,1565.88,-9.38931,-38.0459,-7.72893,110.516,27.9568,-10.0302,7.86833,-11.7944,0.427297
1.04,-3896.57,1566.14,-9.35167,-38.1244,-7.73875,110.373,27.9703,-9.53383,8.06559,-11.7275,0.421488
1.05,-3896.66,1566.4,-9.31398,-38.1979,-7.7468,110.229,27.9838,-9.05192,8.25844,-11.6603,0.415758
1.06,-3896.76,1566.66,-9.27624,-38.2666,-7.75312,110.085,27.9972,-8.5843,8.4469,-11.593,0.410106
1.07,-3896.86,1566.93,-9.23845,-38.3306,-7.75773,109.94,28.0106,-8.13086,8.63096,-11.5256,0.404531
1.08,-3896.95,1567.19,-9.20062,-38.39,-7.76064,109.795,28.024,-7.69146,8.81064,-11.4582,0.399031
1.09,-3897.04,1567.45,-9.16276,-38.445,-7.7619,109.648,28.0373,-7.26595,8.98593,-11.3908,0.393606
1.1,-3897.14,1567.71,-9.12489,-38.4957,-7.76151,109.502,28.0505,-6.85418,9.15686,-11.3237,0.388255
1.11,-3897.23,1567.97,-9.087,-38.5423,-7.75951,109.354,28.0636,-6.45597,9.32343,-11.2568,0.382977
1.12,-3897.32,1568.23,-9.04911,-38.585,-7.75592,109.207,28.0768,-6.07116,9.48567,-11.1903,0.37777
1.13,-3897.41,1568.5,-9.01122,-38.6238,-7.75077,109.058,28.0898,-5.69956,9.64359,-11.1241,0.372634
1.14,-3897.5,1568.76,-8.97335,-38.6589,-7.74408,108.91,28.1028,-5.34097,9.79722,-11.0585,0.367568
1.15,-3897.59,1569.02,-8.93549,-38.6904,-7.7359,108.761,28.1157,-4.99521,9.94658,-10.9933,0.362571
1.16,-3897.68,1569.29,-8.89766,-38.7186,-7.72623,108.611,28.1285,-4.66207,10.0917,-10.9288,0.357642
1.17,-3897.77,1569.55,-8.85986,-38.7434,-7.71512,108.461,28.1413,-4.34133,10.2326,-10.8649,0.35278
1.18,-3897.86,1569.82,-8.8221,-38.7651,-7.70259,108.311,28.154,-4.03279,10.3693,-10.8018,0.347984
1.19,-3897.95,1570.08,-8.78439,-38.7837,-7.68866,108.16,28.1666,-3.73621,10.5019,-10.7394,0.343253
1.2,-3898.03,1570.35,-8.74674,-38.7994,-7.67338,108.009,28.1792,-3.45139,10.6303,-10.6778,0.338587
1.21,-3898.12,1570.61,-8.70914,-38.8124,-7.65677,107.858,28.1917,-3.17808,10.7546,-10.6172,0.333984
1.22,-3898.2,1570.88,-8.67161,-38.8226,-7.63885,107.706,28.2041,-2.91606,10.8749,-10.5574,0.329443
1.23,-3898.29,1571.15,-8.63416,-38.8303,-7.61967,107.554,28.2164,-2.66509,10.9912,-10.4986,0.324964
1.24,-3898.37,1571.41,-8.59679,-38.8356,-7.59925,107.402,28.2286,-2.42494,11.1035,-10.4409,0.320546
1.25,-3898.46,1571.68,-8.5595,-38.8385,-7.57763,107.25,28.2408,-2.19537,11.2119,-10.3841,0.316189
1.26,-3898.54,1571.95,-8.52231,-38.8393,-7.55482,107.097,28.2528,-1.97613,11.3163,-10.3285,0.31189
1.27,-3898.62,1572.22,-8.48521,-38.8379,-7.53088,106.944,28.2648,-1.76699,11.417,-10.274,0.30765
1.28,-3898.7,1572.48,-8.44822,-38.8345,-7.50582,106.791,28.2767,-1.5677,11.5138,-10.2206,0.303467
1.29,-3898.78,1572.75,-8.41134,-38.8293,-7.47967,106.638,28.2885,-1.37802,11.6068,-10.1685,0.299342
1.3,-3898.86,1573.02,-8.37458,-38.8222,-7.45248,106.485,28.3002,-1.1977,11.6961,-10.1175,0.295272
1.31,-3898.94,1573.29,-8.33793,-38.8134,-7.42427,106.331,28.3118,-1.0265,11.7818,-10.0677,0.291258
1.32,-3899.02,1573.56,-8.30141,-38.803,-7.39508,106.177,28.3234,-0.864177,11.8638,-10.0193,0.287298
1.33,-3899.1,1573.83,-8.26502,-38.7911,-7.36493,106.024,28.3348,-0.710491,11.9422,-9.97207,0.283392
1.34,-3899.18,1574.1,-8.22877,-38.7778,-7.33385,105.87,28.3462,-0.565199,12.0171,-9.92616,0.27954
1.35,-3899.25,1574.37,-8.19266,-38.7631,-7.30189,105.716,28.3574,-0.428059,12.0886,-9.88156,0.275739
1.36,-3899.33,1574.64,-8.15669,-38.7472,-7.26907,105.562,28.3686,-0.298833,12.1565,-9.83829,0.271991
1.37,-3899.4,1574.91,-8.12087,-38.7302,-7.23542,105.408,28.3796,-0.177284,12.2212,-9.79636,0.268293
1.38,-3899.48,1575.18,-8.0852,-38.712,-7.20098,105.254,28.3906,-0.0631753,12.2824,-9.75578,0.264646
1.39,-3899.55,1575.46,-8.04969,-38.6928,-7.16577,105.099,28.4015,0.0437252,12.3404,-9.71656,0.261048
1.4,-3899.62,1575.73,-8.01435,-38.6726,-7.12982,104.945,28.4122,0.143649,12.3952,-9.6787,0.257499
1.41,-3899.7,1576,-7.97917,-38.6516,-7.09318,104.791,28.4229,0.236825,12.4468,-9.64221,0.253998
1.42,-3899.77,1576.27,-7.94415,-38.6298,-7.05586,104.637,28.4335,0.323478,12.4953,-9.6071,0.250545
1.43,-3899.84,1576.55,-7.90931,-38.6073,-7.01791,104.483,28.4439,0.403832,12.5407,-9.57336,0.247139
1.44,-3899.91,1576.82,-7.87465,-38.5841,-6.97934,104.328,28.4543,0.478107,12.5831,-9.54099,0.243779
1.45,-3899.98,1577.09,-7.84016,-38.5603,-6.9402,104.174,28.4645,0.54652,12.6225,-9.51,0.240465
1.46,-3900.05,1577.37,-7.80586,-38.5359,-6.9005,104.02,28.4747,0.609285,12.659,-9.48039,0.237196
1.47,-3900.12,1577.64,-7.77174,-38.5111,-6.86028,103.866,28.4847,0.666613,12.6927,-9.45214,0.233971
1.48,-3900.18,1577.92,-7.73781,-38.4858,-6.81958,103.712,28.4947,0.71871,12.7236,-9.42526,0.23079
1.49,-3900.25,1578.19,-7.70407,-38.4601,-6.77841,103.558,28.5045,0.765779,12.7517,-9.39973,0.227653
1.5,-3900.32,1578.47,-7.67053,-38.4341,-6.73681,103.404,28.5143,0.808022,12.7772,-9.37555,0.224558
1.51,-3900.38,1578.74,-7.63717,-38.4079,-6.6948,103.25,28.5239,0.845634,12.8,-9.35272,0.221505
1.52,-3900.45,1579.02,-7.60402,-38.3814,-6.65242,103.096,28.5334,0.878808,12.8203,-9.33121,0.218493
1.53,-3900.51,1579.3,-7.57106,-38.3547,-6.60969,102.942,28.5429,0.907732,12.838,-9.31103,0.215523
1.54,-3900.57,1579.57,-7.53831,-38.3278,-6.56663,102.789,28.5522,0.93259,12.8533,-9.29215,0.212593
1.55,-3900.64,1579.85,-7.50576,-38.3009,-6.52329,102.635,28.5614,0.953564,12.8661,-9.27457,0.209703
1.56,-3900.7,1580.13,-7.47342,-38.2739,-6.47967,102.482,28.5705,0.970831,12.8767,-9.25826,0.206852
1.57,-3900.76,1580.4,-7.44128,-38.2469,-6.43581,102.328,28.5795,0.984563,12.8849,-9.24323,0.20404
1.58,-3900.82,1580.68,-7.40935,-38.2198,-6.39174,102.175,28.5884,0.994929,12.8909,-9.22944,0.201266
1.59,-3900.88,1580.96,-7.37763,-38.1929,-6.34747,102.022,28.5972,1.00209,12.8947,-9.21689,0.19853
1.6,-3900.94,1581.24,-7.34611,-38.166,-6.30304,101.869,28.6059,1.00622,12.8963,-9.20556,0.195831
1.61,-3901,1581.52,-7.31481,-38.1392,-6.25846,101.716,28.6145,1.00746,12.8959,-9.19543,0.193168
1.62,-3901.05,1581.79,-7.28373,-38.1125,-6.21377,101.563,28.623,1.00597,12.8935,-9.18648,0.190542
1.63,-3901.11,1582.07,-7.25285,-38.086,-6.16898,101.41,28.6313,1.00189,12.8892,-9.17869,0.187952
1.64,-3901.17,1582.35,-7.22219,-38.0597,-6.12412,101.258,28.6396,0.995379,12.8829,-9.17205,0.185396
1.65,-3901.22,1582.63,-7.19175,-38.0336,-6.07921,101.105,28.6478,0.986567,12.8748,-9.16653,0.182876
1.66,-3901.27,1582.91,-7.16151,-38.0077,-6.03427,100.953,28.6558,0.975592,12.8648,-9.16212,0.18039
1.67,-3901.33,1583.19,-7.1315,-37.982,-5.98932,100.801,28.6638,0.962588,12.8532,-9.15878,0.177937
1.68,-3901.38,1583.47,-7.1017,-37.9567,-5.94439,100.649,28.6716,0.947682,12.8398,-9.15651,0.175518
1.69,-3901.43,1583.75,-7.07211,-37.9316,-5.89949,100.497,28.6794,0.930999,12.8248,-9.15528,0.173132
1.7,-3901.49,1584.03,-7.04274,-37.9069,-5.85465,100.345,28.6871,0.912658,12.8082,-9.15506,0.170778
1.71,-3901.54,1584.31,-7.01359,-37.8824,-5.80988,100.193,28.6946,0.892777,12.7901,-9.15585,0.168457
1.72,-3901.59,1584.59,-6.98465,-37.8583,-5.76521,100.042,28.702,0.871469,12.7706,-9.1576,0.166167
1.73,-3901.64,1584.88,-6.95592,-37.8346,-5.72065,99.8906,28.7094,0.848841,12.7496,-9.16031,0.163908
1.74,-3901.68,1585.16,-6.92741,-37.8112,-5.67621,99.7393,28.7166,0.825,12.7272,-9.16394,0.161679
1.75,-3901.73,1585.44,-6.89912,-37.7882,-5.63192,99.5883,28.7238,0.800046,12.7035,-9.16848,0.159481
1.76,-3901.78,1585.72,-6.87104,-37.7656,-5.5878,99.4373,28.7308,0.774077,12.6785,-9.1739,0.157313
1.77,-3901.83,1586,-6.84317,-37.7433,-5.54385,99.2865,28.7378,0.747189,12.6523,-9.18018,0.155174
1.78,-3901.87,1586.29,-6.81551,-37.7215,-5.5001,99.1358,28.7446,0.71947,12.625,-9.18729,0.153065
1.79,-3901.92,1586.57,-6.78806,-37.7001,-5.45656,98.9853,28.7514,0.691009,12.5965,-9.19522,0.150984
1.8,-3901.96,1586.85,-6.76083,-37.6791,-5.41324,98.8349,28.758,0.661889,12.567,-9.20393,0.148931
1.81,-3902.01,1587.13,-6.7338,-37.6585,-5.37017,98.6846,28.7646,0.63219,12.5364,-9.21341,0.146907
1.82,-3902.05,1587.42,-6.70699,-37.6383,-5.32734,98.5345,28.7711,0.60199,12.5048,-9.22363,0.144909
1.83,-3902.09,1587.7,-6.68038,-37.6186,-5.28479,98.3845,28.7774,0.571362,12.4723,-9.23457,0.142939
1.84,-3902.13,1587.98,-6.65398,-37.5993,-5.24251,98.2347,28.7837,0.540377,12.439,-9.2462,0.140996
1.85,-3902.17,1588.27,-6.62778,-37.5804,-5.20052,98.085,28.7899,0.509103,12.4047,-9.2585,0.139079
1.86,-3902.21,1588.55,-6.60178,-37.562,-5.15884,97.9354,28.796,0.477604,12.3697,-9.27145,0.137188
1.87,-3902.25,1588.84,-6.57599,-37.544,-5.11747,97.7859,28.802,0.445941,12.334,-9.28503,0.135323
1.88,-3902.29,1589.12,-6.5504,-37.5264,-5.07642,97.6366,28.8079,0.414174,12.2975,-9.2992,0.133484
1.89,-3902.33,1589.4,-6.52501,-37.5093,-5.03571,97.4875,28.8137,0.382358,12.2604,-9.31396,0.131669
1.9,-3902.36,1589.69,-6.49982,-37.4926,-4.99535,97.3384,28.8195,0.350545,12.2226,-9.32927,0.129879
1.91,-3902.4,1589.97,-6.47482,-37.4764,-4.95534,97.1895,28.8251,0.318787,12.1843,-9.34512,0.128113
1.92,-3902.44,1590.26,-6.45002,-37.4605,-4.91569,97.0407,28.8307,0.287131,12.1454,-9.36147,0.126371
1.93,-3902.47,1590.54,-6.42541,-37.4451,-4.87642,96.8921,28.8361,0.255622,12.106,-9.37832,0.124653
1.94,-3902.51,1590.83,-6.40099,-37.4302,-4.83752,96.7435,28.8415,0.224302,12.0661,-9.39563,0.122959
1.95,-3902.54,1591.11,-6.37677,-37.4156,-4.79901,96.5951,28.8468,0.193213,12.0259,-9.41339,0.121287
1.96,-3902.57,1591.4,-6.35273,-37.4015,-4.76089,96.4468,28.852,0.162391,11.9852,-9.43157,0.119638
1.97,-3902.6,1591.69,-6.32887,-37.3878,-4.72317,96.2986,28.8572,0.131873,11.9442,-9.45015,0.118012
1.98,-3902.63,1591.97,-6.3052,-37.3745,-4.68586,96.1506,28.8622,0.101691,11.9028,-9.46912,0.116407
1.99,-3902.67,1592.26,-6.28172,-37.3616,-4.64897,96.0026,28.8672,0.0718765,11.8612,-9.48844,0.114825
2,-3902.7,1592.54,-6.25841,-37.3491,-4.61249,95.8548,28.8721,0.0424589,11.8194,-9.50811,0.113264
2.01,-3902.72,1592.83,-6.23528,-37.337,-4.57643,95.7071,28.8769,0.013465,11.7773,-9.5281,0.111724
2.02,-3902.75,1593.12,-6.21233,-37.3252,-4.5408,95.5595,28.8816,-0.0150801,11.7351,-9.54839,0.110205
2.03,-3902.78,1593.4,-6.18955,-37.3139,-4.5056,95.412,28.8863,-0.0431533,11.6927,-9.56895,0.108707
2.04,-3902.81,1593.69,-6.16694,-37.3029,-4.47083,95.2646,28.8909,-0.0707332,11.6502,-9.58979,0.107229
2.05,-3902.83,1593.98,-6.14451,-37.2923,-4.4365,95.1174,28.8954,-0.0978004,11.6076,-9.61086,0.105771
2.06,-3902.86,1594.26,-6.12224,-37.2821,-4.40261,94.9702,28.8998,-0.124337,11.5649,-9.63216,0.104333
2.07,-3902.88,1594.55,-6.10014,-37.2722,-4.36917,94.8231,28.9042,-0.150327,11.5222,-9.65366,0.102915
2.08,-3902.91,1594.84,-6.0782,-37.2627,-4.33617,94.6761,28.9085,-0.175755,11.4796,-9.67535,0.101516
2.09,-3902.93,1595.13,-6.05642,-37.2535,-4.30362,94.5292,28.9127,-0.200608,11.4369,-9.69721,0.100136
2.1,-3902.95,1595.41,-6.0348,-37.2447,-4.27152,94.3825,28.9168,-0.224876,11.3943,-9.71923,0.0987742
2.11,-3902.97,1595.7,-6.01334,-37.2362,-4.23987,94.2358,28.9209,-0.248547,11.3518,-9.74138,0.0974314
2.12,-3902.99,1595.99,-5.99204,-37.228,-4.20867,94.0892,28.9249,-0.271612,11.3094,-9.76365,0.0961068
2.13,-3903.01,1596.28,-5.97089,-37.2201,-4.17792,93.9427,28.9289,-0.294065,11.2671,-9.78602,0.0948003
2.14,-3903.03,1596.56,-5.94989,-37.2125,-4.14762,93.7962,28.9327,-0.315898,11.225,-9.80848,0.0935114
2.15,-3903.05,1596.85,-5.92903,-37.2053,-4.11777,93.6499,28.9366,-0.337107,11.1831,-9.83101,0.0922402
2.16,-3903.07,1597.14,-5.90833,-37.1983,-4.08838,93.5036,28.9403,-0.357688,11.1413,-9.8536,0.0909861
2.17,-3903.09,1597.43,-5.88777,-37.1916,-4.05944,93.3575,28.944,-0.377637,11.0998,-9.87623,0.0897492
