time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
39.49,-2685.16,1140.97,-0.000181971,-3.6584,-9.4568e-06,-46.381,44.6731,0.109827,0.0513359,-0.802823,4
39.5,-2684.85,1140.64,-0.000181897,-3.6573,-9.40677e-06,-46.389,44.6732,0.109884,0.0513049,-0.80258,4
39.51,-2684.54,1140.32,-0.000181824,-3.6562,-9.35691e-06,-46.3971,44.6733,0.109941,0.051274,-0.802338,4
39.52,-2684.24,1139.99,-0.000181752,-3.6551,-9.30723e-06,-46.4051,44.6734,0.109998,0.051243,-0.802095,4
39.53,-2683.93,1139.67,-0.000181679,-3.654,-9.25773e-06,-46.4131,44.6735,0.110055,0.051212,-0.801852,4
39.54,-2683.62,1139.35,-0.000181607,-3.6529,-9.2084e-06,-46.4212,44.6735,0.110112,0.051181,-0.801609,4
39.55,-2683.31,1139.02,-0.000181536,-3.6518,-9.15925e-06,-46.4292,44.6736,0.110169,0.05115,-0.801366,4
39.56,-2683,1138.7,-0.000181464,-3.6507,-9.11028e-06,-46.4372,44.6737,0.110227,0.051119,-0.801123,4
39.57,-2682.7,1138.38,-0.000181393,-3.64959,-9.06148e-06,-46.4453,44.6738,0.110284,0.051088,-0.800879,4
39.58,-2682.39,1138.05,-0.000181323,-3.64849,-9.01286e-06,-46.4533,44.6739,0.110341,0.0510569,-0.800636,4
39.59,-2682.08,1137.73,-0.000181253,-3.64739,-8.96441e-06,-46.4613,44.674,0.110398,0.0510259,-0.800392,4
39.6,-2681.77,1137.41,-0.000181183,-3.64628,-8.91614e-06,-46.4693,44.6741,0.110456,0.0509949,-0.800149,4
39.61,-2681.47,1137.08,-0.000181114,-3.64518,-8.86804e-06,-46.4773,44.6741,0.110513,0.0509638,-0.799905,4
39.62,-2681.16,1136.76,-0.000181045,-3.64407,-8.82011e-06,-46.4853,44.6742,0.11057,0.0509328,-0.799661,4
39.63,-2680.85,1136.43,-0.000180976,-3.64297,-8.77236e-06,-46.4934,44.6743,0.110628,0.0509017,-0.799417,4
39.64,-2680.54,1136.11,-0.000180908,-3.64186,-8.72478e-06,-46.5014,44.6744,0.110685,0.0508707,-0.799173,4
39.65,-2680.24,1135.79,-0.00018084,-3.64075,-8.67737e-06,-46.5094,44.6745,0.110743,0.0508396,-0.798928,4
39.66,-2679.93,1135.46,-0.000180773,-3.63964,-8.63013e-06,-46.5174,44.6746,0.1108,0.0508085,-0.798684,4
39.67,-2679.62,1135.14,-0.000180706,-3.63854,-8.58306e-06,-46.5254,44.6746,0.110858,0.0507774,-0.798439,4
39.68,-2679.31,1134.81,-0.000180639,-3.63743,-8.53616e-06,-46.5334,44.6747,0.110915,0.0507464,-0.798195,4
39.69,-2679.01,1134.49,-0.000180573,-3.63632,-8.48943e-06,-46.5414,44.6748,0.110973,0.0507153,-0.79795,4
39.7,-2678.7,1134.16,-0.000180507,-3.63521,-8.44288e-06,-46.5494,44.6749,0.111031,0.0506842,-0.797705,4
39.71,-2678.39,1133.84,-0.000180441,-3.6341,-8.39649e-06,-46.5574,44.675,0.111088,0.0506531,-0.79746,4
39.72,-2678.08,1133.52,-0.000180376,-3.63299,-8.35027e-06,-46.5654,44.6751,0.111146,0.050622,-0.797215,4
39.73,-2677.78,1133.19,-0.000180311,-3.63187,-8.30422e-06,-46.5733,44.6751,0.111204,0.0505908,-0.79697,4
39.74,-2677.47,1132.87,-0.000180246,-3.63076,-8.25833e-06,-46.5813,44.6752,0.111262,0.0505597,-0.796724,4
39.75,-2677.16,1132.54,-0.000180182,-3.62965,-8.21262e-06,-46.5893,44.6753,0.11132,0.0505286,-0.796479,4
39.76,-2676.86,1132.22,-0.000180118,-3.62854,-8.16707e-06,-46.5973,44.6754,0.111377,0.0504975,-0.796233,4
39.77,-2676.55,1131.89,-0.000180055,-3.62742,-8.12169e-06,-46.6053,44.6755,0.111435,0.0504663,-0.795987,4
39.78,-2676.24,1131.57,-0.000179991,-3.62631,-8.07647e-06,-46.6132,44.6756,0.111493,0.0504352,-0.795741,4
39.79,-2675.94,1131.24,-0.000179929,-3.62519,-8.03142e-06,-46.6212,44.6756,0.111551,0.050404,-0.795495,4
39.8,-2675.63,1130.92,-0.000179866,-3.62408,-7.98654e-06,-46.6292,44.6757,0.111609,0.0503728,-0.795249,4
39.81,-2675.32,1130.59,-0.000179804,-3.62296,-7.94182e-06,-46.6371,44.6758,0.111667,0.0503417,-0.795003,4
39.82,-2675.01,1130.27,-0.000179742,-3.62184,-7.89726e-06,-46.6451,44.6759,0.111725,0.0503105,-0.794757,4
39.83,-2674.71,1129.94,-0.000179681,-3.62072,-7.85287e-06,-46.6531,44.676,0.111784,0.0502793,-0.79451,4
39.84,-2674.4,1129.62,-0.00017962,-3.61961,-7.80864e-06,-46.661,44.676,0.111842,0.0502481,-0.794263,4
39.85,-2674.09,1129.29,-0.000179559,-3.61849,-7.76458e-06,-46.669,44.6761,0.1119,0.050217,-0.794017,4
39.86,-2673.79,1128.97,-0.000179499,-3.61737,-7.72068e-06,-46.6769,44.6762,0.111958,0.0501858,-0.79377,4
39.87,-2673.48,1128.64,-0.000179439,-3.61625,-7.67694e-06,-46.6849,44.6763,0.112016,0.0501546,-0.793523,4
39.88,-2673.18,1128.32,-0.000179379,-3.61513,-7.63336e-06,-46.6928,44.6764,0.112075,0.0501233,-0.793276,4
39.89,-2672.87,1127.99,-0.00017932,-3.61401,-7.58995e-06,-46.7008,44.6764,0.112133,0.0500921,-0.793028,4
39.9,-2672.56,1127.67,-0.000179261,-3.61289,-7.54669e-06,-46.7087,44.6765,0.112191,0.0500609,-0.792781,4
39.91,-2672.26,1127.34,-0.000179202,-3.61176,-7.5036e-06,-46.7167,44.6766,0.11225,0.0500297,-0.792533,4
39.92,-2671.95,1127.02,-0.000179144,-3.61064,-7.46066e-06,-46.7246,44.6767,0.112308,0.0499984,-0.792286,4
39.93,-2671.64,1126.69,-0.000179086,-3.60952,-7.41789e-06,-46.7326,44.6768,0.112366,0.0499672,-0.792038,4
39.94,-2671.34,1126.37,-0.000179028,-3.60839,-7.37528e-06,-46.7405,44.6768,0.112425,0.049936,-0.79179,4
39.95,-2671.03,1126.04,-0.000178971,-3.60727,-7.33282e-06,-46.7484,44.6769,0.112483,0.0499047,-0.791542,4
39.96,-2670.73,1125.72,-0.000178914,-3.60614,-7.29053e-06,-46.7564,44.677,0.112542,0.0498734,-0.791294,4
39.97,-2670.42,1125.39,-0.000178857,-3.60502,-7.24839e-06,-46.7643,44.6771,0.1126,0.0498422,-0.791046,4
39.98,-2670.11,1125.07,-0.000178801,-3.60389,-7.20641e-06,-46.7722,44.6772,0.112659,0.0498109,-0.790797,4
39.99,-2669.81,1124.74,-0.000178745,-3.60276,-7.16459e-06,-46.7801,44.6772,0.112718,0.0497796,-0.790549,4
40,-2669.5,1124.41,-0.000178689,-3.60164,-7.12292e-06,-46.7881,44.6773,0.112776,0.0497483,-0.7903,4
40.01,-2669.2,1124.09,-0.000178633,-3.60051,-7.08142e-06,-46.796,44.6774,0.112835,0.0497171,-0.790052,4
40.02,-2668.89,1123.76,-0.000178578,-3.59938,-7.04006e-06,-46.8039,44.6775,0.112894,0.0496858,-0.789803,4
40.03,-2668.58,1123.44,-0.000178524,-3.59825,-6.99887e-06,-46.8118,44.6776,0.112952,0.0496545,-0.789554,4
40.04,-2668.28,1123.11,-0.000178469,-3.59712,-6.95783e-06,-46.8197,44.6776,0.113011,0.0496232,-0.789305,4
40.05,-2667.97,1122.79,-0.000178415,-3.59599,-6.91694e-06,-46.8276,44.6777,0.11307,0.0495918,-0.789055,4
40.06,-2667.67,1122.46,-0.000178361,-3.59486,-6.87621e-06,-46.8355,44.6778,0.113129,0.0495605,-0.788806,4
40.07,-2667.36,1122.13,-0.000178308,-3.59373,-6.83564e-06,-46.8434,44.6779,0.113188,0.0495292,-0.788556,4
40.08,-2667.06,1121.81,-0.000178255,-3.5926,-6.79522e-06,-46.8513,44.6779,0.113246,0.0494979,-0.788307,4
40.09,-2666.75,1121.48,-0.000178202,-3.59146,-6.75495e-06,-46.8592,44.678,0.113305,0.0494665,-0.788057,4
40.1,-2666.44,1121.16,-0.000178149,-3.59033,-6.71483e-06,-46.8671,44.6781,0.113364,0.0494352,-0.787807,4
40.11,-2666.14,1120.83,-0.000178097,-3.5892,-6.67487e-06,-46.875,44.6782,0.113423,0.0494038,-0.787557,4
40.12,-2665.83,1120.5,-0.000178045,-3.58806,-6.63506e-06,-46.8829,44.6783,0.113482,0.0493725,-0.787307,4
40.13,-2665.53,1120.18,-0.000177994,-3.58693,-6.5954e-06,-46.8908,44.6783,0.113541,0.0493411,-0.787057,4
40.14,-2665.22,1119.85,-0.000177942,-3.58579,-6.5559e-06,-46.8987,44.6784,0.1136,0.0493097,-0.786806,4
40.15,-2664.92,1119.53,-0.000177891,-3.58465,-6.51654e-06,-46.9065,44.6785,0.113659,0.0492784,-0.786556,4
40.16,-2664.61,1119.2,-0.000177841,-3.58352,-6.47734e-06,-46.9144,44.6786,0.113719,0.049247,-0.786305,4
40.17,-2664.31,1118.87,-0.00017779,-3.58238,-6.43829e-06,-46.9223,44.6786,0.113778,0.0492156,-0.786055,4
40.18,-2664,1118.55,-0.00017774,-3.58124,-6.39939e-06,-46.9302,44.6787,0.113837,0.0491842,-0.785804,4
40.19,-2663.7,1118.22,-0.000177691,-3.5801,-6.36063e-06,-46.9381,44.6788,0.113896,0.0491528,-0.785553,4
40.2,-2663.39,1117.89,-0.000177641,-3.57896,-6.32203e-06,-46.9459,44.6789,0.113955,0.0491214,-0.785301,4
40.21,-2663.09,1117.57,-0.000177592,-3.57782,-6.28358e-06,-46.9538,44.6789,0.114014,0.04909,-0.78505,4
40.22,-2662.78,1117.24,-0.000177543,-3.57668,-6.24527e-06,-46.9617,44.679,0.114074,0.0490586,-0.784799,4
40.23,-2662.48,1116.91,-0.000177495,-3.57554,-6.20712e-06,-46.9695,44.6791,0.114133,0.0490272,-0.784547,4
40.24,-2662.17,1116.59,-0.000177446,-3.5744,-6.16911e-06,-46.9774,44.6792,0.114192,0.0489957,-0.784296,4
40.25,-2661.87,1116.26,-0.000177398,-3.57326,-6.13125e-06,-46.9852,44.6792,0.114252,0.0489643,-0.784044,4
40.26,-2661.56,1115.93,-0.000177351,-3.57212,-6.09353e-06,-46.9931,44.6793,0.114311,0.0489329,-0.783792,4
40.27,-2661.26,1115.61,-0.000177303,-3.57097,-6.05596e-06,-47.0009,44.6794,0.11437,0.0489014,-0.78354,4
40.28,-2660.95,1115.28,-0.000177256,-3.56983,-6.01854e-06,-47.0088,44.6795,0.11443,0.04887,-0.783288,4
40.29,-2660.65,1114.95,-0.00017721,-3.56868,-5.98127e-06,-47.0166,44.6795,0.114489,0.0488385,-0.783036,4
40.3,-2660.34,1114.63,-0.000177163,-3.56754,-5.94414e-06,-47.0245,44.6796,0.114549,0.0488071,-0.782783,4
40.31,-2660.04,1114.3,-0.000177117,-3.56639,-5.90716e-06,-47.0323,44.6797,0.114608,0.0487756,-0.782531,4
40.32,-2659.74,1113.97,-0.000177071,-3.56525,-5.87032e-06,-47.0402,44.6798,0.114668,0.0487441,-0.782278,4
40.33,-2659.43,1113.65,-0.000177025,-3.5641,-5.83363e-06,-47.048,44.6798,0.114727,0.0487126,-0.782025,4
40.34,-2659.13,1113.32,-0.00017698,-3.56295,-5.79708e-06,-47.0558,44.6799,0.114787,0.0486811,-0.781772,4
40.35,-2658.82,1112.99,-0.000176935,-3.5618,-5.76068e-06,-47.0637,44.68,0.114847,0.0486497,-0.781519,4
40.36,-2658.52,1112.66,-0.00017689,-3.56066,-5.72441e-06,-47.0715,44.6801,0.114906,0.0486182,-0.781266,4
40.37,-2658.21,1112.34,-0.000176846,-3.55951,-5.6883e-06,-47.0793,44.6801,0.114966,0.0485867,-0.781013,4
40.38,-2657.91,1112.01,-0.000176801,-3.55836,-5.65232e-06,-47.0871,44.6802,0.115025,0.0485551,-0.780759,4
40.39,-2657.6,1111.68,-0.000176757,-3.55721,-5.61649e-06,-47.095,44.6803,0.115085,0.0485236,-0.780506,4
40.4,-2657.3,1111.36,-0.000176714,-3.55605,-5.5808e-06,-47.1028,44.6804,0.115145,0.0484921,-0.780252,4
40.41,-2657,1111.03,-0.00017667,-3.5549,-5.54525e-06,-47.1106,44.6804,0.115205,0.0484606,-0.779998,4
40.42,-2656.69,1110.7,-0.000176627,-3.55375,-5.50985e-06,-47.1184,44.6805,0.115264,0.048429,-0.779744,4
40.43,-2656.39,1110.37,-0.000176584,-3.5526,-5.47458e-06,-47.1262,44.6806,0.115324,0.0483975,-0.77949,4
40.44,-2656.08,1110.05,-0.000176542,-3.55144,-5.43946e-06,-47.134,44.6807,0.115384,0.048366,-0.779236,4
40.45,-2655.78,1109.72,-0.0001765,-3.55029,-5.40448e-06,-47.1418,44.6807,0.115444,0.0483344,-0.778982,4
40.46,-2655.48,1109.39,-0.000176458,-3.54913,-5.36963e-06,-47.1496,44.6808,0.115504,0.0483029,-0.778727,4
40.47,-2655.17,1109.06,-0.000176416,-3.54798,-5.33493e-06,-47.1574,44.6809,0.115564,0.0482713,-0.778473,4
40.48,-2654.87,1108.74,-0.000176374,-3.54682,-5.30037e-06,-47.1652,44.6809,0.115623,0.0482397,-0.778218,4
40.49,-2654.57,1108.41,-0.000176333,-3.54567,-5.26594e-06,-47.173,44.681,0.115683,0.0482082,-0.777963,4
40.5,-2654.26,1108.08,-0.000176292,-3.54451,-5.23166e-06,-47.1808,44.6811,0.115743,0.0481766,-0.777708,4
40.51,-2653.96,1107.75,-0.000176252,-3.54335,-5.19751e-06,-47.1886,44.6812,0.115803,0.048145,-0.777453,4
40.52,-2653.65,1107.43,-0.000176211,-3.54219,-5.1635e-06,-47.1964,44.6812,0.115863,0.0481134,-0.777198,4
40.53,-2653.35,1107.1,-0.000176171,-3.54103,-5.12963e-06,-47.2042,44.6813,0.115923,0.0480818,-0.776943,4
40.54,-2653.05,1106.77,-0.000176131,-3.53988,-5.0959e-06,-47.212,44.6814,0.115983,0.0480502,-0.776687,4
40.55,-2652.74,1106.44,-0.000176092,-3.53872,-5.06231e-06,-47.2198,44.6814,0.116043,0.0480186,-0.776432,4
40.56,-2652.44,1106.11,-0.000176052,-3.53755,-5.02885e-06,-47.2275,44.6815,0.116103,0.047987,-0.776176,4
40.57,-2652.14,1105.79,-0.000176013,-3.53639,-4.99552e-06,-47.2353,44.6816,0.116163,0.0479554,-0.77592,4
40.58,-2651.83,1105.46,-0.000175974,-3.53523,-4.96234e-06,-47.2431,44.6817,0.116224,0.0479238,-0.775664,4
40.59,-2651.53,1105.13,-0.000175936,-3.53407,-4.92929e-06,-47.2509,44.6817,0.116284,0.0478921,-0.775408,4
40.6,-2651.23,1104.8,-0.000175897,-3.53291,-4.89637e-06,-47.2586,44.6818,0.116344,0.0478605,-0.775152,4
40.61,-2650.92,1104.47,-0.000175859,-3.53174,-4.8636e-06,-47.2664,44.6819,0.116404,0.0478289,-0.774895,4
40.62,-2650.62,1104.14,-0.000175822,-3.53058,-4.83095e-06,-47.2741,44.6819,0.116464,0.0477972,-0.774639,4
40.63,-2650.32,1103.82,-0.000175784,-3.52941,-4.79844e-06,-47.2819,44.682,0.116524,0.0477656,-0.774382,4
40.64,-2650.01,1103.49,-0.000175747,-3.52825,-4.76607e-06,-47.2897,44.6821,0.116585,0.0477339,-0.774126,4
40.65,-2649.71,1103.16,-0.00017571,-3.52708,-4.73382e-06,-47.2974,44.6822,0.116645,0.0477022,-0.773869,4
40.66,-2649.41,1102.83,-0.000175673,-3.52591,-4.70172e-06,-47.3052,44.6822,0.116705,0.0476706,-0.773612,4
40.67,-2649.11,1102.5,-0.000175636,-3.52475,-4.66974e-06,-47.3129,44.6823,0.116765,0.0476389,-0.773355,4
40.68,-2648.8,1102.17,-0.0001756,-3.52358,-4.6379e-06,-47.3207,44.6824,0.116826,0.0476072,-0.773097,4
40.69,-2648.5,1101.85,-0.000175564,-3.52241,-4.60619e-06,-47.3284,44.6824,0.116886,0.0475755,-0.77284,4
40.7,-2648.2,1101.52,-0.000175528,-3.52124,-4.57462e-06,-47.3362,44.6825,0.116946,0.0475438,-0.772582,4
40.71,-2647.89,1101.19,-0.000175493,-3.52007,-4.54317e-06,-47.3439,44.6826,0.117007,0.0475121,-0.772325,4
40.72,-2647.59,1100.86,-0.000175457,-3.5189,-4.51186e-06,-47.3516,44.6826,0.117067,0.0474804,-0.772067,4
40.73,-2647.29,1100.53,-0.000175422,-3.51773,-4.48068e-06,-47.3594,44.6827,0.117128,0.0474487,-0.771809,4
40.74,-2646.99,1100.2,-0.000175387,-3.51656,-4.44963e-06,-47.3671,44.6828,0.117188,0.047417,-0.771551,4
40.75,-2646.68,1099.87,-0.000175353,-3.51539,-4.41871e-06,-47.3748,44.6829,0.117248,0.0473853,-0.771293,4
40.76,-2646.38,1099.55,-0.000175319,-3.51421,-4.38792e-06,-47.3826,44.6829,0.117309,0.0473536,-0.771035,4
40.77,-2646.08,1099.22,-0.000175284,-3.51304,-4.35727e-06,-47.3903,44.683,0.117369,0.0473219,-0.770776,4
40.78,-2645.78,1098.89,-0.000175251,-3.51187,-4.32674e-06,-47.398,44.6831,0.11743,0.0472901,-0.770518,4
40.79,-2645.47,1098.56,-0.000175217,-3.51069,-4.29634e-06,-47.4057,44.6831,0.11749,0.0472584,-0.770259,4
40.8,-2645.17,1098.23,-0.000175184,-3.50952,-4.26607e-06,-47.4134,44.6832,0.117551,0.0472266,-0.77,4
40.81,-2644.87,1097.9,-0.00017515,-3.50834,-4.23593e-06,-47.4211,44.6833,0.117611,0.0471949,-0.769741,4
40.82,-2644.57,1097.57,-0.000175118,-3.50716,-4.20592e-06,-47.4289,44.6833,0.117672,0.0471631,-0.769482,4
40.83,-2644.26,1097.24,-0.000175085,-3.50599,-4.17603e-06,-47.4366,44.6834,0.117732,0.0471314,-0.769223,4
40.84,-2643.96,1096.91,-0.000175052,-3.50481,-4.14628e-06,-47.4443,44.6835,0.117793,0.0470996,-0.768963,4
40.85,-2643.66,1096.58,-0.00017502,-3.50363,-4.11665e-06,-47.452,44.6835,0.117854,0.0470678,-0.768704,4
40.86,-2643.36,1096.26,-0.000174988,-3.50245,-4.08715e-06,-47.4597,44.6836,0.117914,0.0470361,-0.768444,4
40.87,-2643.05,1095.93,-0.000174956,-3.50127,-4.05778e-06,-47.4674,44.6837,0.117975,0.0470043,-0.768185,4
40.88,-2642.75,1095.6,-0.000174925,-3.50009,-4.02853e-06,-47.4751,44.6837,0.118036,0.0469725,-0.767925,4
40.89,-2642.45,1095.27,-0.000174894,-3.49891,-3.99942e-06,-47.4828,44.6838,0.118096,0.0469407,-0.767665,4
40.9,-2642.15,1094.94,-0.000174863,-3.49773,-3.97042e-06,-47.4904,44.6839,0.118157,0.0469089,-0.767405,4
40.91,-2641.85,1094.61,-0.000174832,-3.49655,-3.94156e-06,-47.4981,44.6839,0.118218,0.0468771,-0.767144,4
40.92,-2641.55,1094.28,-0.000174801,-3.49537,-3.91282e-06,-47.5058,44.684,0.118278,0.0468453,-0.766884,4
40.93,-2641.24,1093.95,-0.000174771,-3.49418,-3.8842e-06,-47.5135,44.6841,0.118339,0.0468135,-0.766624,4
40.94,-2640.94,1093.62,-0.00017474,-3.493,-3.85571e-06,-47.5212,44.6841,0.1184,0.0467817,-0.766363,4
40.95,-2640.64,1093.29,-0.00017471,-3.49182,-3.82734e-06,-47.5289,44.6842,0.11846,0.0467498,-0.766102,4
40.96,-2640.34,1092.96,-0.000174681,-3.49063,-3.7991e-06,-47.5365,44.6843,0.118521,0.046718,-0.765841,4
40.97,-2640.04,1092.63,-0.000174651,-3.48944,-3.77099e-06,-47.5442,44.6843,0.118582,0.0466862,-0.76558,4
40.98,-2639.73,1092.3,-0.000174622,-3.48826,-3.74299e-06,-47.5519,44.6844,0.118643,0.0466543,-0.765319,4
40.99,-2639.43,1091.97,-0.000174593,-3.48707,-3.71512e-06,-47.5595,44.6845,0.118703,0.0466225,-0.765058,4
41,-2639.13,1091.64,-0.000174564,-3.48588,-3.68738e-06,-47.5672,44.6845,0.118764,0.0465906,-0.764796,4
41.01,-2638.83,1091.31,-0.000174535,-3.4847,-3.65976e-06,-47.5749,44.6846,0.118825,0.0465588,-0.764535,4
41.02,-2638.53,1090.98,-0.000174507,-3.48351,-3.63226e-06,-47.5825,44.6847,0.118886,0.0465269,-0.764273,4
41.03,-2638.23,1090.65,-0.000174479,-3.48232,-3.60488e-06,-47.5902,44.6847,0.118947,0.0464951,-0.764011,4
41.04,-2637.93,1090.32,-0.000174451,-3.48113,-3.57763e-06,-47.5978,44.6848,0.119008,0.0464632,-0.763749,4
41.05,-2637.62,1089.99,-0.000174423,-3.47994,-3.55049e-06,-47.6055,44.6849,0.119069,0.0464313,-0.763487,4
41.06,-2637.32,1089.66,-0.000174395,-3.47875,-3.52348e-06,-47.6131,44.6849,0.119129,0.0463994,-0.763225,4
41.07,-2637.02,1089.33,-0.000174368,-3.47756,-3.49659e-06,-47.6208,44.685,0.11919,0.0463675,-0.762963,4
41.08,-2636.72,1089,-0.000174341,-3.47636,-3.46982e-06,-47.6284,44.6851,0.119251,0.0463357,-0.7627,4
41.09,-2636.42,1088.67,-0.000174314,-3.47517,-3.44318e-06,-47.636,44.6851,0.119312,0.0463038,-0.762438,4
41.1,-2636.12,1088.34,-0.000174287,-3.47398,-3.41665e-06,-47.6437,44.6852,0.119373,0.0462719,-0.762175,4
41.11,-2635.82,1088.01,-0.00017426,-3.47278,-3.39024e-06,-47.6513,44.6853,0.119434,0.04624,-0.761912,4
41.12,-2635.52,1087.68,-0.000174234,-3.47159,-3.36396e-06,-47.659,44.6853,0.119495,0.046208,-0.761649,4
41.13,-2635.22,1087.35,-0.000174208,-3.47039,-3.33779e-06,-47.6666,44.6854,0.119556,0.0461761,-0.761386,4
41.14,-2634.92,1087.02,-0.000174182,-3.4692,-3.31174e-06,-47.6742,44.6854,0.119617,0.0461442,-0.761123,4
41.15,-2634.61,1086.69,-0.000174156,-3.468,-3.28582e-06,-47.6818,44.6855,0.119678,0.0461123,-0.76086,4
41.16,-2634.31,1086.36,-0.000174131,-3.4668,-3.26001e-06,-47.6895,44.6856,0.119739,0.0460804,-0.760596,4
41.17,-2634.01,1086.03,-0.000174106,-3.46561,-3.23432e-06,-47.6971,44.6856,0.1198,0.0460484,-0.760332,4
41.18,-2633.71,1085.7,-0.00017408,-3.46441,-3.20875e-06,-47.7047,44.6857,0.119861,0.0460165,-0.760069,4
41.19,-2633.41,1085.37,-0.000174055,-3.46321,-3.18329e-06,-47.7123,44.6858,0.119922,0.0459845,-0.759805,4
41.2,-2633.11,1085.04,-0.000174031,-3.46201,-3.15796e-06,-47.7199,44.6858,0.119983,0.0459526,-0.759541,4
41.21,-2632.81,1084.71,-0.000174006,-3.46081,-3.13274e-06,-47.7275,44.6859,0.120044,0.0459206,-0.759277,4
41.22,-2632.51,1084.38,-0.000173982,-3.45961,-3.10764e-06,-47.7351,44.686,0.120105,0.0458887,-0.759012,4
41.23,-2632.21,1084.05,-0.000173958,-3.45841,-3.08265e-06,-47.7427,44.686,0.120166,0.0458567,-0.758748,4
41.24,-2631.91,1083.72,-0.000173934,-3.45721,-3.05779e-06,-47.7503,44.6861,0.120227,0.0458247,-0.758483,4
41.25,-2631.61,1083.38,-0.00017391,-3.456,-3.03304e-06,-47.7579,44.6861,0.120288,0.0457928,-0.758219,4
41.26,-2631.31,1083.05,-0.000173886,-3.4548,-3.0084e-06,-47.7655,44.6862,0.120349,0.0457608,-0.757954,4
41.27,-2631.01,1082.72,-0.000173863,-3.4536,-2.98389e-06,-47.7731,44.6863,0.12041,0.0457288,-0.757689,4
41.28,-2630.71,1082.39,-0.00017384,-3.45239,-2.95948e-06,-47.7807,44.6863,0.120471,0.0456968,-0.757424,4
41.29,-2630.41,1082.06,-0.000173817,-3.45119,-2.9352e-06,-47.7883,44.6864,0.120533,0.0456648,-0.757159,4
41.3,-2630.11,1081.73,-0.000173794,-3.44998,-2.91103e-06,-47.7959,44.6865,0.120594,0.0456328,-0.756893,4
41.31,-2629.81,1081.4,-0.000173772,-3.44877,-2.88697e-06,-47.8035,44.6865,0.120655,0.0456008,-0.756628,4
41.32,-2629.51,1081.07,-0.000173749,-3.44757,-2.86303e-06,-47.811,44.6866,0.120716,0.0455688,-0.756362,4
41.33,-2629.21,1080.74,-0.000173727,-3.44636,-2.8392e-06,-47.8186,44.6866,0.120777,0.0455368,-0.756097,4
41.34,-2628.91,1080.41,-0.000173705,-3.44515,-2.81549e-06,-47.8262,44.6867,0.120838,0.0455048,-0.755831,4
41.35,-2628.61,1080.07,-0.000173683,-3.44394,-2.79189e-06,-47.8338,44.6868,0.120899,0.0454728,-0.755565,4
41.36,-2628.31,1079.74,-0.000173661,-3.44273,-2.76841e-06,-47.8413,44.6868,0.12096,0.0454407,-0.755299,4
41.37,-2628.01,1079.41,-0.00017364,-3.44152,-2.74504e-06,-47.8489,44.6869,0.121022,0.0454087,-0.755032,4
41.38,-2627.71,1079.08,-0.000173618,-3.44031,-2.72178e-06,-47.8564,44.687,0.121083,0.0453767,-0.754766,4
41.39,-2627.41,1078.75,-0.000173597,-3.4391,-2.69863e-06,-47.864,44.687,0.121144,0.0453446,-0.754499,4
41.4,-2627.11,1078.42,-0.000173576,-3.43789,-2.6756e-06,-47.8716,44.6871,0.121205,0.0453126,-0.754233,4
41.41,-2626.81,1078.09,-0.000173556,-3.43668,-2.65268e-06,-47.8791,44.6871,0.121266,0.0452805,-0.753966,4
41.42,-2626.51,1077.75,-0.000173535,-3.43547,-2.62988e-06,-47.8867,44.6872,0.121327,0.0452485,-0.753699,4
41.43,-2626.21,1077.42,-0.000173515,-3.43425,-2.60718e-06,-47.8942,44.6873,0.121389,0.0452164,-0.753432,4
41.44,-2625.91,1077.09,-0.000173494,-3.43304,-2.5846e-06,-47.9018,44.6873,0.12145,0.0451844,-0.753165,4
41.45,-2625.61,1076.76,-0.000173474,-3.43182,-2.56212e-06,-47.9093,44.6874,0.121511,0.0451523,-0.752898,4
41.46,-2625.31,1076.43,-0.000173454,-3.43061,-2.53976e-06,-47.9169,44.6874,0.121572,0.0451202,-0.75263,4
41.47,-2625.01,1076.1,-0.000173435,-3.42939,-2.51751e-06,-47.9244,44.6875,0.121633,0.0450881,-0.752363,4
41.48,-2624.71,1075.76,-0.000173415,-3.42818,-2.49537e-06,-47.9319,44.6876,0.121695,0.0450561,-0.752095,4
41.49,-2624.41,1075.43,-0.000173396,-3.42696,-2.47335e-06,-47.9395,44.6876,0.121756,0.045024,-0.751827,4
41.5,-2624.11,1075.1,-0.000173376,-3.42574,-2.45143e-06,-47.947,44.6877,0.121817,0.0449919,-0.751559,4
41.51,-2623.81,1074.77,-0.000173357,-3.42452,-2.42962e-06,-47.9545,44.6877,0.121878,0.0449598,-0.751291,4
41.52,-2623.51,1074.44,-0.000173339,-3.4233,-2.40792e-06,-47.962,44.6878,0.12194,0.0449277,-0.751023,4
41.53,-2623.21,1074.11,-0.00017332,-3.42208,-2.38633e-06,-47.9696,44.6879,0.122001,0.0448956,-0.750754,4
41.54,-2622.91,1073.77,-0.000173301,-3.42086,-2.36485e-06,-47.9771,44.6879,0.122062,0.0448635,-0.750486,4
41.55,-2622.62,1073.44,-0.000173283,-3.41964,-2.34348e-06,-47.9846,44.688,0.122123,0.0448314,-0.750217,4
41.56,-2622.32,1073.11,-0.000173265,-3.41842,-2.32222e-06,-47.9921,44.688,0.122184,0.0447993,-0.749949,4
41.57,-2622.02,1072.78,-0.000173247,-3.4172,-2.30107e-06,-47.9996,44.6881,0.122246,0.0447671,-0.74968,4
