time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.18,-2793.71,3847.03,22.3218,-2.0227,1.09487,31.4013,31.854,-21.1627,11.6632,-4.0773,1.67054
0.19,-2793.43,3847.2,22.3154,-2.24011,1.21263,31.3552,31.8484,-22.1297,12.2142,-4.23899,1.65392
0.2,-2793.16,3847.37,22.3083,-2.46723,1.33561,31.307,31.8423,-23.0776,12.7561,-4.39438,1.63746
0.21,-2792.89,3847.53,22.3005,-2.7039,1.4637,31.2564,31.836,-24.0067,13.289,-4.54356,1.62117
0.22,-2792.62,3847.7,22.292,-2.94995,1.59678,31.2036,31.8292,-24.9175,13.8132,-4.68667,1.60504
0.23,-2792.35,3847.86,22.2828,-3.2052,1.73474,31.1486,31.8221,-25.8101,14.3286,-4.82381,1.58907
0.24,-2792.07,3848.02,22.2727,-3.4695,1.87737,31.0913,31.8145,-26.6852,14.8149,-4.95513,1.57326
0.25,-2791.8,3848.19,22.2619,-3.74268,2.02434,31.0317,31.8066,-27.5429,15.2693,-5.08076,1.5576
0.26,-2791.53,3848.35,22.2502,-4.02459,2.17532,30.9699,31.7983,-28.3836,15.6927,-5.20084,1.5421
0.27,-2791.26,3848.52,22.2378,-4.31508,2.32997,30.9058,31.7896,-29.2076,16.086,-5.31552,1.52676
0.28,-2790.98,3848.68,22.2244,-4.614,2.48798,30.8395,31.7804,-30.0154,16.4501,-5.42495,1.51157
0.29,-2790.71,3848.84,22.2102,-4.92119,2.64904,30.7711,31.7709,-30.8071,16.7857,-5.52929,1.49653
0.3,-2790.44,3849,22.195,-5.23652,2.81284,30.7004,31.7609,-31.5832,17.0937,-5.62868,1.48164
0.31,-2790.17,3849.17,22.179,-5.55985,2.97908,30.6276,31.7505,-32.3439,17.375,-5.72331,1.46689
0.32,-2789.89,3849.33,22.162,-5.89103,3.14723,30.5527,31.7397,-33.0895,17.5804,-5.81636,1.4523
0.33,-2789.62,3849.49,22.1441,-6.22994,3.31645,30.4756,31.7285,-33.8204,17.6977,-5.90928,1.43785
0.34,-2789.35,3849.65,22.1253,-6.57643,3.48591,30.3965,31.7169,-34.5368,17.7437,-6.00169,1.42354
0.35,-2789.07,3849.81,22.1056,-6.93037,3.65494,30.3155,31.7048,-35.239,17.7316,-6.09331,1.40938
0.36,-2788.8,3849.97,22.0849,-7.29163,3.823,30.2325,31.6924,-35.9273,17.6722,-6.18391,1.39535
0.37,-2788.53,3850.13,22.0633,-7.66007,3.98963,30.1476,31.6795,-36.602,17.5743,-6.27331,1.38147
0.38,-2788.25,3850.28,22.0408,-8.03556,4.15446,30.0609,31.6662,-37.2634,17.4451,-6.36137,1.36772
0.39,-2787.98,3850.44,22.0174,-8.41798,4.31718,29.9724,31.6525,-37.9116,17.2903,-6.44797,1.35411
0.4,-2787.71,3850.6,21.9932,-8.8072,4.47755,29.8822,31.6384,-38.547,17.115,-6.53302,1.34064
0.41,-2787.43,3850.76,21.968,-9.2031,4.63535,29.7903,31.624,-39.1698,16.9231,-6.61646,1.3273
0.42,-2787.16,3850.91,21.9421,-9.60554,4.79041,29.6969,31.6091,-39.7803,16.7182,-6.69823,1.31409
0.43,-2786.89,3851.07,21.9152,-10.0144,4.94261,29.6018,31.5939,-40.3787,16.5032,-6.77829,1.30102
0.44,-2786.61,3851.22,21.8876,-10.4296,5.09182,29.5053,31.5783,-40.9652,16.2805,-6.85661,1.28807
0.45,-2786.34,3851.38,21.8592,-10.8509,5.23797,29.4073,31.5624,-41.5401,16.0521,-6.93317,1.27526
0.46,-2786.06,3851.53,21.83,-11.2784,5.38099,29.3078,31.5461,-42.1037,15.82,-7.00795,1.26257
0.47,-2785.79,3851.69,21.8,-11.7118,5.52083,29.2071,31.5294,-42.6561,15.5856,-7.08094,1.25
0.48,-2785.52,3851.84,21.7693,-12.1508,5.65745,29.105,31.5124,-43.1571,15.3503,-7.15214,1.23757
0.49,-2785.24,3851.99,21.7379,-12.5948,5.79084,29.0016,31.4951,-43.5777,15.1151,-7.22154,1.22525
0.5,-2784.97,3852.14,21.7058,-13.0429,5.92098,28.8971,31.4775,-43.9214,14.881,-7.28916,1.21306
0.51,-2784.69,3852.29,21.673,-13.4945,6.04788,28.7913,31.4595,-44.1913,14.6488,-7.35499,1.20099
0.52,-2784.42,3852.44,21.6395,-13.9488,6.17154,28.6845,31.4412,-44.3908,14.4192,-7.41905,1.18904
0.53,-2784.15,3852.59,21.6054,-14.4051,6.292,28.5766,31.4226,-44.5231,14.1929,-7.48136,1.17721
0.54,-2783.87,3852.74,21.5706,-14.8627,6.40926,28.4677,31.4038,-44.5913,13.9702,-7.54194,1.1655
0.55,-2783.6,3852.89,21.5353,-15.321,6.52338,28.3578,31.3846,-44.5983,13.7517,-7.6008,1.1539
0.56,-2783.32,3853.04,21.4993,-15.7795,6.63437,28.247,31.3652,-44.5472,13.5376,-7.65798,1.14242
0.57,-2783.05,3853.19,21.4628,-16.2374,6.74229,28.1353,31.3454,-44.4409,13.3282,-7.71349,1.13105
0.58,-2782.77,3853.33,21.4257,-16.6943,6.84718,28.0228,31.3254,-44.2822,13.1237,-7.76736,1.1198
0.59,-2782.5,3853.48,21.3881,-17.1497,6.9491,27.9095,31.3052,-44.0738,12.9244,-7.81963,1.10865
0.6,-2782.22,3853.62,21.35,-17.6031,7.04808,27.7955,31.2847,-43.8185,12.7303,-7.87031,1.09762
0.61,-2781.95,3853.77,21.3113,-18.0539,7.1442,27.6807,31.2639,-43.5188,12.5416,-7.91945,1.0867
0.62,-2781.68,3853.91,21.2722,-18.5018,7.2375,27.5654,31.2429,-43.1772,12.3583,-7.96706,1.07589
0.63,-2781.4,3854.05,21.2326,-18.9464,7.32805,27.4494,31.2217,-42.7962,12.1805,-8.01319,1.06518
0.64,-2781.13,3854.2,21.1926,-19.3872,7.41591,27.3328,31.2002,-42.3783,12.0082,-8.05785,1.05458
0.65,-2780.85,3854.34,21.1521,-19.8239,7.50113,27.2157,31.1785,-41.9256,11.8413,-8.10109,1.04409
0.66,-2780.58,3854.48,21.1112,-20.2562,7.58378,27.0981,31.1566,-41.4406,11.6799,-8.14294,1.0337
0.67,-2780.3,3854.62,21.0699,-20.6837,7.66392,26.98,31.1345,-40.9253,11.5238,-8.18342,1.02342
0.68,-2780.03,3854.76,21.0281,-21.1061,7.74161,26.8614,31.1121,-40.3818,11.3731,-8.22258,1.01323
0.69,-2779.75,3854.9,20.986,-21.5232,7.81693,26.7425,31.0896,-39.8123,11.2277,-8.26045,1.00315
0.7,-2779.48,3855.04,20.9436,-21.9346,7.88993,26.6232,31.0668,-39.2187,11.0875,-8.29705,0.993171
0.71,-2779.2,3855.17,20.9008,-22.3402,7.96067,26.5035,31.0439,-38.6028,10.9524,-8.33242,0.983288
0.72,-2778.93,3855.31,20.8576,-22.7398,8.02921,26.3835,31.0208,-37.9666,10.8223,-8.3666,0.973505
0.73,-2778.65,3855.45,20.8141,-23.133,8.09563,26.2631,30.9975,-37.3118,10.6971,-8.39963,0.963818
0.74,-2778.38,3855.58,20.7703,-23.5198,8.15998,26.1425,30.974,-36.6401,10.5767,-8.43152,0.954228
0.75,-2778.1,3855.72,20.7262,-23.9,8.22232,26.0217,30.9503,-35.9533,10.4609,-8.46232,0.944733
0.76,-2777.82,3855.85,20.6818,-24.2734,8.28272,25.9005,30.9265,-35.2528,10.3498,-8.49207,0.935333
0.77,-2777.55,3855.99,20.6371,-24.6399,8.34122,25.7792,30.9025,-34.5402,10.2431,-8.52079,0.926026
0.78,-2777.27,3856.12,20.5921,-24.9993,8.3979,25.6577,30.8784,-33.817,10.1407,-8.54851,0.916812
0.79,-2777,3856.25,20.5469,-25.3517,8.4528,25.5359,30.8541,-33.0845,10.0425,-8.57529,0.90769
0.8,-2776.72,3856.38,20.5014,-25.6968,8.50599,25.414,30.8296,-32.3442,9.94833,-8.60113,0.898658
0.81,-2776.45,3856.51,20.4557,-26.0346,8.55752,25.292,30.805,-31.5974,9.85814,-8.62609,0.889716
0.82,-2776.17,3856.64,20.4097,-26.365,8.60745,25.1698,30.7803,-30.8453,9.77178,-8.65018,0.880863
0.83,-2775.9,3856.77,20.3636,-26.688,8.65582,25.0474,30.7554,-30.089,9.68911,-8.67346,0.872099
0.84,-2775.62,3856.9,20.3172,-27.0036,8.7027,24.925,30.7303,-29.3297,9.61001,-8.69594,0.863421
0.85,-2775.35,3857.03,20.2706,-27.3117,8.74812,24.8024,30.7052,-28.5685,9.53435,-8.71766,0.85483
0.86,-2775.07,3857.15,20.2238,-27.6123,8.79215,24.6797,30.6799,-27.8065,9.46202,-8.73865,0.846324
0.87,-2774.8,3857.28,20.1768,-27.9053,8.83482,24.5569,30.6545,-27.0445,9.39289,-8.75894,0.837903
0.88,-2774.52,3857.41,20.1296,-28.1908,8.8762,24.4341,30.6289,-26.2836,9.32685,-8.77857,0.829566
0.89,-2774.24,3857.53,20.0823,-28.4689,8.91631,24.3111,30.6033,-25.5247,9.26377,-8.79757,0.821468
0.9,-2773.97,3857.65,20.0348,-28.7394,8.95521,24.1881,30.5775,-24.7685,9.20354,-8.81596,0.813728
0.91,-2773.69,3857.78,19.9871,-29.0026,8.99294,24.065,30.5516,-24.0159,9.14605,-8.83378,0.806339
0.92,-2773.42,3857.9,19.9392,-29.2583,9.02955,23.9419,30.5256,-23.2676,9.09118,-8.85105,0.799293
0.93,-2773.14,3858.02,19.8913,-29.5066,9.06507,23.8187,30.4995,-22.5244,9.03883,-8.86781,0.792583
0.94,-2772.87,3858.14,19.8431,-29.7476,9.09954,23.6954,30.4733,-21.7869,8.9889,-8.88409,0.786203
0.95,-2772.59,3858.26,19.7949,-29.9813,9.13301,23.5721,30.4471,-21.0557,8.94127,-8.8999,0.780144
0.96,-2772.32,3858.38,19.7465,-30.2079,9.16551,23.4487,30.4207,-20.3315,8.89585,-8.91529,0.774402
0.97,-2772.04,3858.5,19.698,-30.4273,9.19707,23.3253,30.3943,-19.6148,8.85254,-8.93027,0.768968
0.98,-2771.76,3858.62,19.6493,-30.6396,9.22773,23.2019,30.3678,-18.9061,8.81125,-8.94487,0.763838
0.99,-2771.49,3858.74,19.6006,-30.845,9.25753,23.0784,30.3412,-18.2059,8.77187,-8.95913,0.759005
1,-2771.21,3858.86,19.5517,-31.0435,9.2865,22.9549,30.3146,-17.5146,8.73433,-8.97305,0.754462
1.01,-2770.94,3858.97,19.5027,-31.2352,9.31466,22.8313,30.2879,-16.8327,8.69853,-8.98668,0.750204
1.02,-2770.66,3859.09,19.4537,-31.4202,9.34206,22.7077,30.2611,-16.1606,8.6644,-9.00002,0.746226
1.03,-2770.39,3859.2,19.4045,-31.5986,9.36872,22.5841,30.2343,-15.4985,8.63184,-9.01312,0.742521
1.04,-2770.11,3859.32,19.3552,-31.7704,9.39466,22.4604,30.2075,-14.8469,8.60078,-9.02597,0.739085
1.05,-2769.84,3859.43,19.3059,-31.9359,9.41992,22.3367,30.1806,-14.206,8.57114,-9.03862,0.735911
1.06,-2769.56,3859.54,19.2564,-32.0951,9.44453,22.213,30.1537,-13.5761,8.54284,-9.05108,0.732995
1.07,-2769.29,3859.66,19.2069,-32.2481,9.46849,22.0892,30.1267,-12.9574,8.51583,-9.06338,0.730331
1.08,-2769.01,3859.77,19.1573,-32.395,9.49186,21.9654,30.0997,-12.3501,8.49002,-9.07552,0.727915
1.09,-2768.73,3859.88,19.1076,-32.5359,9.51463,21.8416,30.0727,-11.7545,8.46535,-9.08753,0.725742
1.1,-2768.46,3859.99,19.0579,-32.6711,9.53685,21.7178,30.0456,-11.1707,8.44176,-9.09944,0.723806
1.11,-2768.18,3860.1,19.0081,-32.8005,9.55852,21.5939,30.0185,-10.5988,8.41919,-9.11125,0.722104
1.12,-2767.91,3860.21,18.9582,-32.9242,9.57968,21.4699,29.9914,-10.039,8.39757,-9.12298,0.720631
1.13,-2767.63,3860.31,18.9083,-33.0425,9.60034,21.346,29.9643,-9.49137,8.37686,-9.13466,0.719381
1.14,-2767.36,3860.42,18.8583,-33.1555,9.62051,21.222,29.9372,-8.95596,8.35698,-9.14629,0.718352
1.15,-2767.08,3860.53,18.8082,-33.2631,9.64023,21.0979,29.91,-8.43286,8.3379,-9.1579,0.717538
1.16,-2766.81,3860.63,18.7581,-33.3657,9.6595,20.9738,29.8829,-7.9221,8.31957,-9.16949,0.716936
1.17,-2766.53,3860.74,18.7079,-33.4633,9.67834,20.8497,29.8557,-7.42371,8.30188,-9.18111,0.716557
1.18,-2766.26,3860.84,18.6577,-33.556,9.69676,20.7256,29.8286,-6.93771,8.28457,-9.19285,0.71648
1.19,-2765.98,3860.95,18.6074,-33.6439,9.71479,20.6014,29.8014,-6.46408,8.2676,-9.20473,0.716696
1.2,-2765.71,3861.05,18.5571,-33.7272,9.73243,20.4771,29.7743,-6.00281,8.25097,-9.21674,0.717195
1.21,-2765.43,3861.15,18.5068,-33.806,9.74969,20.3529,29.7471,-5.55385,8.23466,-9.2289,0.717967
1.22,-2765.16,3861.25,18.4564,-33.8804,9.76659,20.2285,29.72,-5.11716,8.21865,-9.2412,0.719002
1.23,-2764.88,3861.35,18.4059,-33.9506,9.78312,20.1042,29.6929,-4.69267,8.20292,-9.25366,0.720293
1.24,-2764.61,3861.45,18.3555,-34.0166,9.79932,19.9798,29.6658,-4.28032,8.18746,-9.26626,0.721829
1.25,-2764.33,3861.55,18.305,-34.0786,9.81518,19.8553,29.6388,-3.88001,8.17226,-9.27902,0.723602
1.26,-2764.06,3861.65,18.2544,-34.1367,9.83071,19.7308,29.6117,-3.49165,8.1573,-9.29193,0.725604
1.27,-2763.79,3861.75,18.2038,-34.191,9.84593,19.6063,29.5847,-3.11513,8.14256,-9.305,0.727827
1.28,-2763.51,3861.85,18.1532,-34.2416,9.86084,19.4817,29.5577,-2.75034,8.12804,-9.31823,0.730262
1.29,-2763.24,3861.95,18.1026,-34.2887,9.87545,19.3571,29.5308,-2.39715,8.11372,-9.33162,0.732902
1.3,-2762.96,3862.04,18.0519,-34.3324,9.88977,19.2324,29.5038,-2.05542,8.09959,-9.34517,0.735739
1.31,-2762.69,3862.14,18.0013,-34.3727,9.90381,19.1077,29.477,-1.72502,8.08563,-9.35887,0.738766
1.32,-2762.41,3862.23,17.9505,-34.4098,9.91757,18.9829,29.4501,-1.40581,8.07185,-9.37274,0.741975
1.33,-2762.14,3862.33,17.8998,-34.4439,9.93107,18.8581,29.4233,-1.09761,8.05822,-9.38677,0.745361
1.34,-2761.86,3862.42,17.8491,-34.4749,9.9443,18.7332,29.3966,-0.800283,8.04473,-9.40096,0.748915
1.35,-2761.59,3862.51,17.7983,-34.5031,9.95728,18.6082,29.3698,-0.51365,8.03139,-9.41531,0.752633
1.36,-2761.32,3862.6,17.7475,-34.5284,9.97001,18.4832,29.3432,-0.237543,8.01817,-9.42981,0.756506
1.37,-2761.04,3862.69,17.6967,-34.5511,9.9825,18.3582,29.3166,0.0282131,8.00508,-9.44448,0.76053
1.38,-2760.77,3862.79,17.6459,-34.5713,9.99475,18.2331,29.29,0.2838,7.9921,-9.4593,0.764699
1.39,-2760.49,3862.88,17.595,-34.589,10.0068,18.1079,29.2635,0.529401,7.97922,-9.47427,0.769006
1.4,-2760.22,3862.96,17.5442,-34.6042,10.0186,17.9827,29.237,0.765204,7.96644,-9.4894,0.773446
1.41,-2759.95,3863.05,17.4933,-34.6173,10.0301,17.8574,29.2106,0.9914,7.95376,-9.50468,0.778015
1.42,-2759.67,3863.14,17.4424,-34.6281,10.0415,17.732,29.1843,1.20818,7.94116,-9.52011,0.782706
1.43,-2759.4,3863.23,17.3915,-34.6369,10.0526,17.6066,29.158,1.41574,7.92864,-9.53569,0.787515
1.44,-2759.13,3863.31,17.3406,-34.6436,10.0636,17.4811,29.1318,1.61428,7.91619,-9.55142,0.792436
1.45,-2758.85,3863.4,17.2897,-34.6485,10.0743,17.3556,29.1056,1.80399,7.90381,-9.56728,0.797467
1.46,-2758.58,3863.49,17.2388,-34.6515,10.0848,17.23,29.0795,1.98508,7.8915,-9.58329,0.802601
1.47,-2758.3,3863.57,17.1879,-34.6528,10.0951,17.1043,29.0535,2.15775,7.87857,-9.59973,0.807835
1.48,-2758.03,3863.65,17.1369,-34.6525,10.1053,16.9786,29.0275,2.3222,7.86385,-9.61711,0.813164
1.49,-2757.76,3863.74,17.086,-34.6506,10.1151,16.8528,29.0016,2.47862,7.84739,-9.63541,0.818585
1.5,-2757.49,3863.82,17.0351,-34.6471,10.1248,16.7269,28.9758,2.62722,7.82928,-9.65461,0.824093
1.51,-2757.21,3863.9,16.9841,-34.6423,10.1342,16.601,28.95,2.76821,7.80958,-9.67468,0.829685
1.52,-2756.94,3863.98,16.9332,-34.6361,10.1433,16.475,28.9244,2.90178,7.78836,-9.69559,0.835357
1.53,-2756.67,3864.06,16.8823,-34.6287,10.1521,16.3489,28.8987,3.02812,7.76569,-9.71733,0.841105
1.54,-2756.39,3864.14,16.8313,-34.62,10.1606,16.2229,28.8732,3.14745,7.74163,-9.73986,0.846927
1.55,-2756.12,3864.22,16.7804,-34.6103,10.1689,16.0967,28.8477,3.25995,7.71625,-9.76317,0.852817
1.56,-2755.85,3864.3,16.7295,-34.5994,10.1767,15.9705,28.8223,3.36582,7.68961,-9.78722,0.858774
1.57,-2755.57,3864.38,16.6785,-34.5876,10.1843,15.8443,28.797,3.46525,7.66177,-9.812,0.864793
1.58,-2755.3,3864.45,16.6276,-34.5748,10.1915,15.718,28.7718,3.55844,7.6328,-9.83746,0.870873
1.59,-2755.03,3864.53,16.5767,-34.5611,10.1983,15.5917,28.7466,3.64557,7.60275,-9.8636,0.877008
1.6,-2754.76,3864.61,16.5258,-34.5466,10.2048,15.4653,28.7215,3.72684,7.57169,-9.89039,0.883197
1.61,-2754.48,3864.68,16.4749,-34.5314,10.2109,15.3389,28.6965,3.80243,7.53967,-9.91779,0.889437
1.62,-2754.21,3864.76,16.4241,-34.5155,10.2166,15.2124,28.6716,3.87252,7.50675,-9.94578,0.895725
1.63,-2753.94,3864.83,16.3732,-34.4988,10.2219,15.0859,28.6467,3.9373,7.47299,-9.97434,0.902058
1.64,-2753.67,3864.9,16.3224,-34.4816,10.2268,14.9593,28.622,3.99694,7.43844,-10.0034,0.908432
1.65,-2753.4,3864.98,16.2716,-34.4639,10.2312,14.8327,28.5973,4.05161,7.40316,-10.0331,0.914847
1.66,-2753.12,3865.05,16.2208,-34.4456,10.2353,14.7061,28.5727,4.1015,7.36719,-10.0632,0.921299
1.67,-2752.85,3865.12,16.1701,-34.4269,10.2389,14.5794,28.5482,4.14677,7.33059,-10.0937,0.927785
1.68,-2752.58,3865.19,16.1193,-34.4077,10.2421,14.4526,28.5238,4.18759,7.29341,-10.1248,0.934304
1.69,-2752.31,3865.26,16.0686,-34.3882,10.2448,14.3259,28.4995,4.22413,7.2557,-10.1562,0.940853
1.7,-2752.04,3865.33,16.018,-34.3684,10.2471,14.199,28.4752,4.25654,7.21752,-10.188,0.947429
1.71,-2751.76,3865.4,15.9673,-34.3483,10.2489,14.0721,28.4511,4.28499,7.17889,-10.2202,0.95403
1.72,-2751.49,3865.46,15.9167,-34.3279,10.2503,13.9452,28.427,4.30963,7.13988,-10.2527,0.960655
1.73,-2751.22,3865.53,15.8661,-34.3073,10.2512,13.8182,28.4031,4.33061,7.10053,-10.2856,0.967301
1.74,-2750.95,3865.6,15.8156,-34.2865,10.2517,13.6912,28.3792,4.34809,7.06087,-10.3188,0.973966
1.75,-2750.68,3865.66,15.7651,-34.2655,10.2516,13.5641,28.3554,4.3622,7.02096,-10.3522,0.980648
1.76,-2750.41,3865.73,15.7147,-34.2445,10.2511,13.4369,28.3317,4.3731,6.98084,-10.3859,0.987345
1.77,-2750.14,3865.79,15.6643,-34.2234,10.2502,13.3098,28.3081,4.38093,6.94055,-10.4198,0.994055
1.78,-2749.87,3865.86,15.6139,-34.2022,10.2487,13.1825,28.2846,4.38581,6.90012,-10.4539,1.00078
1.79,-2749.59,3865.92,15.5636,-34.181,10.2468,13.0552,28.2612,4.38789,6.8596,-10.4882,1.00751
1.8,-2749.32,3865.98,15.5134,-34.1597,10.2443,12.9278,28.2379,4.38729,6.81903,-10.5226,1.01425
1.81,-2749.05,3866.04,15.4632,-34.1385,10.2414,12.8004,28.2147,4.38415,6.77843,-10.5572,1.02099
1.82,-2748.78,3866.1,15.4131,-34.1174,10.2381,12.6729,28.1916,4.37858,6.73786,-10.592,1.02774
1.83,-2748.51,3866.17,15.363,-34.0963,10.2342,12.5454,28.1686,4.37071,6.69733,-10.6268,1.03449
1.84,-2748.24,3866.22,15.313,-34.0753,10.2298,12.4178,28.1457,4.36065,6.65689,-10.6617,1.04125
1.85,-2747.97,3866.28,15.263,-34.0544,10.225,12.2901,28.1229,4.34852,6.61657,-10.6967,1.048
1.86,-2747.7,3866.34,15.2131,-34.0337,10.2197,12.1624,28.1002,4.33443,6.5764,-10.7317,1.05475
1.87,-2747.43,3866.4,15.1633,-34.0131,10.2139,12.0346,28.0776,4.31849,6.53641,-10.7667,1.0615
1.88,-2747.16,3866.46,15.1136,-33.9927,10.2076,11.9067,28.0551,4.3008,6.49663,-10.8018,1.06824
1.89,-2746.89,3866.51,15.0639,-33.9724,10.2008,11.7788,28.0327,4.28147,6.45708,-10.8368,1.07498
1.9,-2746.62,3866.57,15.0143,-33.9524,10.1936,11.6508,28.0104,4.2606,6.41781,-10.8718,1.08171
1.91,-2746.35,3866.63,14.9647,-33.9325,10.1858,11.5227,27.9883,4.23827,6.37882,-10.9068,1.08843
1.92,-2746.08,3866.68,14.9153,-33.9129,10.1777,11.3945,27.9662,4.21459,6.34016,-10.9417,1.09515
1.93,-2745.81,3866.73,14.8659,-33.8936,10.169,11.2663,27.9442,4.18964,6.30184,-10.9765,1.10185
1.94,-2745.54,3866.79,14.8166,-33.8744,10.1599,11.138,27.9223,4.16352,6.26389,-11.0112,1.10853
1.95,-2745.27,3866.84,14.7674,-33.8556,10.1503,11.0096,27.9006,4.1363,6.22632,-11.0459,1.11521
1.96,-2745,3866.89,14.7183,-33.837,10.1402,10.8811,27.8789,4.10806,6.18917,-11.0804,1.12187
1.97,-2744.73,3866.94,14.6692,-33.8187,10.1297,10.7526,27.8574,4.07889,6.15245,-11.1147,1.12851
1.98,-2744.46,3867,14.6203,-33.8006,10.1187,10.6239,27.8359,4.04886,6.11619,-11.149,1.13514
1.99,-2744.19,3867.05,14.5714,-33.7829,10.1073,10.4952,27.8146,4.01805,6.08039,-11.183,1.14175
2,-2743.92,3867.1,14.5227,-33.7655,10.0954,10.3664,27.7934,3.98652,6.04509,-11.2169,1.14834
2.01,-2743.65,3867.14,14.474,-33.7483,10.0831,10.2375,27.7723,3.95434,6.0103,-11.2506,1.15491
2.02,-2743.39,3867.19,14.4254,-33.7315,10.0704,10.1086,27.7513,3.92158,5.97602,-11.2841,1.16146
2.03,-2743.12,3867.24,14.3769,-33.715,10.0572,9.97951,27.7304,3.8883,5.94229,-11.3174,1.16798
2.04,-2742.85,3867.29,14.3286,-33.6989,10.0436,9.85036,27.7096,3.85456,5.90912,-11.3504,1.17449
2.05,-2742.58,3867.33,14.2803,-33.683,10.0296,9.72112,27.689,3.82042,5.87651,-11.3832,1.18097
2.06,-2742.31,3867.38,14.2321,-33.6675,10.0151,9.59178,27.6684,3.78594,5.84448,-11.4158,1.18743
2.07,-2742.04,3867.42,14.1841,-33.6523,10.0003,9.46235,27.648,3.75116,5.81305,-11.4481,1.19386
2.08,-2741.77,3867.47,14.1361,-33.6374,9.98501,9.33283,27.6277,3.71614,5.78222,-11.4802,1.20026
2.09,-2741.5,3867.51,14.0882,-33.6229,9.96936,9.20321,27.6074,3.68092,5.75201,-11.512,1.20664
2.1,-2741.24,3867.56,14.0405,-33.6087,9.95332,9.07349,27.5873,3.64556,5.72242,-11.5435,1.21299
2.11,-2740.97,3867.6,13.9929,-33.5949,9.93689,8.94367,27.5673,3.6101,5.69347,-11.5747,1.21931
2.12,-2740.7,3867.64,13.9454,-33.5813,9.92008,8.81376,27.5475,3.57458,5.66516,-11.6056,1.2256
2.13,-2740.43,3867.68,13.898,-33.5681,9.9029,8.68374,27.5277,3.53904,5.63751,-11.6362,1.23186
2.14,-2740.16,3867.72,13.8507,-33.5553,9.88535,8.55363,27.508,3.50351,5.61051,-11.6666,1.23809
2.15,-2739.9,3867.76,13.8035,-33.5428,9.86744,8.42341,27.4885,3.46804,5.58417,-11.6965,1.24429
2.16,-2739.63,3867.8,13.7565,-33.5306,9.84918,8.29308,27.4691,3.43266,5.55851,-11.7262,1.25046
2.17,-2739.36,3867.84,13.7095,-33.5187,9.83057,8.16266,27.4498,3.39741,5.53352,-11.7555,1.2566
2.18,-2739.09,3867.88,13.6627,-33.5072,9.81162,8.03213,27.4306,3.36231,5.50921,-11.7845,1.2627
2.19,-2738.83,3867.92,13.6161,-33.496,9.79233,7.90149,27.4115,3.32739,5.48558,-11.8131,1.26877
2.2,-2738.56,3867.95,13.5695,-33.4851,9.77272,7.77074,27.3925,3.29268,5.46264,-11.8414,1.2748
2.21,-2738.29,3867.99,13.5231,-33.4745,9.75279,7.63989,27.3737,3.2582,5.44039,-11.8694,1.2808
2.22,-2738.02,3868.02,13.4768,-33.4643,9.73255,7.50893,27.3549,3.22399,5.41882,-11.897,1.28676
2.23,-2737.76,3868.06,13.4306,-33.4543,9.712,7.37786,27.3363,3.19006,5.39795,-11.9242,1.29269
