time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
1.11,-1066.84,3652.59,-43.7713,-25.8558,-9.66423,-108.212,29.1918,-4.14102,1.04326,-8.8595,3.34088
1.12,-1066.93,3652.32,-43.7222,-25.8805,-9.69313,-108.297,29.2247,-3.66007,1.11139,-8.83254,3.34744
1.13,-1067.02,3652.05,-43.6729,-25.9003,-9.72135,-108.383,29.2576,-3.18938,1.1769,-8.80505,3.35393
1.14,-1067.12,3651.77,-43.6234,-25.9154,-9.74889,-108.469,29.2906,-2.72892,1.23987,-8.77707,3.36036
1.15,-1067.21,3651.5,-43.5737,-25.9259,-9.77577,-108.554,29.3237,-2.27868,1.30035,-8.7486,3.36673
1.16,-1067.3,3651.23,-43.5238,-25.9319,-9.802,-108.64,29.3569,-1.83862,1.35839,-8.71967,3.37303
1.17,-1067.39,3650.95,-43.4737,-25.9336,-9.82761,-108.725,29.3901,-1.40871,1.41405,-8.6903,3.37927
1.18,-1067.49,3650.68,-43.4234,-25.9309,-9.85259,-108.811,29.4234,-0.988879,1.46738,-8.6605,3.38544
1.19,-1067.58,3650.4,-43.373,-25.9241,-9.87696,-108.896,29.4568,-0.579079,1.51844,-8.63029,3.39156
1.2,-1067.67,3650.13,-43.3224,-25.9132,-9.90074,-108.982,29.4902,-0.179236,1.56728,-8.59968,3.39761
1.21,-1067.77,3649.85,-43.2716,-25.8983,-9.92394,-109.067,29.5237,0.210728,1.61395,-8.5687,3.40361
1.22,-1067.86,3649.58,-43.2206,-25.8796,-9.94656,-109.153,29.5572,0.590897,1.65851,-8.53736,3.40954
1.23,-1067.96,3649.3,-43.1695,-25.8571,-9.96863,-109.238,29.5908,0.961363,1.70099,-8.50566,3.41541
1.24,-1068.06,3649.03,-43.1182,-25.8309,-9.99014,-109.323,29.6245,1.32223,1.74146,-8.47364,3.42123
1.25,-1068.15,3648.75,-43.0667,-25.8011,-10.0111,-109.408,29.6582,1.67359,1.77996,-8.44129,3.42699
1.26,-1068.25,3648.48,-43.0151,-25.7679,-10.0316,-109.493,29.6919,2.01556,1.81654,-8.40863,3.43269
1.27,-1068.35,3648.2,-42.9633,-25.7312,-10.0515,-109.578,29.7257,2.34826,1.85126,-8.37568,3.43834
1.28,-1068.45,3647.93,-42.9113,-25.6913,-10.071,-109.663,29.7596,2.6718,1.88414,-8.34245,3.44393
1.29,-1068.55,3647.65,-42.8592,-25.6482,-10.0899,-109.748,29.7935,2.98631,1.91526,-8.30895,3.44946
1.3,-1068.64,3647.37,-42.8069,-25.602,-10.1084,-109.832,29.8274,3.29191,1.94464,-8.27519,3.45494
1.31,-1068.74,3647.1,-42.7545,-25.5528,-10.1263,-109.916,29.8614,3.58874,1.97233,-8.24118,3.46036
1.32,-1068.84,3646.82,-42.7019,-25.5007,-10.1439,-110,29.8955,3.87693,1.99838,-8.20693,3.46573
1.33,-1068.95,3646.54,-42.6492,-25.4457,-10.1609,-110.084,29.9296,4.15662,2.02284,-8.17246,3.47105
1.34,-1069.05,3646.27,-42.5963,-25.388,-10.1776,-110.168,29.9637,4.42794,2.04574,-8.13777,3.47631
1.35,-1069.15,3645.99,-42.5433,-25.3277,-10.1938,-110.251,29.9978,4.69104,2.06712,-8.10287,3.48152
1.36,-1069.25,3645.71,-42.4901,-25.2647,-10.2095,-110.335,30.032,4.94607,2.08704,-8.06778,3.48668
1.37,-1069.35,3645.44,-42.4368,-25.1993,-10.2249,-110.418,30.0663,5.19315,2.10552,-8.03249,3.49179
1.38,-1069.46,3645.16,-42.3834,-25.1314,-10.2398,-110.501,30.1005,5.43245,2.12262,-7.99702,3.49684
1.39,-1069.56,3644.88,-42.3298,-25.0613,-10.2544,-110.583,30.1348,5.66411,2.13837,-7.96138,3.50185
1.4,-1069.67,3644.6,-42.2761,-24.9888,-10.2685,-110.666,30.1692,5.88828,2.1528,-7.92558,3.50681
1.41,-1069.77,3644.33,-42.2223,-24.9142,-10.2823,-110.748,30.2036,6.1051,2.16596,-7.88962,3.51171
1.42,-1069.88,3644.05,-42.1683,-24.8375,-10.2957,-110.83,30.2379,6.31472,2.17789,-7.8535,3.51657
1.43,-1069.98,3643.77,-42.1142,-24.7587,-10.3088,-110.911,30.2724,6.5173,2.18862,-7.81725,3.52138
1.44,-1070.09,3643.49,-42.0599,-24.678,-10.3215,-110.992,30.3068,6.71298,2.19818,-7.78086,3.52614
1.45,-1070.2,3643.21,-42.0056,-24.5954,-10.3338,-111.074,30.3413,6.9019,2.20662,-7.74434,3.53086
1.46,-1070.3,3642.93,-41.9511,-24.511,-10.3458,-111.154,30.3758,7.08423,2.21397,-7.70769,3.53553
1.47,-1070.41,3642.66,-41.8965,-24.4248,-10.3575,-111.235,30.4103,7.26009,2.22026,-7.67093,3.54015
1.48,-1070.52,3642.38,-41.8417,-24.3369,-10.3688,-111.315,30.4449,7.42965,2.22552,-7.63406,3.54472
1.49,-1070.63,3642.1,-41.7869,-24.2474,-10.3798,-111.395,30.4795,7.59305,2.2298,-7.59708,3.54925
1.5,-1070.74,3641.82,-41.7319,-24.1563,-10.3906,-111.474,30.5141,7.75042,2.23311,-7.56001,3.55374
1.51,-1070.85,3641.54,-41.6768,-24.0638,-10.401,-111.554,30.5487,7.90192,2.2355,-7.52284,3.55818
1.52,-1070.96,3641.26,-41.6216,-23.9698,-10.4111,-111.633,30.5833,8.04768,2.23699,-7.48558,3.56258
1.53,-1071.07,3640.98,-41.5663,-23.8744,-10.4209,-111.711,30.618,8.18785,2.23762,-7.44823,3.56693
1.54,-1071.18,3640.7,-41.5108,-23.7776,-10.4305,-111.79,30.6527,8.32256,2.23741,-7.41081,3.57124
1.55,-1071.3,3640.42,-41.4553,-23.6796,-10.4397,-111.868,30.6874,8.45195,2.23639,-7.37331,3.5755
1.56,-1071.41,3640.14,-41.3996,-23.5804,-10.4487,-111.945,30.7221,8.57616,2.2346,-7.33574,3.57973
1.57,-1071.52,3639.86,-41.3439,-23.4801,-10.4575,-112.022,30.7568,8.69531,2.23205,-7.29811,3.58391
1.58,-1071.63,3639.58,-41.288,-23.3786,-10.4659,-112.099,30.7915,8.80955,2.22878,-7.26041,3.58805
1.59,-1071.75,3639.3,-41.232,-23.276,-10.4742,-112.176,30.8262,8.919,2.22481,-7.22266,3.59215
1.6,-1071.86,3639.02,-41.1759,-23.1724,-10.4821,-112.252,30.861,9.02378,2.22018,-7.18486,3.59621
1.61,-1071.98,3638.74,-41.1197,-23.0679,-10.4899,-112.328,30.8958,9.12403,2.2149,-7.14701,3.60022
1.62,-1072.09,3638.46,-41.0634,-22.9624,-10.4974,-112.404,30.9305,9.21987,2.209,-7.10911,3.6042
1.63,-1072.21,3638.17,-41.007,-22.856,-10.5047,-112.479,30.9653,9.31141,2.2025,-7.07117,3.60814
1.64,-1072.33,3637.89,-40.9505,-22.7488,-10.5117,-112.554,31.0001,9.39877,2.19544,-7.0332,3.61204
1.65,-1072.44,3637.61,-40.8939,-22.6409,-10.5186,-112.628,31.0349,9.48208,2.18783,-6.99519,3.6159
1.66,-1072.56,3637.33,-40.8372,-22.5321,-10.5252,-112.702,31.0697,9.56144,2.17969,-6.95715,3.61972
1.67,-1072.68,3637.05,-40.7804,-22.4227,-10.5316,-112.776,31.1045,9.63698,2.17105,-6.91908,3.62351
1.68,-1072.8,3636.77,-40.7235,-22.3125,-10.5379,-112.849,31.1394,9.70879,2.16193,-6.88099,3.62725
1.69,-1072.92,3636.48,-40.6665,-22.2018,-10.5439,-112.922,31.1742,9.77698,2.15234,-6.84289,3.63096
1.7,-1073.04,3636.2,-40.6094,-22.0904,-10.5497,-112.994,31.209,9.84167,2.14233,-6.80476,3.63463
1.71,-1073.16,3635.92,-40.5522,-21.9785,-10.5554,-113.067,31.2438,9.90294,2.13189,-6.76662,3.63827
1.72,-1073.28,3635.64,-40.4949,-21.866,-10.5608,-113.138,31.2787,9.96091,2.12105,-6.72847,3.64187
1.73,-1073.4,3635.35,-40.4375,-21.753,-10.5661,-113.21,31.3135,10.0157,2.10983,-6.69032,3.64543
1.74,-1073.52,3635.07,-40.3801,-21.6396,-10.5712,-113.281,31.3483,10.0673,2.09826,-6.65216,3.64896
1.75,-1073.64,3634.79,-40.3225,-21.5257,-10.5762,-113.351,31.3832,10.1159,2.08634,-6.614,3.65245
1.76,-1073.77,3634.5,-40.2649,-21.4115,-10.581,-113.421,31.418,10.1616,2.0741,-6.57584,3.65591
1.77,-1073.89,3634.22,-40.2071,-21.2968,-10.5856,-113.491,31.4528,10.2045,2.06155,-6.53769,3.65933
1.78,-1074.01,3633.94,-40.1493,-21.1818,-10.59,-113.561,31.4877,10.2446,2.0487,-6.49954,3.66272
1.79,-1074.14,3633.65,-40.0914,-21.0665,-10.5943,-113.629,31.5225,10.282,2.03559,-6.46141,3.66608
1.8,-1074.26,3633.37,-40.0334,-20.9509,-10.5985,-113.698,31.5573,10.3168,2.02222,-6.42329,3.6694
1.81,-1074.39,3633.08,-39.9753,-20.835,-10.6025,-113.766,31.5921,10.3491,2.0086,-6.38518,3.67269
1.82,-1074.51,3632.8,-39.9171,-20.7189,-10.6064,-113.834,31.6269,10.379,1.99476,-6.3471,3.67595
1.83,-1074.64,3632.52,-39.8589,-20.6026,-10.6101,-113.901,31.6617,10.4065,1.98071,-6.30903,3.67917
1.84,-1074.76,3632.23,-39.8006,-20.4861,-10.6137,-113.968,31.6965,10.4317,1.96646,-6.27099,3.68237
1.85,-1074.89,3631.95,-39.7421,-20.3694,-10.6172,-114.035,31.7313,10.4547,1.95202,-6.23298,3.68553
1.86,-1075.02,3631.66,-39.6836,-20.2525,-10.6205,-114.101,31.7661,10.4756,1.93742,-6.195,3.68865
1.87,-1075.14,3631.38,-39.625,-20.1355,-10.6237,-114.167,31.8009,10.4944,1.92266,-6.15705,3.69175
1.88,-1075.27,3631.09,-39.5664,-20.0185,-10.6268,-114.232,31.8357,10.5112,1.90775,-6.11913,3.69482
1.89,-1075.4,3630.81,-39.5076,-19.9013,-10.6297,-114.297,31.8704,10.526,1.89271,-6.08126,3.69786
1.9,-1075.53,3630.52,-39.4488,-19.7841,-10.6326,-114.362,31.9052,10.5389,1.87756,-6.04342,3.70086
1.91,-1075.66,3630.23,-39.3899,-19.6668,-10.6353,-114.426,31.9399,10.55,1.86229,-6.00562,3.70384
1.92,-1075.79,3629.95,-39.3309,-19.5495,-10.6379,-114.49,31.9747,10.5593,1.84693,-5.96788,3.70679
1.93,-1075.92,3629.66,-39.2718,-19.4322,-10.6404,-114.553,32.0094,10.5668,1.83148,-5.93017,3.7097
1.94,-1076.05,3629.38,-39.2127,-19.3149,-10.6429,-114.616,32.0441,10.5727,1.81596,-5.89252,3.71259
1.95,-1076.18,3629.09,-39.1535,-19.1976,-10.6452,-114.678,32.0788,10.577,1.80037,-5.85492,3.71545
1.96,-1076.31,3628.8,-39.0942,-19.0803,-10.6474,-114.74,32.1135,10.5797,1.78473,-5.81738,3.71828
1.97,-1076.45,3628.52,-39.0348,-18.9631,-10.6495,-114.802,32.1482,10.5809,1.76904,-5.77989,3.72109
1.98,-1076.58,3628.23,-38.9754,-18.846,-10.6515,-114.863,32.1829,10.5807,1.75332,-5.74247,3.72386
1.99,-1076.71,3627.94,-38.9158,-18.7289,-10.6534,-114.924,32.2175,10.579,1.73757,-5.7051,3.72661
2,-1076.85,3627.66,-38.8562,-18.612,-10.6552,-114.985,32.2521,10.5759,1.7218,-5.6678,3.72933
2.01,-1076.98,3627.37,-38.7966,-18.4951,-10.6569,-115.045,32.2868,10.5714,1.70602,-5.63057,3.73202
2.02,-1077.12,3627.08,-38.7368,-18.3784,-10.6586,-115.104,32.3214,10.5657,1.69025,-5.59341,3.73469
2.03,-1077.25,3626.79,-38.677,-18.2619,-10.6601,-115.163,32.3559,10.5587,1.67448,-5.55631,3.73733
2.04,-1077.39,3626.51,-38.6171,-18.1454,-10.6616,-115.222,32.3905,10.5504,1.65872,-5.51929,3.73994
2.05,-1077.52,3626.22,-38.5572,-18.0292,-10.663,-115.281,32.4251,10.541,1.64298,-5.48235,3.74253
2.06,-1077.66,3625.93,-38.4971,-17.9131,-10.6643,-115.339,32.4596,10.5304,1.62728,-5.44549,3.74509
2.07,-1077.79,3625.64,-38.437,-17.7972,-10.6655,-115.396,32.4941,10.5187,1.61161,-5.4087,3.74763
2.08,-1077.93,3625.35,-38.3768,-17.6814,-10.6666,-115.454,32.5287,10.5059,1.59598,-5.372,3.75014
2.09,-1078.07,3625.06,-38.3166,-17.5659,-10.6677,-115.51,32.5631,10.492,1.5804,-5.33538,3.75263
2.1,-1078.21,3624.77,-38.2563,-17.4506,-10.6687,-115.567,32.5976,10.4771,1.56488,-5.29885,3.75509
2.11,-1078.35,3624.49,-38.1959,-17.3356,-10.6696,-115.623,32.6321,10.4613,1.54942,-5.26241,3.75752
2.12,-1078.48,3624.2,-38.1355,-17.2208,-10.6705,-115.678,32.6665,10.4444,1.53402,-5.22606,3.75994
2.13,-1078.62,3623.91,-38.0749,-17.1062,-10.6713,-115.734,32.7009,10.4266,1.5187,-5.18981,3.76233
2.14,-1078.76,3623.62,-38.0143,-16.9919,-10.672,-115.788,32.7353,10.4079,1.50345,-5.15365,3.76469
2.15,-1078.9,3623.33,-37.9537,-16.8778,-10.6726,-115.843,32.7697,10.3883,1.48828,-5.11758,3.76703
