time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.31,-1272.9,3068.39,32.2655,-2.75173,3.04971,50.1364,32.3916,-12.9687,18.1572,-0.923657,1.46689
0.32,-1272.69,3068.64,32.2478,-2.88261,3.23283,50.1181,32.3798,-13.0066,18.6009,-0.927406,1.4523
0.33,-1272.48,3068.89,32.229,-3.0139,3.4203,50.0991,32.3676,-13.0311,19.0373,-0.930274,1.43785
0.34,-1272.28,3069.14,32.2092,-3.14548,3.61196,50.0794,32.355,-13.0431,19.4491,-0.932357,1.42354
0.35,-1272.07,3069.38,32.1882,-3.27723,3.80751,50.059,32.3419,-13.0433,19.8251,-0.933752,1.40938
0.36,-1271.86,3069.63,32.1662,-3.40904,4.00599,50.038,32.3283,-13.0324,20.048,-0.9388,1.39535
0.37,-1271.65,3069.88,32.1431,-3.54081,4.20603,50.0164,32.3143,-13.0111,20.1471,-0.946959,1.38147
0.38,-1271.45,3070.13,32.1188,-3.67243,4.40651,49.9941,32.2998,-12.9802,20.149,-0.957647,1.36772
0.39,-1271.24,3070.37,32.0934,-3.80382,4.60657,49.9713,32.2848,-12.9401,20.0742,-0.970421,1.35411
0.4,-1271.03,3070.62,32.067,-3.9349,4.80551,49.948,32.2694,-12.8915,19.9384,-0.984936,1.34064
0.41,-1270.83,3070.86,32.0394,-4.06557,5.00279,49.9242,32.2535,-12.8351,19.7537,-1.00092,1.3273
0.42,-1270.62,3071.11,32.0107,-4.19576,5.19797,49.8998,32.2372,-12.7713,19.53,-1.01816,1.31409
0.43,-1270.41,3071.36,31.981,-4.3254,5.39069,49.8751,32.2205,-12.7008,19.2751,-1.03647,1.30102
0.44,-1270.21,3071.6,31.9502,-4.45444,5.58068,49.8499,32.2033,-12.624,18.9953,-1.05573,1.28807
0.45,-1270,3071.85,31.9183,-4.58279,5.7677,49.8243,32.1857,-12.5414,18.6958,-1.0758,1.27526
0.46,-1269.79,3072.09,31.8855,-4.71042,5.95159,49.7983,32.1677,-12.4535,18.381,-1.09659,1.26257
0.47,-1269.59,3072.33,31.8516,-4.83726,6.13221,49.772,32.1492,-12.3607,18.0543,-1.11802,1.25
0.48,-1269.38,3072.58,31.8168,-4.96327,6.30946,49.7453,32.1304,-12.2634,17.7188,-1.14001,1.23757
0.49,-1269.17,3072.82,31.781,-5.0884,6.48325,49.7183,32.1111,-12.1621,17.3768,-1.16252,1.22525
0.5,-1268.97,3073.07,31.7443,-5.21262,6.65353,49.691,32.0915,-12.0572,17.0306,-1.18549,1.21306
0.51,-1268.76,3073.31,31.7067,-5.33589,6.82027,49.6634,32.0714,-11.9489,16.6819,-1.20887,1.20099
0.52,-1268.55,3073.55,31.6681,-5.45817,6.98346,49.6355,32.051,-11.8378,16.3321,-1.23263,1.18904
0.53,-1268.35,3073.79,31.6287,-5.57944,7.14308,49.6073,32.0303,-11.724,15.9825,-1.25674,1.17721
0.54,-1268.14,3074.03,31.5885,-5.69967,7.29915,49.5789,32.0092,-11.6078,15.6343,-1.28117,1.1655
0.55,-1267.94,3074.28,31.5474,-5.81883,7.45168,49.5503,31.9877,-11.4897,15.2882,-1.30588,1.1539
0.56,-1267.73,3074.52,31.5055,-5.9369,7.60069,49.5215,31.9659,-11.3699,14.945,-1.33087,1.14242
0.57,-1267.53,3074.76,31.4629,-6.05387,7.74623,49.4924,31.9437,-11.2486,14.6055,-1.3561,1.13105
0.58,-1267.32,3075,31.4194,-6.16972,7.88832,49.4632,31.9212,-11.1261,14.2701,-1.38157,1.1198
0.59,-1267.11,3075.24,31.3752,-6.28444,8.02702,49.4337,31.8984,-11.0027,13.9392,-1.40725,1.10865
0.6,-1266.91,3075.48,31.3303,-6.39802,8.16237,49.4041,31.8753,-10.8785,13.6134,-1.43313,1.09762
0.61,-1266.7,3075.72,31.2847,-6.51044,8.29442,49.3743,31.8519,-10.7538,13.2927,-1.4592,1.0867
0.62,-1266.5,3075.96,31.2384,-6.62171,8.42322,49.3443,31.8282,-10.6287,12.9777,-1.48545,1.07589
0.63,-1266.29,3076.2,31.1915,-6.73181,8.54883,49.3142,31.8041,-10.5035,12.6683,-1.51187,1.06518
0.64,-1266.09,3076.43,31.1439,-6.84075,8.67131,49.2839,31.7798,-10.3784,12.3648,-1.53844,1.05458
0.65,-1265.88,3076.67,31.0957,-6.94853,8.79072,49.2535,31.7553,-10.2535,12.0673,-1.56516,1.04409
0.66,-1265.68,3076.91,31.0468,-7.05514,8.90712,49.223,31.7304,-10.129,11.7759,-1.59201,1.0337
0.67,-1265.47,3077.15,30.9974,-7.16059,9.02057,49.1923,31.7053,-10.005,11.4907,-1.61901,1.02342
0.68,-1265.27,3077.38,30.9474,-7.26488,9.13113,49.1614,31.6799,-9.8816,11.2116,-1.64612,1.01323
0.69,-1265.07,3077.62,30.8969,-7.36803,9.23886,49.1305,31.6543,-9.75904,10.9387,-1.67336,1.00315
0.7,-1264.86,3077.86,30.8458,-7.47003,9.34383,49.0994,31.6284,-9.63738,10.672,-1.70071,0.993171
0.71,-1264.66,3078.09,30.7942,-7.57089,9.44609,49.0682,31.6023,-9.51676,10.4115,-1.72816,0.983288
0.72,-1264.45,3078.33,30.7421,-7.67063,9.54571,49.0368,31.5759,-9.39726,10.1571,-1.75572,0.973505
0.73,-1264.25,3078.56,30.6895,-7.76925,9.64275,49.0054,31.5493,-9.27899,9.90884,-1.78338,0.963818
0.74,-1264.04,3078.8,30.6364,-7.86677,9.73727,48.9738,31.5225,-9.16205,9.66656,-1.81113,0.954228
0.75,-1263.84,3079.03,30.5828,-7.96319,9.82933,48.9421,31.4955,-9.04651,9.43024,-1.83897,0.944733
0.76,-1263.64,3079.26,30.5289,-8.05854,9.91899,48.9103,31.4682,-8.93245,9.19979,-1.86689,0.935333
0.77,-1263.43,3079.5,30.4744,-8.15282,10.0063,48.8784,31.4408,-8.81995,8.97514,-1.8949,0.926026
0.78,-1263.23,3079.73,30.4196,-8.24605,10.0913,48.8464,31.4131,-8.70907,8.75619,-1.92299,0.916812
0.79,-1263.03,3079.96,30.3644,-8.33825,10.1741,48.8142,31.3853,-8.59987,8.54285,-1.95115,0.90769
0.8,-1262.82,3080.2,30.3087,-8.42943,10.2547,48.782,31.3572,-8.49241,8.33503,-1.97939,0.898658
0.81,-1262.62,3080.43,30.2527,-8.51961,10.3332,48.7496,31.329,-8.38673,8.13263,-2.0077,0.889716
0.82,-1262.42,3080.66,30.1963,-8.60881,10.4097,48.7171,31.3006,-8.28289,7.93553,-2.03608,0.880863
0.83,-1262.21,3080.89,30.1396,-8.69704,10.4841,48.6845,31.272,-8.18092,7.74364,-2.06452,0.872099
0.84,-1262.01,3081.12,30.0825,-8.78432,10.5565,48.6518,31.2432,-8.08085,7.55685,-2.09302,0.863421
0.85,-1261.81,3081.35,30.0251,-8.87067,10.6271,48.6189,31.2142,-7.98273,7.37506,-2.12159,0.85483
0.86,-1261.6,3081.58,29.9674,-8.95611,10.6957,48.586,31.1851,-7.88657,7.19814,-2.15022,0.846324
0.87,-1261.4,3081.81,29.9094,-9.04066,10.7626,48.5529,31.1558,-7.79241,7.02601,-2.17891,0.837903
0.88,-1261.2,3082.04,29.8511,-9.12435,10.8277,48.5197,31.1264,-7.70026,6.85854,-2.20765,0.829566
0.89,-1261,3082.27,29.7924,-9.20718,10.8911,48.4864,31.0968,-7.61014,6.69564,-2.23645,0.821312
0.9,-1260.79,3082.5,29.7335,-9.28917,10.9527,48.4529,31.0671,-7.52206,6.53718,-2.2653,0.813139
0.91,-1260.59,3082.73,29.6744,-9.37036,11.0128,48.4193,31.0372,-7.43604,6.38308,-2.29421,0.805048
0.92,-1260.39,3082.95,29.615,-9.45076,11.0712,48.3856,31.0072,-7.35207,6.23321,-2.32317,0.797038
0.93,-1260.19,3083.18,29.5553,-9.53038,11.1281,48.3518,30.977,-7.27018,6.08748,-2.35218,0.789107
0.94,-1259.99,3083.41,29.4954,-9.60926,11.1835,48.3178,30.9467,-7.19035,5.94579,-2.38124,0.781256
0.95,-1259.78,3083.63,29.4353,-9.68741,11.2375,48.2837,30.9163,-7.11259,5.80802,-2.41034,0.773482
0.96,-1259.58,3083.86,29.3749,-9.76484,11.2899,48.2494,30.8857,-7.0369,5.67409,-2.4395,0.765786
0.97,-1259.38,3084.09,29.3143,-9.84159,11.341,48.215,30.855,-6.96328,5.54389,-2.46871,0.758166
0.98,-1259.18,3084.31,29.2536,-9.91768,11.3908,48.1805,30.8242,-6.8917,5.41733,-2.49797,0.750622
0.99,-1258.98,3084.54,29.1926,-9.99311,11.4392,48.1458,30.7933,-6.82218,5.29431,-2.52727,0.743153
1,-1258.78,3084.76,29.1314,-10.0679,11.4863,48.1109,30.7622,-6.75469,5.17474,-2.55662,0.735759
1.01,-1258.58,3084.99,29.0701,-10.1421,11.5322,48.0759,30.7311,-6.68922,5.05852,-2.58602,0.728438
1.02,-1258.37,3085.21,29.0085,-10.2157,11.5768,48.0408,30.6998,-6.62577,4.94556,-2.61546,0.72119
1.03,-1258.17,3085.43,28.9468,-10.2888,11.6202,48.0055,30.6684,-6.5643,4.83579,-2.64496,0.714014
1.04,-1257.97,3085.66,28.885,-10.3613,11.6625,47.97,30.637,-6.50482,4.7291,-2.6745,0.706909
1.05,-1257.77,3085.88,28.823,-10.4333,11.7037,47.9344,30.6054,-6.44729,4.62542,-2.70409,0.699875
1.06,-1257.57,3086.1,28.7608,-10.5047,11.7437,47.8986,30.5737,-6.39171,4.52467,-2.73372,0.692912
1.07,-1257.37,3086.32,28.6985,-10.5757,11.7827,47.8626,30.5419,-6.33804,4.42676,-2.76341,0.686017
1.08,-1257.17,3086.54,28.6361,-10.6462,11.8206,47.8265,30.51,-6.28626,4.33161,-2.79314,0.679191
1.09,-1256.97,3086.77,28.5735,-10.7163,11.8575,47.7902,30.4781,-6.23636,4.23916,-2.82292,0.672433
1.1,-1256.77,3086.99,28.5109,-10.7859,11.8934,47.7537,30.446,-6.18831,4.14931,-2.85275,0.665742
1.11,-1256.57,3087.21,28.448,-10.8551,11.9284,47.717,30.4139,-6.14208,4.06201,-2.88263,0.659118
1.12,-1256.37,3087.43,28.3851,-10.924,11.9624,47.6802,30.3816,-6.09765,3.97718,-2.91256,0.65256
1.13,-1256.17,3087.65,28.3221,-10.9924,11.9954,47.6431,30.3493,-6.05499,3.89475,-2.94254,0.646067
1.14,-1255.97,3087.87,28.259,-11.0605,12.0276,47.6059,30.3169,-6.01408,3.81464,-2.97257,0.639638
1.15,-1255.77,3088.08,28.1958,-11.1282,12.0589,47.5685,30.2845,-5.97488,3.73681,-3.00266,0.633274
1.16,-1255.57,3088.3,28.1324,-11.1957,12.0894,47.5309,30.2519,-5.93736,3.66118,-3.03279,0.626972
1.17,-1255.37,3088.52,28.069,-11.2628,12.119,47.4931,30.2193,-5.90151,3.58769,-3.06298,0.620734
1.18,-1255.17,3088.74,28.0056,-11.3296,12.1478,47.4551,30.1866,-5.86728,3.51627,-3.09323,0.614557
1.19,-1254.97,3088.96,27.942,-11.3962,12.1758,47.4169,30.1539,-5.83466,3.44688,-3.12352,0.608443
1.2,-1254.77,3089.17,27.8784,-11.4625,12.203,47.3785,30.121,-5.8036,3.37945,-3.15388,0.602388
1.21,-1254.57,3089.39,27.8147,-11.5285,12.2295,47.3399,30.0882,-5.77407,3.31393,-3.18429,0.596395
1.22,-1254.37,3089.6,27.7509,-11.5943,12.2552,47.3011,30.0552,-5.74606,3.25026,-3.21476,0.59046
1.23,-1254.17,3089.82,27.6871,-11.66,12.2803,47.2621,30.0222,-5.71952,3.18839,-3.24529,0.584585
1.24,-1253.97,3090.04,27.6232,-11.7254,12.3046,47.2229,29.9891,-5.69442,3.12826,-3.27587,0.578768
1.25,-1253.77,3090.25,27.5592,-11.7906,12.3282,47.1835,29.956,-5.67074,3.06984,-3.30652,0.57301
1.26,-1253.58,3090.46,27.4953,-11.8557,12.3512,47.1438,29.9228,-5.64843,3.01307,-3.33723,0.567533
1.27,-1253.38,3090.68,27.4312,-11.9206,12.3735,47.1039,29.8895,-5.62747,2.9579,-3.368,0.562403
1.28,-1253.18,3090.89,27.3672,-11.9854,12.3952,47.0638,29.8563,-5.60783,2.90429,-3.39883,0.557613
1.29,-1252.98,3091.11,27.3031,-12.05,12.4162,47.0235,29.8229,-5.58948,2.8522,-3.42973,0.553156
1.3,-1252.78,3091.32,27.2389,-12.1146,12.4366,46.9829,29.7896,-5.57238,2.80157,-3.46069,0.549028
1.31,-1252.58,3091.53,27.1748,-12.179,12.4565,46.9421,29.7562,-5.5565,2.75238,-3.49172,0.545223
1.32,-1252.38,3091.74,27.1106,-12.2434,12.4757,46.9011,29.7227,-5.5418,2.70457,-3.52282,0.541734
1.33,-1252.19,3091.96,27.0463,-12.3076,12.4944,46.8599,29.6893,-5.52827,2.65812,-3.55399,0.538556
1.34,-1251.99,3092.17,26.9821,-12.3718,12.5125,46.8184,29.6558,-5.51586,2.61298,-3.58522,0.535684
1.35,-1251.79,3092.38,26.9178,-12.436,12.5301,46.7766,29.6223,-5.50455,2.56912,-3.61652,0.533112
1.36,-1251.59,3092.59,26.8536,-12.5001,12.5471,46.7347,29.5888,-5.49429,2.52649,-3.6479,0.530834
1.37,-1251.39,3092.8,26.7893,-12.5642,12.5636,46.6925,29.5553,-5.48508,2.48508,-3.67935,0.528847
1.38,-1251.2,3093.01,26.725,-12.6282,12.5796,46.65,29.5218,-5.47686,2.44484,-3.71087,0.527144
1.39,-1251,3093.22,26.6607,-12.6922,12.5951,46.6073,29.4882,-5.46961,2.40574,-3.74246,0.52572
1.4,-1250.8,3093.43,26.5964,-12.7563,12.6101,46.5644,29.4547,-5.46331,2.36775,-3.77413,0.524571
1.41,-1250.6,3093.63,26.5321,-12.8203,12.6246,46.5212,29.4212,-5.45791,2.33084,-3.80587,0.523691
1.42,-1250.41,3093.84,26.4678,-12.8844,12.6387,46.4777,29.3877,-5.4534,2.29498,-3.83769,0.523076
1.43,-1250.21,3094.05,26.4035,-12.9485,12.6523,46.434,29.3542,-5.44973,2.26015,-3.86959,0.522721
1.44,-1250.01,3094.26,26.3392,-13.0126,12.6654,46.39,29.3207,-5.44689,2.22631,-3.90156,0.522621
1.45,-1249.81,3094.46,26.2749,-13.0768,12.6781,46.3458,29.2872,-5.44484,2.19344,-3.93362,0.522771
1.46,-1249.62,3094.67,26.2106,-13.141,12.6903,46.3013,29.2538,-5.44356,2.16152,-3.96575,0.523168
1.47,-1249.42,3094.88,26.1464,-13.2052,12.7021,46.2565,29.2204,-5.44301,2.13052,-3.99796,0.523806
1.48,-1249.22,3095.08,26.0821,-13.2696,12.7135,46.2115,29.187,-5.44316,2.10041,-4.03026,0.524681
1.49,-1249.03,3095.29,26.0179,-13.334,12.7245,46.1662,29.1536,-5.444,2.07118,-4.06263,0.525789
1.5,-1248.83,3095.49,25.9537,-13.3985,12.7351,46.1207,29.1203,-5.44549,2.04279,-4.09509,0.527126
1.51,-1248.63,3095.7,25.8895,-13.463,12.7453,46.0748,29.087,-5.44761,2.01524,-4.12763,0.528687
1.52,-1248.44,3095.9,25.8254,-13.5277,12.7551,46.0287,29.0537,-5.45032,1.98849,-4.16026,0.530468
1.53,-1248.24,3096.11,25.7612,-13.5925,12.7645,45.9824,29.0205,-5.45361,1.96253,-4.19297,0.532465
1.54,-1248.04,3096.31,25.6971,-13.6573,12.7735,45.9357,28.9873,-5.45745,1.93653,-4.22588,0.534674
1.55,-1247.85,3096.51,25.6331,-13.7223,12.7822,45.8888,28.9542,-5.46181,1.90805,-4.25938,0.537091
1.56,-1247.65,3096.71,25.569,-13.7874,12.7904,45.8416,28.9211,-5.46666,1.87721,-4.29344,0.539713
1.57,-1247.45,3096.92,25.505,-13.8526,12.7982,45.7941,28.8881,-5.47199,1.84415,-4.32807,0.542534
1.58,-1247.26,3097.12,25.441,-13.9179,12.8055,45.7463,28.8551,-5.47776,1.80899,-4.36324,0.545552
1.59,-1247.06,3097.32,25.3771,-13.9834,12.8123,45.6983,28.8222,-5.48396,1.77184,-4.39896,0.548762
1.6,-1246.86,3097.52,25.3132,-14.049,12.8186,45.65,28.7894,-5.49055,1.73281,-4.4352,0.55216
1.61,-1246.67,3097.72,25.2493,-14.1147,12.8244,45.6014,28.7566,-5.49752,1.69204,-4.47197,0.555742
1.62,-1246.47,3097.92,25.1855,-14.1806,12.8296,45.5526,28.7239,-5.50484,1.64962,-4.50924,0.559504
1.63,-1246.27,3098.12,25.1218,-14.2466,12.8342,45.5034,28.6912,-5.51248,1.60566,-4.54701,0.563443
1.64,-1246.08,3098.32,25.0581,-14.3127,12.8383,45.4541,28.6586,-5.52043,1.56028,-4.58526,0.567554
1.65,-1245.88,3098.52,24.9944,-14.379,12.8418,45.4044,28.6261,-5.52866,1.51357,-4.624,0.571832
1.66,-1245.69,3098.72,24.9308,-14.4454,12.8447,45.3545,28.5937,-5.53715,1.46565,-4.66319,0.576276
1.67,-1245.49,3098.92,24.8673,-14.512,12.8469,45.3043,28.5613,-5.54588,1.4166,-4.70284,0.580879
1.68,-1245.3,3099.11,24.8038,-14.5787,12.8485,45.2538,28.529,-5.55483,1.36652,-4.74293,0.585639
1.69,-1245.1,3099.31,24.7404,-14.6456,12.8495,45.203,28.4968,-5.56397,1.31551,-4.78345,0.590551
1.7,-1244.9,3099.51,24.6771,-14.7126,12.8498,45.152,28.4647,-5.57329,1.26367,-4.82438,0.595612
1.71,-1244.71,3099.7,24.6138,-14.7798,12.8494,45.1007,28.4327,-5.58277,1.21107,-4.86573,0.600817
1.72,-1244.51,3099.9,24.5506,-14.8471,12.8484,45.0492,28.4008,-5.59238,1.15781,-4.90747,0.606164
1.73,-1244.32,3100.1,24.4875,-14.9146,12.8466,44.9973,28.3689,-5.60212,1.10397,-4.94959,0.611647
1.74,-1244.12,3100.29,24.4245,-14.9823,12.8442,44.9452,28.3372,-5.61196,1.04963,-4.99209,0.617263
1.75,-1243.93,3100.49,24.3615,-15.0501,12.8411,44.8928,28.3056,-5.62188,0.994882,-5.03494,0.623009
1.76,-1243.73,3100.68,24.2986,-15.1181,12.8373,44.8402,28.274,-5.63186,0.93979,-5.07814,0.62888
1.77,-1243.53,3100.88,24.2359,-15.1862,12.8328,44.7873,28.2426,-5.6419,0.884434,-5.12168,0.634873
1.78,-1243.34,3101.07,24.1732,-15.2545,12.8275,44.734,28.2112,-5.65197,0.828886,-5.16555,0.640984
1.79,-1243.14,3101.26,24.1106,-15.3229,12.8216,44.6806,28.18,-5.66207,0.773216,-5.20973,0.64721
1.8,-1242.95,3101.46,24.0481,-15.3915,12.8149,44.6268,28.1489,-5.67216,0.717493,-5.25421,0.653546
1.81,-1242.75,3101.65,23.9857,-15.4603,12.8075,44.5727,28.1179,-5.68225,0.661783,-5.29898,0.65999
1.82,-1242.56,3101.84,23.9235,-15.5292,12.7994,44.5184,28.087,-5.69231,0.606149,-5.34403,0.666537
1.83,-1242.36,3102.03,23.8613,-15.5983,12.7906,44.4638,28.0562,-5.70234,0.550654,-5.38935,0.673185
1.84,-1242.17,3102.22,23.7992,-15.6675,12.781,44.4089,28.0255,-5.71232,0.495355,-5.43492,0.679929
1.85,-1241.97,3102.42,23.7373,-15.7369,12.7707,44.3538,27.9949,-5.72224,0.440311,-5.48074,0.686767
1.86,-1241.78,3102.61,23.6755,-15.8064,12.7598,44.2983,27.9645,-5.73208,0.385576,-5.52679,0.693694
1.87,-1241.58,3102.8,23.6138,-15.8761,12.7481,44.2425,27.9342,-5.74184,0.331205,-5.57306,0.700708
1.88,-1241.39,3102.99,23.5522,-15.9459,12.7356,44.1865,27.904,-5.7515,0.277246,-5.61954,0.707804
1.89,-1241.19,3103.18,23.4907,-16.0159,12.7225,44.1302,27.874,-5.76106,0.223751,-5.66623,0.714981
1.9,-1241,3103.36,23.4294,-16.086,12.7087,44.0736,27.844,-5.7705,0.170766,-5.7131,0.722234
1.91,-1240.8,3103.55,23.3682,-16.1562,12.6941,44.0167,27.8142,-5.77982,0.118335,-5.76015,0.729561
1.92,-1240.61,3103.74,23.3072,-16.2267,12.6789,43.9595,27.7846,-5.789,0.0665028,-5.80737,0.736957
1.93,-1240.41,3103.93,23.2463,-16.2972,12.663,43.902,27.755,-5.79803,0.0153103,-5.85474,0.744421
1.94,-1240.22,3104.12,23.1855,-16.3679,12.6463,43.8442,27.7256,-5.80692,-0.0352031,-5.90227,0.751949
1.95,-1240.02,3104.3,23.1249,-16.4387,12.629,43.7861,27.6964,-5.81565,-0.0849995,-5.94992,0.759538
1.96,-1239.83,3104.49,23.0644,-16.5097,12.611,43.7277,27.6672,-5.8242,-0.134043,-5.99771,0.767185
1.97,-1239.63,3104.68,23.004,-16.5808,12.5924,43.669,27.6383,-5.83259,-0.182299,-6.04561,0.774887
1.98,-1239.44,3104.86,22.9439,-16.652,12.573,43.61,27.6094,-5.84079,-0.229735,-6.09361,0.782641
1.99,-1239.24,3105.05,22.8838,-16.7233,12.553,43.5508,27.5807,-5.84881,-0.27632,-6.14171,0.790444
2,-1239.04,3105.23,22.824,-16.7948,12.5324,43.4912,27.5522,-5.85663,-0.322025,-6.1899,0.798294
2.01,-1238.85,3105.42,22.7643,-16.8664,12.5111,43.4312,27.5237,-5.86425,-0.366823,-6.23816,0.806187
2.02,-1238.65,3105.6,22.7047,-16.9381,12.4892,43.371,27.4955,-5.87167,-0.410686,-6.28649,0.814122
2.03,-1238.46,3105.79,22.6454,-17.0099,12.4666,43.3105,27.4674,-5.87888,-0.45359,-6.33488,0.822095
2.04,-1238.26,3105.97,22.5861,-17.0819,12.4434,43.2497,27.4394,-5.88587,-0.495512,-6.38332,0.830103
2.05,-1238.07,3106.16,22.5271,-17.1539,12.4197,43.1885,27.4116,-5.89264,-0.53643,-6.43179,0.838145
2.06,-1237.87,3106.34,22.4682,-17.2261,12.3953,43.127,27.3839,-5.89919,-0.576323,-6.48029,0.846218
2.07,-1237.68,3106.52,22.4095,-17.2984,12.3703,43.0653,27.3564,-5.90551,-0.615174,-6.52882,0.854318
2.08,-1237.48,3106.7,22.351,-17.3707,12.3447,43.0032,27.329,-5.91159,-0.652963,-6.57736,0.862445
2.09,-1237.29,3106.89,22.2927,-17.4432,12.3185,42.9407,27.3018,-5.91744,-0.689676,-6.6259,0.870594
2.1,-1237.09,3107.07,22.2345,-17.5158,12.2918,42.878,27.2748,-5.92305,-0.725295,-6.67444,0.878765
2.11,-1236.9,3107.25,22.1766,-17.5885,12.2645,42.8149,27.2479,-5.92841,-0.759808,-6.72296,0.886954
2.12,-1236.7,3107.43,22.1188,-17.6612,12.2367,42.7515,27.2211,-5.93353,-0.793203,-6.77147,0.89516
2.13,-1236.51,3107.61,22.0612,-17.7341,12.2083,42.6878,27.1945,-5.9384,-0.825466,-6.81994,0.90338
2.14,-1236.31,3107.79,22.0038,-17.807,12.1794,42.6237,27.1681,-5.94301,-0.856589,-6.86838,0.911612
2.15,-1236.12,3107.97,21.9465,-17.88,12.15,42.5593,27.1418,-5.94737,-0.886561,-6.91677,0.919854
2.16,-1235.92,3108.15,21.8895,-17.9531,12.1201,42.4946,27.1157,-5.95147,-0.915375,-6.96512,0.928104
2.17,-1235.73,3108.33,21.8327,-18.0263,12.0897,42.4296,27.0898,-5.95532,-0.943023,-7.0134,0.93636
2.18,-1235.53,3108.51,21.776,-18.0996,12.0587,42.3642,27.064,-5.9589,-0.9695,-7.06161,0.944619
2.19,-1235.33,3108.68,21.7196,-18.1729,12.0274,42.2985,27.0384,-5.96221,-0.994799,-7.10976,0.952881
2.2,-1235.14,3108.86,21.6633,-18.2463,11.9955,42.2324,27.013,-5.96526,-1.01892,-7.15782,0.961142
2.21,-1234.94,3109.04,21.6073,-18.3197,11.9632,42.166,26.9877,-5.96804,-1.04185,-7.20579,0.969402
2.22,-1234.75,3109.22,21.5515,-18.3932,11.9304,42.0992,26.9625,-5.97055,-1.0636,-7.25367,0.977658
