time,north,east,down,roll,pitch,yaw,speed,p,q,r,at
0.16,-3388.53,-3952.15,-30.243,-1.61244,-0.885263,-145.379,26.7824,-19.1696,-10.5332,-4.53173,1.70429
0.17,-3388.75,-3952.3,-30.2386,-1.80848,-0.994794,-145.422,26.7866,-20.1761,-11.1029,-4.78599,1.68733
0.18,-3388.97,-3952.45,-30.2337,-2.01436,-1.11021,-145.468,26.7909,-21.1627,-11.6632,-5.03709,1.67054
0.19,-3389.19,-3952.6,-30.2282,-2.22987,-1.23143,-145.515,26.7952,-22.1297,-12.2142,-5.28508,1.65392
0.2,-3389.41,-3952.75,-30.2222,-2.45482,-1.35828,-145.564,26.7995,-23.0776,-12.7337,-5.52998,1.63746
0.21,-3389.64,-3952.9,-30.2155,-2.68899,-1.49045,-145.614,26.8038,-24.0067,-13.2177,-5.77184,1.62117
0.22,-3389.86,-3953.06,-30.2082,-2.93221,-1.62761,-145.667,26.8083,-24.9175,-13.6668,-6.0107,1.60504
0.23,-3390.08,-3953.21,-30.2003,-3.18427,-1.76943,-145.72,26.8128,-25.8101,-14.0819,-6.24604,1.58907
0.24,-3390.3,-3953.36,-30.1917,-3.44498,-1.9156,-145.776,26.8173,-26.6852,-14.4638,-6.47763,1.57326
0.25,-3390.52,-3953.51,-30.1823,-3.71416,-2.06582,-145.832,26.822,-27.5429,-14.8132,-6.70554,1.5576
0.26,-3390.74,-3953.66,-30.1723,-3.99164,-2.21979,-145.89,26.8268,-28.3836,-15.1309,-6.92983,1.5421
0.27,-3390.96,-3953.81,-30.1616,-4.27724,-2.37722,-145.95,26.8317,-29.2076,-15.4177,-7.15058,1.52676
0.28,-3391.19,-3953.96,-30.1501,-4.57077,-2.53782,-146.01,26.8367,-30.0154,-15.6744,-7.36781,1.51157
0.29,-3391.41,-3954.11,-30.1378,-4.87208,-2.70132,-146.072,26.8418,-30.8071,-15.9017,-7.58158,1.49653
0.3,-3391.63,-3954.26,-30.1248,-5.18101,-2.86745,-146.134,26.847,-31.5832,-16.1005,-7.7919,1.48164
0.31,-3391.85,-3954.41,-30.1109,-5.49738,-3.03596,-146.198,26.8524,-32.3439,-16.2715,-7.99879,1.46689
0.32,-3392.08,-3954.56,-30.0963,-5.82104,-3.20627,-146.263,26.8579,-33.0895,-16.353,-8.1985,1.4523
0.33,-3392.3,-3954.71,-30.0809,-6.15184,-3.37742,-146.328,26.8636,-33.8204,-16.3237,-8.38911,1.43785
0.34,-3392.52,-3954.85,-30.0647,-6.48962,-3.54844,-146.395,26.8694,-34.5368,-16.2111,-8.5717,1.42354
0.35,-3392.75,-3955,-30.0476,-6.83423,-3.71862,-146.462,26.8753,-35.239,-16.035,-8.74707,1.40938
0.36,-3392.97,-3955.15,-30.0298,-7.18554,-3.88743,-146.53,26.8814,-35.9273,-15.8098,-8.91583,1.39535
0.37,-3393.19,-3955.3,-30.0112,-7.5434,-4.05445,-146.6,26.8876,-36.602,-15.5463,-9.07847,1.38147
0.38,-3393.42,-3955.45,-29.9918,-7.90767,-4.21935,-146.67,26.894,-37.2634,-15.253,-9.23539,1.36772
0.39,-3393.64,-3955.59,-29.9716,-8.27822,-4.3819,-146.741,26.9005,-37.9116,-14.9363,-9.3869,1.35411
0.4,-3393.87,-3955.74,-29.9507,-8.65492,-4.5419,-146.813,26.9071,-38.547,-14.6015,-9.5333,1.34064
0.41,-3394.09,-3955.89,-29.929,-9.03763,-4.69922,-146.886,26.9139,-39.1698,-14.2526,-9.67481,1.3273
0.42,-3394.32,-3956.03,-29.9066,-9.42625,-4.85375,-146.96,26.9207,-39.7803,-13.8931,-9.81163,1.31409
0.43,-3394.54,-3956.18,-29.8834,-9.82063,-5.00543,-147.035,26.9277,-40.3787,-13.5256,-9.94395,1.30102
0.44,-3394.77,-3956.32,-29.8596,-10.2207,-5.15419,-147.11,26.9349,-40.9652,-13.1523,-10.0719,1.28807
0.45,-3394.99,-3956.47,-29.8351,-10.6262,-5.30002,-147.187,26.9421,-41.5401,-12.7751,-10.1957,1.27526
0.46,-3395.22,-3956.62,-29.8098,-11.0372,-5.4429,-147.264,26.9495,-42.1037,-12.3956,-10.3154,1.26257
0.47,-3395.44,-3956.76,-29.7839,-11.4535,-5.58283,-147.343,26.9569,-42.6561,-12.0149,-10.4312,1.25
0.48,-3395.67,-3956.91,-29.7574,-11.875,-5.71983,-147.422,26.9645,-43.1975,-11.6342,-10.5431,1.23757
0.49,-3395.9,-3957.05,-29.7302,-12.3015,-5.85393,-147.502,26.9721,-43.7282,-11.2543,-10.6512,1.22525
0.5,-3396.12,-3957.19,-29.7024,-12.7331,-5.98514,-147.583,26.9799,-44.2484,-10.876,-10.7557,1.21306
0.51,-3396.35,-3957.34,-29.6739,-13.1695,-6.11351,-147.665,26.9877,-44.7584,-10.4998,-10.8566,1.20099
0.52,-3396.58,-3957.48,-29.6449,-13.6105,-6.23909,-147.747,26.9957,-45.2178,-10.1262,-10.9541,1.18904
0.53,-3396.8,-3957.62,-29.6153,-14.0554,-6.36192,-147.831,27.0037,-45.6016,-9.75575,-11.0481,1.17721
0.54,-3397.03,-3957.77,-29.585,-14.5035,-6.48204,-147.915,27.0118,-45.9128,-9.38873,-11.1388,1.1655
0.55,-3397.26,-3957.91,-29.5543,-14.9542,-6.59951,-148.001,27.02,-46.1547,-9.02542,-11.2262,1.1539
0.56,-3397.49,-3958.05,-29.5229,-15.4066,-6.71438,-148.087,27.0282,-46.3305,-8.6661,-11.3103,1.14242
0.57,-3397.71,-3958.19,-29.4911,-15.8602,-6.82671,-148.174,27.0365,-46.4429,-8.31095,-11.3913,1.13105
0.58,-3397.94,-3958.33,-29.4587,-16.3144,-6.93655,-148.262,27.0449,-46.4952,-7.96015,-11.4692,1.1198
0.59,-3398.17,-3958.48,-29.4258,-16.7685,-7.04396,-148.351,27.0534,-46.49,-7.61385,-11.5441,1.10865
0.6,-3398.4,-3958.62,-29.3923,-17.222,-7.14898,-148.44,27.0619,-46.4303,-7.27215,-11.616,1.09762
0.61,-3398.63,-3958.76,-29.3584,-17.6744,-7.25168,-148.531,27.0704,-46.3188,-6.93515,-11.6849,1.0867
0.62,-3398.86,-3958.9,-29.324,-18.1252,-7.35211,-148.622,27.0791,-46.1582,-6.60293,-11.7509,1.07589
0.63,-3399.09,-3959.04,-29.2891,-18.5738,-7.45031,-148.715,27.0877,-45.951,-6.27555,-11.8142,1.06518
0.64,-3399.32,-3959.18,-29.2537,-19.0199,-7.54636,-148.808,27.0965,-45.6998,-5.95304,-11.8746,1.05458
0.65,-3399.55,-3959.31,-29.2179,-19.463,-7.64029,-148.902,27.1052,-45.4071,-5.63545,-11.9323,1.04409
0.66,-3399.78,-3959.45,-29.1817,-19.9027,-7.73216,-148.997,27.114,-45.0753,-5.3228,-11.9873,1.0337
0.67,-3400.01,-3959.59,-29.145,-20.3386,-7.82202,-149.093,27.1229,-44.7067,-5.0151,-12.0397,1.02342
0.68,-3400.24,-3959.73,-29.1078,-20.7704,-7.90991,-149.19,27.1318,-44.3036,-4.71235,-12.0895,1.01323
0.69,-3400.47,-3959.87,-29.0703,-21.1977,-7.9959,-149.287,27.1407,-43.8681,-4.41455,-12.1368,1.00315
0.7,-3400.7,-3960,-29.0323,-21.6203,-8.08001,-149.386,27.1497,-43.4024,-4.12171,-12.1815,0.993171
0.71,-3400.93,-3960.14,-28.994,-22.0378,-8.16231,-149.485,27.1587,-42.9086,-3.8338,-12.2239,0.983288
0.72,-3401.16,-3960.28,-28.9552,-22.4499,-8.24283,-149.586,27.1677,-42.3886,-3.5508,-12.2639,0.973505
0.73,-3401.39,-3960.41,-28.9161,-22.8565,-8.32163,-149.687,27.1767,-41.8444,-3.27271,-12.3016,0.963818
0.74,-3401.63,-3960.55,-28.8766,-23.2573,-8.39873,-149.789,27.1858,-41.2779,-2.99949,-12.337,0.954228
0.75,-3401.86,-3960.68,-28.8367,-23.652,-8.47418,-149.892,27.1949,-40.6908,-2.73112,-12.3701,0.944733
0.76,-3402.09,-3960.82,-28.7964,-24.0405,-8.54803,-149.996,27.204,-40.0849,-2.46757,-12.4012,0.935333
0.77,-3402.33,-3960.95,-28.7558,-24.4225,-8.6203,-150.101,27.2132,-39.462,-2.2088,-12.43,0.926026
0.78,-3402.56,-3961.09,-28.7148,-24.7981,-8.69105,-150.207,27.2223,-38.8235,-1.95478,-12.4569,0.916812
0.79,-3402.79,-3961.22,-28.6735,-25.1669,-8.7603,-150.313,27.2315,-38.1711,-1.70547,-12.4817,0.90769
0.8,-3403.03,-3961.35,-28.6319,-25.5288,-8.82809,-150.421,27.2407,-37.5063,-1.46084,-12.5045,0.898658
0.81,-3403.26,-3961.48,-28.5899,-25.8838,-8.89446,-150.529,27.2499,-36.8304,-1.22085,-12.5255,0.889716
0.82,-3403.49,-3961.62,-28.5476,-26.2318,-8.95943,-150.638,27.2591,-36.145,-0.985457,-12.5446,0.880863
0.83,-3403.73,-3961.75,-28.505,-26.5725,-9.02304,-150.748,27.2684,-35.4513,-0.754614,-12.5619,0.872099
0.84,-3403.96,-3961.88,-28.4621,-26.9061,-9.08532,-150.859,27.2776,-34.7507,-0.528281,-12.5774,0.863421
0.85,-3404.2,-3962.01,-28.4189,-27.2324,-9.1463,-150.97,27.2869,-34.0442,-0.306413,-12.5912,0.85483
0.86,-3404.44,-3962.14,-28.3754,-27.5514,-9.20602,-151.083,27.2961,-33.3332,-0.0889666,-12.6034,0.846324
0.87,-3404.67,-3962.27,-28.3315,-27.8629,-9.26448,-151.196,27.3054,-32.6186,0.124106,-12.6141,0.837903
0.88,-3404.91,-3962.4,-28.2874,-28.1671,-9.32174,-151.31,27.3146,-31.9017,0.332851,-12.6231,0.829566
0.89,-3405.14,-3962.53,-28.2431,-28.4639,-9.3778,-151.424,27.3239,-31.1834,0.537317,-12.6307,0.821312
0.9,-3405.38,-3962.66,-28.1984,-28.7532,-9.43269,-151.54,27.3332,-30.4647,0.737551,-12.6368,0.813139
0.91,-3405.62,-3962.79,-28.1535,-29.0352,-9.48645,-151.656,27.3424,-29.7464,0.933603,-12.6416,0.805048
0.92,-3405.86,-3962.92,-28.1083,-29.3097,-9.53909,-151.773,27.3517,-29.0296,1.12552,-12.645,0.797038
0.93,-3406.09,-3963.04,-28.0628,-29.5768,-9.59063,-151.891,27.361,-28.315,1.31336,-12.6471,0.789107
0.94,-3406.33,-3963.17,-28.0171,-29.8366,-9.6411,-152.009,27.3702,-27.6033,1.49716,-12.648,0.781256
0.95,-3406.57,-3963.3,-27.9711,-30.0891,-9.69052,-152.129,27.3795,-26.8955,1.67698,-12.6477,0.773482
0.96,-3406.81,-3963.42,-27.9249,-30.3343,-9.73891,-152.249,27.3887,-26.1921,1.85287,-12.6463,0.765786
0.97,-3407.05,-3963.55,-27.8785,-30.5723,-9.78628,-152.369,27.398,-25.4938,2.02487,-12.6437,0.758166
0.98,-3407.29,-3963.67,-27.8318,-30.8031,-9.83266,-152.49,27.4072,-24.8013,2.19305,-12.6402,0.750622
0.99,-3407.53,-3963.8,-27.7849,-31.0268,-9.87807,-152.612,27.4165,-24.1151,2.35746,-12.6356,0.743153
1,-3407.77,-3963.92,-27.7377,-31.2435,-9.92252,-152.735,27.4257,-23.4359,2.51814,-12.63,0.735759
1.01,-3408.01,-3964.04,-27.6904,-31.4532,-9.96604,-152.858,27.4349,-22.764,2.67514,-12.6236,0.728438
1.02,-3408.25,-3964.17,-27.6428,-31.656,-10.0086,-152.982,27.4441,-22.1,2.82853,-12.6163,0.72119
1.03,-3408.49,-3964.29,-27.595,-31.852,-10.0503,-153.106,27.4533,-21.4444,2.97835,-12.6081,0.714014
1.04,-3408.73,-3964.41,-27.547,-32.0414,-10.0911,-153.231,27.4625,-20.7976,3.12466,-12.5992,0.706909
1.05,-3408.97,-3964.53,-27.4987,-32.2241,-10.131,-153.357,27.4716,-20.1599,3.2675,-12.5895,0.699875
1.06,-3409.21,-3964.65,-27.4503,-32.4003,-10.1701,-153.483,27.4808,-19.5317,3.40693,-12.5791,0.692912
1.07,-3409.46,-3964.78,-27.4017,-32.5701,-10.2083,-153.61,27.4899,-18.9133,3.54301,-12.5681,0.686017
1.08,-3409.7,-3964.9,-27.3529,-32.7336,-10.2457,-153.737,27.499,-18.3051,3.67578,-12.5564,0.679191
1.09,-3409.94,-3965.01,-27.3039,-32.8909,-10.2823,-153.865,27.5082,-17.7072,3.80531,-12.5442,0.672433
1.1,-3410.18,-3965.13,-27.2547,-33.0421,-10.318,-153.993,27.5173,-17.12,3.93163,-12.5314,0.665742
1.11,-3410.43,-3965.25,-27.2053,-33.1873,-10.353,-154.122,27.5263,-16.5436,4.05481,-12.5181,0.659118
1.12,-3410.67,-3965.37,-27.1557,-33.3266,-10.3872,-154.251,27.5354,-15.9783,4.17489,-12.5043,0.65256
1.13,-3410.92,-3965.49,-27.106,-33.4602,-10.4207,-154.381,27.5444,-15.4241,4.29193,-12.4901,0.646067
1.14,-3411.16,-3965.6,-27.0561,-33.5881,-10.4533,-154.511,27.5534,-14.8814,4.40598,-12.4754,0.639638
1.15,-3411.41,-3965.72,-27.006,-33.7105,-10.4853,-154.642,27.5624,-14.3501,4.51709,-12.4604,0.633274
1.16,-3411.65,-3965.84,-26.9558,-33.8275,-10.5165,-154.773,27.5714,-13.8305,4.62531,-12.4451,0.626972
1.17,-3411.9,-3965.95,-26.9054,-33.9392,-10.547,-154.905,27.5804,-13.3225,4.7307,-12.4294,0.620734
1.18,-3412.14,-3966.07,-26.8548,-34.0457,-10.5768,-155.037,27.5893,-12.8262,4.8333,-12.4134,0.614557
1.19,-3412.39,-3966.18,-26.8041,-34.1472,-10.6059,-155.169,27.5982,-12.3418,4.93316,-12.3971,0.608443
1.2,-3412.63,-3966.29,-26.7532,-34.2438,-10.6343,-155.302,27.6071,-11.8692,5.03035,-12.3806,0.602388
1.21,-3412.88,-3966.41,-26.7022,-34.3356,-10.6621,-155.435,27.616,-11.4084,5.12489,-12.364,0.596395
1.22,-3413.13,-3966.52,-26.651,-34.4227,-10.6892,-155.568,27.6249,-10.9594,5.21685,-12.3471,0.59046
1.23,-3413.37,-3966.63,-26.5997,-34.5053,-10.7156,-155.702,27.6337,-10.5223,5.30628,-12.33,0.584585
1.24,-3413.62,-3966.74,-26.5483,-34.5834,-10.7414,-155.836,27.6425,-10.097,5.39321,-12.3129,0.578768
1.25,-3413.87,-3966.85,-26.4967,-34.6572,-10.7666,-155.971,27.6513,-9.68344,5.47771,-12.2956,0.57301
1.26,-3414.12,-3966.96,-26.445,-34.7268,-10.7911,-156.106,27.66,-9.28157,5.55982,-12.2782,0.567308
1.27,-3414.37,-3967.07,-26.3931,-34.7923,-10.8151,-156.241,27.6687,-8.89132,5.63959,-12.2608,0.561663
1.28,-3414.62,-3967.18,-26.3411,-34.8539,-10.8384,-156.376,27.6774,-8.51262,5.71705,-12.2432,0.556075
1.29,-3414.87,-3967.29,-26.289,-34.9116,-10.8612,-156.512,27.6861,-8.14538,5.79227,-12.2257,0.550542
1.3,-3415.11,-3967.4,-26.2368,-34.9656,-10.8834,-156.648,27.6948,-7.78949,5.86529,-12.2082,0.545064
1.31,-3415.36,-3967.51,-26.1844,-35.0161,-10.905,-156.784,27.7034,-7.44486,5.93615,-12.1906,0.53964
1.32,-3415.61,-3967.61,-26.132,-35.063,-10.9261,-156.921,27.712,-7.11135,6.0049,-12.1731,0.534271
1.33,-3415.87,-3967.72,-26.0794,-35.1065,-10.9466,-157.057,27.7205,-6.78884,6.07158,-12.1556,0.528955
1.34,-3416.12,-3967.83,-26.0267,-35.1468,-10.9665,-157.194,27.7291,-6.47721,6.13624,-12.1381,0.523691
1.35,-3416.37,-3967.93,-25.9739,-35.184,-10.986,-157.331,27.7376,-6.1763,6.19892,-12.1207,0.518481
1.36,-3416.62,-3968.04,-25.921,-35.2181,-11.0049,-157.469,27.7461,-5.88597,6.25967,-12.1034,0.513322
1.37,-3416.87,-3968.14,-25.868,-35.2492,-11.0233,-157.607,27.7545,-5.60606,6.31852,-12.0862,0.508214
1.38,-3417.12,-3968.24,-25.8148,-35.2776,-11.0412,-157.744,27.7629,-5.33642,6.37553,-12.069,0.503157
1.39,-3417.37,-3968.35,-25.7616,-35.3032,-11.0586,-157.882,27.7713,-5.07688,6.43072,-12.052,0.498151
1.4,-3417.63,-3968.45,-25.7083,-35.3262,-11.0755,-158.02,27.7797,-4.82727,6.48415,-12.0351,0.493194
1.41,-3417.88,-3968.55,-25.6549,-35.3467,-11.092,-158.159,27.788,-4.58742,6.53586,-12.0183,0.488287
1.42,-3418.13,-3968.65,-25.6014,-35.3647,-11.108,-158.297,27.7963,-4.35715,6.58587,-12.0017,0.483428
1.43,-3418.39,-3968.75,-25.5478,-35.3804,-11.1235,-158.436,27.8046,-4.13627,6.63424,-11.9852,0.478618
1.44,-3418.64,-3968.85,-25.4941,-35.3939,-11.1386,-158.575,27.8128,-3.92461,6.681,-11.9689,0.473856
1.45,-3418.9,-3968.95,-25.4403,-35.4053,-11.1532,-158.714,27.821,-3.72198,6.7262,-11.9528,0.469141
1.46,-3419.15,-3969.05,-25.3865,-35.4146,-11.1675,-158.853,27.8292,-3.52819,6.76986,-11.9368,0.464473
1.47,-3419.4,-3969.15,-25.3325,-35.422,-11.1812,-158.992,27.8373,-3.34305,6.81203,-11.921,0.459851
1.48,-3419.66,-3969.25,-25.2785,-35.4275,-11.1946,-159.131,27.8454,-3.16636,6.85274,-11.9054,0.455275
1.49,-3419.92,-3969.34,-25.2244,-35.4313,-11.2076,-159.271,27.8535,-2.99794,6.89203,-11.8899,0.450745
1.5,-3420.17,-3969.44,-25.1702,-35.4333,-11.2202,-159.41,27.8615,-2.83759,6.92993,-11.8747,0.44626
1.51,-3420.43,-3969.54,-25.116,-35.4337,-11.2324,-159.55,27.8695,-2.68511,6.96648,-11.8596,0.44182
1.52,-3420.68,-3969.63,-25.0617,-35.4326,-11.2442,-159.69,27.8775,-2.54031,7.00172,-11.8448,0.437424
1.53,-3420.94,-3969.73,-25.0073,-35.43,-11.2556,-159.83,27.8855,-2.40299,7.03568,-11.8302,0.433071
1.54,-3421.2,-3969.82,-24.9528,-35.4261,-11.2667,-159.969,27.8934,-2.27296,7.06839,-11.8157,0.428762
1.55,-3421.45,-3969.91,-24.8983,-35.4209,-11.2774,-160.109,27.9012,-2.15002,7.09988,-11.8015,0.424496
1.56,-3421.71,-3970.01,-24.8437,-35.4144,-11.2878,-160.25,27.9091,-2.03398,7.13019,-11.7875,0.420272
1.57,-3421.97,-3970.1,-24.789,-35.4067,-11.2978,-160.39,27.9169,-1.92465,7.15935,-11.7737,0.41609
1.58,-3422.23,-3970.19,-24.7343,-35.398,-11.3075,-160.53,27.9247,-1.82183,7.18739,-11.7602,0.41195
1.59,-3422.49,-3970.28,-24.6795,-35.3882,-11.3169,-160.67,27.9324,-1.72533,7.21435,-11.7468,0.407851
1.6,-3422.74,-3970.37,-24.6247,-35.3775,-11.3259,-160.81,27.9401,-1.63496,7.24024,-11.7337,0.403793
1.61,-3423,-3970.46,-24.5698,-35.3658,-11.3347,-160.951,27.9478,-1.55054,7.2651,-11.7208,0.399775
1.62,-3423.26,-3970.55,-24.5148,-35.3533,-11.3431,-161.091,27.9554,-1.47187,7.28896,-11.7081,0.395797
1.63,-3423.52,-3970.64,-24.4598,-35.34,-11.3513,-161.232,27.963,-1.39877,7.31185,-11.6956,0.391859
1.64,-3423.78,-3970.73,-24.4047,-35.326,-11.3591,-161.372,27.9706,-1.33106,7.33379,-11.6834,0.38796
1.65,-3424.04,-3970.81,-24.3496,-35.3114,-11.3667,-161.513,27.9782,-1.26857,7.35482,-11.6714,0.3841
1.66,-3424.3,-3970.9,-24.2945,-35.296,-11.374,-161.653,27.9857,-1.2111,7.37496,-11.6595,0.380278
1.67,-3424.56,-3970.99,-24.2392,-35.2802,-11.3811,-161.794,27.9931,-1.15849,7.39423,-11.6479,0.376494
1.68,-3424.82,-3971.07,-24.184,-35.2638,-11.3878,-161.934,28.0006,-1.11056,7.41267,-11.6366,0.372748
1.69,-3425.08,-3971.16,-24.1287,-35.2469,-11.3944,-162.075,28.008,-1.06714,7.43029,-11.6254,0.369039
1.7,-3425.35,-3971.24,-24.0733,-35.2296,-11.4007,-162.215,28.0153,-1.02807,7.44713,-11.6145,0.365367
1.71,-3425.61,-3971.32,-24.0179,-35.2119,-11.4067,-162.356,28.0227,-0.993176,7.4632,-11.6037,0.361732
1.72,-3425.87,-3971.41,-23.9625,-35.1938,-11.4125,-162.497,28.0299,-0.962298,7.47853,-11.5932,0.358132
1.73,-3426.13,-3971.49,-23.907,-35.1755,-11.4181,-162.637,28.0372,-0.935277,7.49315,-11.5829,0.354569
1.74,-3426.39,-3971.57,-23.8515,-35.1569,-11.4235,-162.778,28.0444,-0.911957,7.50707,-11.5728,0.351041
1.75,-3426.66,-3971.65,-23.7959,-35.138,-11.4286,-162.918,28.0516,-0.892183,7.52032,-11.5629,0.347548
1.76,-3426.92,-3971.73,-23.7403,-35.119,-11.4336,-163.059,28.0588,-0.875807,7.53292,-11.5531,0.34409
1.77,-3427.18,-3971.81,-23.6847,-35.0998,-11.4383,-163.2,28.0659,-0.86268,7.5449,-11.5436,0.340666
1.78,-3427.45,-3971.89,-23.629,-35.0805,-11.4429,-163.34,28.073,-0.852658,7.55626,-11.5343,0.337276
1.79,-3427.71,-3971.97,-23.5733,-35.0611,-11.4472,-163.481,28.0801,-0.845601,7.56704,-11.5252,0.33392
1.8,-3427.97,-3972.05,-23.5175,-35.0416,-11.4514,-163.622,28.0871,-0.84137,7.57724,-11.5163,0.330598
1.81,-3428.24,-3972.13,-23.4617,-35.0221,-11.4554,-163.762,28.0941,-0.839832,7.58691,-11.5075,0.327308
1.82,-3428.5,-3972.2,-23.4059,-35.0026,-11.4592,-163.903,28.101,-0.840855,7.59604,-11.499,0.324052
1.83,-3428.77,-3972.28,-23.3501,-34.9831,-11.4629,-164.043,28.1079,-0.84431,7.60466,-11.4906,0.320827
1.84,-3429.03,-3972.35,-23.2942,-34.9636,-11.4664,-164.184,28.1148,-0.850073,7.61278,-11.4824,0.317635
1.85,-3429.3,-3972.43,-23.2383,-34.9442,-11.4697,-164.324,28.1217,-0.858023,7.62066,-11.4743,0.314474
1.86,-3429.56,-3972.5,-23.1824,-34.9249,-11.4729,-164.465,28.1285,-0.86804,7.62834,-11.4663,0.311345
1.87,-3429.83,-3972.58,-23.1264,-34.9057,-11.4759,-164.605,28.1353,-0.880009,7.6358,-11.4583,0.308247
1.88,-3430.09,-3972.65,-23.0704,-34.8866,-11.4788,-164.746,28.142,-0.89382,7.64306,-11.4503,0.30518
1.89,-3430.36,-3972.72,-23.0144,-34.8677,-11.4815,-164.886,28.1488,-0.909361,7.65011,-11.4425,0.302144
1.9,-3430.63,-3972.79,-22.9584,-34.8489,-11.4841,-165.027,28.1554,-0.926529,7.65693,-11.4347,0.299137
1.91,-3430.89,-3972.86,-22.9023,-34.8303,-11.4865,-165.167,28.1621,-0.945219,7.66355,-11.427,0.296161
1.92,-3431.16,-3972.93,-22.8462,-34.8119,-11.4888,-165.307,28.1687,-0.965334,7.66994,-11.4194,0.293214
1.93,-3431.43,-3973,-22.7901,-34.7937,-11.491,-165.448,28.1753,-0.986775,7.67611,-11.4119,0.290296
1.94,-3431.69,-3973.07,-22.7339,-34.7758,-11.493,-165.588,28.1818,-1.00945,7.68207,-11.4044,0.287408
1.95,-3431.96,-3973.14,-22.6778,-34.758,-11.4949,-165.728,28.1884,-1.03327,7.6878,-11.3971,0.284548
1.96,-3432.23,-3973.21,-22.6216,-34.7405,-11.4966,-165.869,28.1949,-1.05814,7.69331,-11.3898,0.281717
1.97,-3432.5,-3973.28,-22.5654,-34.7233,-11.4982,-166.009,28.2013,-1.08399,7.6986,-11.3826,0.278914
1.98,-3432.77,-3973.34,-22.5092,-34.7063,-11.4997,-166.149,28.2077,-1.11073,7.70367,-11.3755,0.276138
1.99,-3433.03,-3973.41,-22.4529,-34.6896,-11.5011,-166.289,28.2141,-1.13828,7.70852,-11.3686,0.273391
2,-3433.3,-3973.47,-22.3966,-34.6732,-11.5024,-166.429,28.2205,-1.16656,7.71316,-11.3617,0.270671
2.01,-3433.57,-3973.54,-22.3404,-34.657,-11.5035,-166.569,28.2268,-1.19551,7.71757,-11.3549,0.267977
2.02,-3433.84,-3973.6,-22.2841,-34.6412,-11.5046,-166.71,28.2331,-1.22504,7.72178,-11.3482,0.265311
2.03,-3434.11,-3973.67,-22.2277,-34.6257,-11.5055,-166.85,28.2394,-1.25511,7.72577,-11.3416,0.262671
2.04,-3434.38,-3973.73,-22.1714,-34.6105,-11.5063,-166.99,28.2456,-1.28563,7.72955,-11.3352,0.260057
2.05,-3434.65,-3973.79,-22.1151,-34.5955,-11.507,-167.13,28.2518,-1.31655,7.73312,-11.3288,0.25747
2.06,-3434.92,-3973.85,-22.0587,-34.5809,-11.5076,-167.27,28.2579,-1.34781,7.73648,-11.3225,0.254908
2.07,-3435.19,-3973.91,-22.0023,-34.5667,-11.5081,-167.41,28.2641,-1.37935,7.73964,-11.3163,0.252372
2.08,-3435.46,-3973.97,-21.9459,-34.5527,-11.5086,-167.549,28.2702,-1.41111,7.7426,-11.3103,0.24986
2.09,-3435.73,-3974.03,-21.8895,-34.5391,-11.5089,-167.689,28.2763,-1.44305,7.74536,-11.3043,0.247374
2.1,-3436,-3974.09,-21.8331,-34.5258,-11.5092,-167.829,28.2823,-1.47511,7.74793,-11.2985,0.244913
